Name	Author Type	Article Type	pmid	Journal	Year	Article title	Author affiliation
K Palme	Corresponding	Journal Article	9856939	Science	1999	Regulation of polar auxin transport by AtPIN1 in Arabidopsis vascular tissue.	
D Shintani	First	Journal Article	9851934	Science	1998	Elevating the vitamin E content of plants through metabolic engineering.	Department of Biochemistry; Mail Stop 200; University of Nevada; Reno; NV 89557; USA.
D DellaPenna	Corresponding	Journal Article	9851934	Science	1998	Elevating the vitamin E content of plants through metabolic engineering.	
M Ni	First	Journal Article	9845368	Cell	1998	PIF3, a phytochrome-interacting factor necessary for normal photoinduced signal transduction, is a novel basic helix-loop-helix protein.	Department of Plant and Microbial Biology; University of California; Berkeley 94720; USA.
J M Tepperman	2	Journal Article	9845368	Cell	1998	PIF3, a phytochrome-interacting factor necessary for normal photoinduced signal transduction, is a novel basic helix-loop-helix protein.	
P H Quail	Corresponding	Journal Article	9845368	Cell	1998	PIF3, a phytochrome-interacting factor necessary for normal photoinduced signal transduction, is a novel basic helix-loop-helix protein.	
T Ichikawa	First	Retraction Of Publication	9845078	Nature	1998	Identification and role of adenylyl cyclase in auxin signalling in higher plants.	
Y Suzuki	2	Retraction Of Publication	9845078	Nature	1998	Identification and role of adenylyl cyclase in auxin signalling in higher plants.	
I Czaja	3	Retraction Of Publication	9845078	Nature	1998	Identification and role of adenylyl cyclase in auxin signalling in higher plants.	
C Schommer	4	Retraction Of Publication	9845078	Nature	1998	Identification and role of adenylyl cyclase in auxin signalling in higher plants.	
A Lessnick	5	Retraction Of Publication	9845078	Nature	1998	Identification and role of adenylyl cyclase in auxin signalling in higher plants.	
J Schell	6	Retraction Of Publication	9845078	Nature	1998	Identification and role of adenylyl cyclase in auxin signalling in higher plants.	
R Walden	Corresponding	Retraction Of Publication	9845078	Nature	1998	Identification and role of adenylyl cyclase in auxin signalling in higher plants.	
S Y Rhee	First	Journal Article	9841422	Science	1998	Genome maps 9. Arabidopsis thaliana. Wall chart.	Stanford University; California.
S Weng	2	Journal Article	9841422	Science	1998	Genome maps 9. Arabidopsis thaliana. Wall chart.	
D Flanders	3	Journal Article	9841422	Science	1998	Genome maps 9. Arabidopsis thaliana. Wall chart.	
J M Cherry	4	Journal Article	9841422	Science	1998	Genome maps 9. Arabidopsis thaliana. Wall chart.	
C Dean	5	Journal Article	9841422	Science	1998	Genome maps 9. Arabidopsis thaliana. Wall chart.	
C Lister	6	Journal Article	9841422	Science	1998	Genome maps 9. Arabidopsis thaliana. Wall chart.	
M Anderson	7	Journal Article	9841422	Science	1998	Genome maps 9. Arabidopsis thaliana. Wall chart.	
M Koornneef	8	Journal Article	9841422	Science	1998	Genome maps 9. Arabidopsis thaliana. Wall chart.	
D W Meinke	9	Journal Article	9841422	Science	1998	Genome maps 9. Arabidopsis thaliana. Wall chart.	
T Nickle	10	Journal Article	9841422	Science	1998	Genome maps 9. Arabidopsis thaliana. Wall chart.	
K Smith	11	Journal Article	9841422	Science	1998	Genome maps 9. Arabidopsis thaliana. Wall chart.	
S D Rounsley	Corresponding	Journal Article	9841422	Science	1998	Genome maps 9. Arabidopsis thaliana. Wall chart.	
K Takei	First	Journal Article	9831561	Science	1998	Regulation of nerve growth mediated by inositol 1,4,5-trisphosphate receptors in growth cones.	Calciosignal Net Project; Exploratory Research for Advanced Technology (ERATO); Japan Science and Technology Corporation (JST); Bunkyo-Ku; Tokyo 113-0021; Japan. kohtaro@ims.u-tokyo.ac.jp
R M Shin	2	Journal Article	9831561	Science	1998	Regulation of nerve growth mediated by inositol 1,4,5-trisphosphate receptors in growth cones.	
T Inoue	3	Journal Article	9831561	Science	1998	Regulation of nerve growth mediated by inositol 1,4,5-trisphosphate receptors in growth cones.	
K Kato	4	Journal Article	9831561	Science	1998	Regulation of nerve growth mediated by inositol 1,4,5-trisphosphate receptors in growth cones.	
K Mikoshiba	Corresponding	Journal Article	9831561	Science	1998	Regulation of nerve growth mediated by inositol 1,4,5-trisphosphate receptors in growth cones.	
J M Christie	First	Journal Article	9831559	Science	1998	Arabidopsis NPH1: a flavoprotein with the properties of a photoreceptor for phototropism.	Department of Plant Biology; Carnegie Institution of Washington; 260 Panama Street; Stanford; CA 94305; USA.
P Reymond	2	Journal Article	9831559	Science	1998	Arabidopsis NPH1: a flavoprotein with the properties of a photoreceptor for phototropism.	
G K Powell	3	Journal Article	9831559	Science	1998	Arabidopsis NPH1: a flavoprotein with the properties of a photoreceptor for phototropism.	
P Bernasconi	4	Journal Article	9831559	Science	1998	Arabidopsis NPH1: a flavoprotein with the properties of a photoreceptor for phototropism.	
A A Raibekas	5	Journal Article	9831559	Science	1998	Arabidopsis NPH1: a flavoprotein with the properties of a photoreceptor for phototropism.	
E Liscum	6	Journal Article	9831559	Science	1998	Arabidopsis NPH1: a flavoprotein with the properties of a photoreceptor for phototropism.	
W R Briggs	Corresponding	Journal Article	9831559	Science	1998	Arabidopsis NPH1: a flavoprotein with the properties of a photoreceptor for phototropism.	
D E Somers	First	Journal Article	9822379	Science	1998	Phytochromes and cryptochromes in the entrainment of the Arabidopsis circadian clock.	Department of Cell Biology and National Science Foundation Center for Biological Timing; The Scripps Research Institute; 10550 North Torrey Pines Road; La Jolla; CA 92307; USA.
P F Devlin	2	Journal Article	9822379	Science	1998	Phytochromes and cryptochromes in the entrainment of the Arabidopsis circadian clock.	
S A Kay	Corresponding	Journal Article	9822379	Science	1998	Phytochromes and cryptochromes in the entrainment of the Arabidopsis circadian clock.	
R H Wasserman	First	Journal Article	982048	Science	1977	Calcinogenic factor in Solanum malacoxylon: evidence that it is 1,25-dihydroxyvitamin D3-glycoside.	
J D Henion	2	Journal Article	982048	Science	1977	Calcinogenic factor in Solanum malacoxylon: evidence that it is 1,25-dihydroxyvitamin D3-glycoside.	
M R Haussler	3	Journal Article	982048	Science	1977	Calcinogenic factor in Solanum malacoxylon: evidence that it is 1,25-dihydroxyvitamin D3-glycoside.	
T A McCain	Corresponding	Journal Article	982048	Science	1977	Calcinogenic factor in Solanum malacoxylon: evidence that it is 1,25-dihydroxyvitamin D3-glycoside.	
A M Jones	First	Journal Article	9804548	Science	1998	Auxin-dependent cell expansion mediated by overexpressed auxin-binding protein 1.	Department of Biology; University of North Carolina; Chapel Hill; NC 27599-3280; USA. alan_jones@unc.edu
K H Im	2	Journal Article	9804548	Science	1998	Auxin-dependent cell expansion mediated by overexpressed auxin-binding protein 1.	
M A Savka	3	Journal Article	9804548	Science	1998	Auxin-dependent cell expansion mediated by overexpressed auxin-binding protein 1.	
M J Wu	4	Journal Article	9804548	Science	1998	Auxin-dependent cell expansion mediated by overexpressed auxin-binding protein 1.	
N G DeWitt	5	Journal Article	9804548	Science	1998	Auxin-dependent cell expansion mediated by overexpressed auxin-binding protein 1.	
R Shillito	6	Journal Article	9804548	Science	1998	Auxin-dependent cell expansion mediated by overexpressed auxin-binding protein 1.	
A N Binns	Corresponding	Journal Article	9804548	Science	1998	Auxin-dependent cell expansion mediated by overexpressed auxin-binding protein 1.	
O Voinnet	First	Journal Article	9790525	Cell	1998	Systemic spread of sequence-specific transgene RNA degradation in plants is initiated by localized introduction of ectopic promoterless DNA.	The Sainsbury Laboratory; John Innes Centre; Colney; Norwich; United Kingdom. baulcombe@bbsrc.ac.uk
P Vain	2	Journal Article	9790525	Cell	1998	Systemic spread of sequence-specific transgene RNA degradation in plants is initiated by localized introduction of ectopic promoterless DNA.	
S Angell	3	Journal Article	9790525	Cell	1998	Systemic spread of sequence-specific transgene RNA degradation in plants is initiated by localized introduction of ectopic promoterless DNA.	
D C Baulcombe	Corresponding	Journal Article	9790525	Cell	1998	Systemic spread of sequence-specific transgene RNA degradation in plants is initiated by localized introduction of ectopic promoterless DNA.	
Y Kovtun	First	Journal Article	9790195	Nature	1998	Suppression of auxin signal transduction by a MAPK cascade in higher plants.	Department of Genetics; Harvard Medical School; Massachusetts General Hospital; Boston 02114; USA.
W L Chiu	2	Journal Article	9790195	Nature	1998	Suppression of auxin signal transduction by a MAPK cascade in higher plants.	
W Zeng	3	Journal Article	9790195	Nature	1998	Suppression of auxin signal transduction by a MAPK cascade in higher plants.	
J Sheen	Corresponding	Journal Article	9790195	Nature	1998	Suppression of auxin signal transduction by a MAPK cascade in higher plants.	
D W Meinke	First	Review	9784120	Science	1998	Arabidopsis thaliana: a model plant for genome analysis.	Department of Botany; Oklahoma State University; Stillwater; OK 74078; USA.
J M Cherry	2	Review	9784120	Science	1998	Arabidopsis thaliana: a model plant for genome analysis.	
C Dean	3	Review	9784120	Science	1998	Arabidopsis thaliana: a model plant for genome analysis.	
S D Rounsley	4	Review	9784120	Science	1998	Arabidopsis thaliana: a model plant for genome analysis.	
M Koornneef	Corresponding	Review	9784120	Science	1998	Arabidopsis thaliana: a model plant for genome analysis.	
M D Gale	First	Journal Article	9784118	Science	1998	Plant comparative genetics after 10 years.	John Innes Centre; Norwich Research Park; Colney; Norwich NR4 7UH; Norfolk; UK.
K M Devos	Corresponding	Journal Article	9784118	Science	1998	Plant comparative genetics after 10 years.	
F Parcy	First	Journal Article	9783581	Nature	1998	A genetic framework for floral patterning.	The Salk Institute for Biological Studies; La Jolla; California 92037; USA.
O Nilsson	2	Journal Article	9783581	Nature	1998	A genetic framework for floral patterning.	
M A Busch	3	Journal Article	9783581	Nature	1998	A genetic framework for floral patterning.	
I Lee	4	Journal Article	9783581	Nature	1998	A genetic framework for floral patterning.	
D Weigel	Corresponding	Journal Article	9783581	Nature	1998	A genetic framework for floral patterning.	
Z M Pei	First	Journal Article	9765153	Science	1998	Role of farnesyltransferase in ABA regulation of guard cell anion channels and plant water loss.	Department of Biology and Center for Molecular Genetics; University of California; San Diego; La Jolla; CA 92093-0116; USA.
M Ghassemian	2	Journal Article	9765153	Science	1998	Role of farnesyltransferase in ABA regulation of guard cell anion channels and plant water loss.	
C M Kwak	3	Journal Article	9765153	Science	1998	Role of farnesyltransferase in ABA regulation of guard cell anion channels and plant water loss.	
P McCourt	4	Journal Article	9765153	Science	1998	Role of farnesyltransferase in ABA regulation of guard cell anion channels and plant water loss.	
J I Schroeder	Corresponding	Journal Article	9765153	Science	1998	Role of farnesyltransferase in ABA regulation of guard cell anion channels and plant water loss.	
P Jarvis	First	Journal Article	9756470	Science	1998	An Arabidopsis mutant defective in the plastid general protein import apparatus.	Plant Biology Laboratory; Salk Institute; 10010 North Torrey Pines Road; La Jolla; CA 92037; USA.
L J Chen	2	Journal Article	9756470	Science	1998	An Arabidopsis mutant defective in the plastid general protein import apparatus.	
H Li	3	Journal Article	9756470	Science	1998	An Arabidopsis mutant defective in the plastid general protein import apparatus.	
C A Peto	4	Journal Article	9756470	Science	1998	An Arabidopsis mutant defective in the plastid general protein import apparatus.	
C Fankhauser	5	Journal Article	9756470	Science	1998	An Arabidopsis mutant defective in the plastid general protein import apparatus.	
J Chory	Corresponding	Journal Article	9756470	Science	1998	An Arabidopsis mutant defective in the plastid general protein import apparatus.	
F Gaymard	First	Journal Article	9741629	Cell	1998	Identification and disruption of a plant shaker-like outward channel involved in K+ release into the xylem sap.	Biochimie et Physiologie MolÃ©culaire des Plantes; INRA/CNRS URA 2133/Agro-M/UM II; Montpellier; France.
G Pilot	2	Journal Article	9741629	Cell	1998	Identification and disruption of a plant shaker-like outward channel involved in K+ release into the xylem sap.	
B Lacombe	3	Journal Article	9741629	Cell	1998	Identification and disruption of a plant shaker-like outward channel involved in K+ release into the xylem sap.	
D Bouchez	4	Journal Article	9741629	Cell	1998	Identification and disruption of a plant shaker-like outward channel involved in K+ release into the xylem sap.	
D Bruneau	5	Journal Article	9741629	Cell	1998	Identification and disruption of a plant shaker-like outward channel involved in K+ release into the xylem sap.	
J Boucherez	6	Journal Article	9741629	Cell	1998	Identification and disruption of a plant shaker-like outward channel involved in K+ release into the xylem sap.	
N Michaux-FerriÃ¨re	7	Journal Article	9741629	Cell	1998	Identification and disruption of a plant shaker-like outward channel involved in K+ release into the xylem sap.	
J B Thibaud	8	Journal Article	9741629	Cell	1998	Identification and disruption of a plant shaker-like outward channel involved in K+ release into the xylem sap.	
H Sentenac	Corresponding	Journal Article	9741629	Cell	1998	Identification and disruption of a plant shaker-like outward channel involved in K+ release into the xylem sap.	
B N Kaiser	First	Journal Article	9712587	Science	1998	Characterization of an ammonium transport protein from the peribacteroid membrane of soybean nodules.	Division of Biochemistry and Molecular Biology; The Australian National University; Canberra ACT 0200; Australia.
P M Finnegan	2	Journal Article	9712587	Science	1998	Characterization of an ammonium transport protein from the peribacteroid membrane of soybean nodules.	
S D Tyerman	3	Journal Article	9712587	Science	1998	Characterization of an ammonium transport protein from the peribacteroid membrane of soybean nodules.	
L F Whitehead	4	Journal Article	9712587	Science	1998	Characterization of an ammonium transport protein from the peribacteroid membrane of soybean nodules.	
F J Bergersen	5	Journal Article	9712587	Science	1998	Characterization of an ammonium transport protein from the peribacteroid membrane of soybean nodules.	
D A Day	6	Journal Article	9712587	Science	1998	Characterization of an ammonium transport protein from the peribacteroid membrane of soybean nodules.	
M K Udvardi	Corresponding	Journal Article	9712587	Science	1998	Characterization of an ammonium transport protein from the peribacteroid membrane of soybean nodules.	
M Delledonne	First	Journal Article	9707120	Nature	1998	Nitric oxide functions as a signal in plant disease resistance.	Plant Biology Laboratory; The Salk Institute; La Jolla; California 92037; USA.
Y Xia	2	Journal Article	9707120	Nature	1998	Nitric oxide functions as a signal in plant disease resistance.	
R A Dixon	3	Journal Article	9707120	Nature	1998	Nitric oxide functions as a signal in plant disease resistance.	
C Lamb	Corresponding	Journal Article	9707120	Nature	1998	Nitric oxide functions as a signal in plant disease resistance.	
J Hua	First	Journal Article	9695954	Cell	1998	Ethylene responses are negatively regulated by a receptor gene family in Arabidopsis thaliana.	Division of Biology; California Institute of Technology; Pasadena 91125; USA.
E M Meyerowitz	Corresponding	Journal Article	9695954	Cell	1998	Ethylene responses are negatively regulated by a receptor gene family in Arabidopsis thaliana.	
R Schaffer	First	Journal Article	9657154	Cell	1998	The late elongated hypocotyl mutation of Arabidopsis disrupts circadian rhythms and the photoperiodic control of flowering.	John Innes Centre; Norwich; United Kingdom.
N Ramsay	2	Journal Article	9657154	Cell	1998	The late elongated hypocotyl mutation of Arabidopsis disrupts circadian rhythms and the photoperiodic control of flowering.	
A Samach	3	Journal Article	9657154	Cell	1998	The late elongated hypocotyl mutation of Arabidopsis disrupts circadian rhythms and the photoperiodic control of flowering.	
S Corden	4	Journal Article	9657154	Cell	1998	The late elongated hypocotyl mutation of Arabidopsis disrupts circadian rhythms and the photoperiodic control of flowering.	
J Putterill	5	Journal Article	9657154	Cell	1998	The late elongated hypocotyl mutation of Arabidopsis disrupts circadian rhythms and the photoperiodic control of flowering.	
I A CarrÃ©	6	Journal Article	9657154	Cell	1998	The late elongated hypocotyl mutation of Arabidopsis disrupts circadian rhythms and the photoperiodic control of flowering.	
G Coupland	Corresponding	Journal Article	9657154	Cell	1998	The late elongated hypocotyl mutation of Arabidopsis disrupts circadian rhythms and the photoperiodic control of flowering.	
Z Y Wang	First	Journal Article	9657153	Cell	1998	Constitutive expression of the CIRCADIAN CLOCK ASSOCIATED 1 (CCA1) gene disrupts circadian rhythms and suppresses its own expression.	Department of Molecular; Cell; and Developmental Biology; UCLA; Los Angeles; California 90095-1606; USA.
E M Tobin	Corresponding	Journal Article	9657153	Cell	1998	Constitutive expression of the CIRCADIAN CLOCK ASSOCIATED 1 (CCA1) gene disrupts circadian rhythms and suppresses its own expression.	
T Lotan	First	Journal Article	9657152	Cell	1998	Arabidopsis LEAFY COTYLEDON1 is sufficient to induce embryo development in vegetative cells.	Division of Biological Sciences; University of California; Davis 95616; USA.
M Ohto	2	Journal Article	9657152	Cell	1998	Arabidopsis LEAFY COTYLEDON1 is sufficient to induce embryo development in vegetative cells.	
K M Yee	3	Journal Article	9657152	Cell	1998	Arabidopsis LEAFY COTYLEDON1 is sufficient to induce embryo development in vegetative cells.	
M A West	4	Journal Article	9657152	Cell	1998	Arabidopsis LEAFY COTYLEDON1 is sufficient to induce embryo development in vegetative cells.	
R Lo	5	Journal Article	9657152	Cell	1998	Arabidopsis LEAFY COTYLEDON1 is sufficient to induce embryo development in vegetative cells.	
R W Kwong	6	Journal Article	9657152	Cell	1998	Arabidopsis LEAFY COTYLEDON1 is sufficient to induce embryo development in vegetative cells.	
K Yamagishi	7	Journal Article	9657152	Cell	1998	Arabidopsis LEAFY COTYLEDON1 is sufficient to induce embryo development in vegetative cells.	
R L Fischer	8	Journal Article	9657152	Cell	1998	Arabidopsis LEAFY COTYLEDON1 is sufficient to induce embryo development in vegetative cells.	
R B Goldberg	9	Journal Article	9657152	Cell	1998	Arabidopsis LEAFY COTYLEDON1 is sufficient to induce embryo development in vegetative cells.	
J J Harada	Corresponding	Journal Article	9657152	Cell	1998	Arabidopsis LEAFY COTYLEDON1 is sufficient to induce embryo development in vegetative cells.	
J Liu	First	Journal Article	9632394	Science	1998	A calcium sensor homolog required for plant salt tolerance.	Department of Plant Sciences; University of Arizona; Tucson; AZ 85721; USA.
J K Zhu	Corresponding	Journal Article	9632394	Science	1998	A calcium sensor homolog required for plant salt tolerance.	
J C Pozo	First	Journal Article	9624055	Science	1998	The ubiquitin-related protein RUB1 and auxin response in Arabidopsis.	Department of Biology; Indiana University; Bloomington; IN 47405-6801; USA.
C Timpte	2	Journal Article	9624055	Science	1998	The ubiquitin-related protein RUB1 and auxin response in Arabidopsis.	
S Tan	3	Journal Article	9624055	Science	1998	The ubiquitin-related protein RUB1 and auxin response in Arabidopsis.	
J Callis	4	Journal Article	9624055	Science	1998	The ubiquitin-related protein RUB1 and auxin response in Arabidopsis.	
M Estelle	Corresponding	Journal Article	9624055	Science	1998	The ubiquitin-related protein RUB1 and auxin response in Arabidopsis.	
G L Wheeler	First	Journal Article	9620799	Nature	1998	The biosynthetic pathway of vitamin C in higher plants.	School of Biological Sciences; University of Exeter; Hatherly Laboratories; UK.
M A Jones	2	Journal Article	9620799	Nature	1998	The biosynthetic pathway of vitamin C in higher plants.	
N Smirnoff	Corresponding	Journal Article	9620799	Nature	1998	The biosynthetic pathway of vitamin C in higher plants.	
D S Guttman	First	Journal Article	9607762	Nature	1998	An X-linked gene with a degenerate Y-linked homologue in a dioecious plant.	Department of Ecology and Evolution; University of Chicago; Illinois 60637; USA. dguttman@midway.uchicago.edu
D Charlesworth	Corresponding	Journal Article	9607762	Nature	1998	An X-linked gene with a degenerate Y-linked homologue in a dioecious plant.	
R G Anthony	First	Journal Article	9607761	Nature	1998	Herbicide resistance caused by spontaneous mutation of the cytoskeletal protein tubulin.	School of Biological Sciences; Royal Holloway University of London; Surrey; UK.
T R Waldin	2	Journal Article	9607761	Nature	1998	Herbicide resistance caused by spontaneous mutation of the cytoskeletal protein tubulin.	
J A Ray	3	Journal Article	9607761	Nature	1998	Herbicide resistance caused by spontaneous mutation of the cytoskeletal protein tubulin.	
S W Bright	4	Journal Article	9607761	Nature	1998	Herbicide resistance caused by spontaneous mutation of the cytoskeletal protein tubulin.	
P J Hussey	Corresponding	Journal Article	9607761	Nature	1998	Herbicide resistance caused by spontaneous mutation of the cytoskeletal protein tubulin.	
J Colasanti	First	Journal Article	9604934	Cell	1998	The indeterminate gene encodes a zinc finger protein and regulates a leaf-generated signal required for the transition to flowering in maize.	University of California; Berkeley; Plant Gene Expression Center; Albany 94710; USA.
Z Yuan	2	Journal Article	9604934	Cell	1998	The indeterminate gene encodes a zinc finger protein and regulates a leaf-generated signal required for the transition to flowering in maize.	
V Sundaresan	Corresponding	Journal Article	9604934	Cell	1998	The indeterminate gene encodes a zinc finger protein and regulates a leaf-generated signal required for the transition to flowering in maize.	
B Veit	First	Journal Article	9603518	Nature	1998	Regulation of leaf initiation by the terminal ear 1 gene of maize.	Institute of Molecular Biosciences; Massey University; Palmerston North; New Zealand.
S P Briggs	2	Journal Article	9603518	Nature	1998	Regulation of leaf initiation by the terminal ear 1 gene of maize.	
R J Schmidt	3	Journal Article	9603518	Nature	1998	Regulation of leaf initiation by the terminal ear 1 gene of maize.	
M F Yanofsky	4	Journal Article	9603518	Nature	1998	Regulation of leaf initiation by the terminal ear 1 gene of maize.	
S Hake	Corresponding	Journal Article	9603518	Nature	1998	Regulation of leaf initiation by the terminal ear 1 gene of maize.	
D X Xie	First	Journal Article	9582125	Science	1998	COI1: an Arabidopsis gene required for jasmonate-regulated defense and fertility.	School of Biological Sciences; University of East Anglia; Norwich NR4 7TJ; UK.
B F Feys	2	Journal Article	9582125	Science	1998	COI1: an Arabidopsis gene required for jasmonate-regulated defense and fertility.	
S James	3	Journal Article	9582125	Science	1998	COI1: an Arabidopsis gene required for jasmonate-regulated defense and fertility.	
M Nieto-Rostro	4	Journal Article	9582125	Science	1998	COI1: an Arabidopsis gene required for jasmonate-regulated defense and fertility.	
J G Turner	Corresponding	Journal Article	9582125	Science	1998	COI1: an Arabidopsis gene required for jasmonate-regulated defense and fertility.	
R E Hirsch	First	Journal Article	9572739	Science	1998	A role for the AKT1 potassium channel in plant nutrition.	Department of Horticulture and Program in Cellular and Molecular Biology; University of Wisconsin; Madison; WI 53706; USA.
B D Lewis	2	Journal Article	9572739	Science	1998	A role for the AKT1 potassium channel in plant nutrition.	
E P Spalding	3	Journal Article	9572739	Science	1998	A role for the AKT1 potassium channel in plant nutrition.	
M R Sussman	Corresponding	Journal Article	9572739	Science	1998	A role for the AKT1 potassium channel in plant nutrition.	
M Lee	First	Journal Article	9572738	Science	1998	Identification of non-heme diiron proteins that catalyze triple bond and epoxy group formation.	SvalÃ¶v-Weibull AB; S-268 81 SvalÃ¶v; Sweden.
M Lenman	2	Journal Article	9572738	Science	1998	Identification of non-heme diiron proteins that catalyze triple bond and epoxy group formation.	
A BanaÅ	3	Journal Article	9572738	Science	1998	Identification of non-heme diiron proteins that catalyze triple bond and epoxy group formation.	
M Bafor	4	Journal Article	9572738	Science	1998	Identification of non-heme diiron proteins that catalyze triple bond and epoxy group formation.	
S Singh	5	Journal Article	9572738	Science	1998	Identification of non-heme diiron proteins that catalyze triple bond and epoxy group formation.	
M Schweizer	6	Journal Article	9572738	Science	1998	Identification of non-heme diiron proteins that catalyze triple bond and epoxy group formation.	
R Nilsson	7	Journal Article	9572738	Science	1998	Identification of non-heme diiron proteins that catalyze triple bond and epoxy group formation.	
C Liljenberg	8	Journal Article	9572738	Science	1998	Identification of non-heme diiron proteins that catalyze triple bond and epoxy group formation.	
A Dahlqvist	9	Journal Article	9572738	Science	1998	Identification of non-heme diiron proteins that catalyze triple bond and epoxy group formation.	
P O Gummeson	10	Journal Article	9572738	Science	1998	Identification of non-heme diiron proteins that catalyze triple bond and epoxy group formation.	
S SjÃ¶dahl	11	Journal Article	9572738	Science	1998	Identification of non-heme diiron proteins that catalyze triple bond and epoxy group formation.	
A Green	12	Journal Article	9572738	Science	1998	Identification of non-heme diiron proteins that catalyze triple bond and epoxy group formation.	
S Stymne	Corresponding	Journal Article	9572738	Science	1998	Identification of non-heme diiron proteins that catalyze triple bond and epoxy group formation.	
M Ahmad	First	Journal Article	9565033	Nature	1998	Cryptochrome blue-light photoreceptors of Arabidopsis implicated in phototropism.	Plant Science Institute; Department of Biology; University of Pennsylvania; Philadelphia 19104-6018; USA. mahmad@mail.sas.upenn.edu
J A Jarillo	2	Journal Article	9565033	Nature	1998	Cryptochrome blue-light photoreceptors of Arabidopsis implicated in phototropism.	
O Smirnova	3	Journal Article	9565033	Nature	1998	Cryptochrome blue-light photoreceptors of Arabidopsis implicated in phototropism.	
A R Cashmore	Corresponding	Journal Article	9565033	Nature	1998	Cryptochrome blue-light photoreceptors of Arabidopsis implicated in phototropism.	
U Grossniklaus	First	Journal Article	9545225	Science	1998	Maternal control of embryogenesis by MEDEA, a polycomb group gene in Arabidopsis.	Cold Spring Harbor Laboratory; 1 Bungtown Road; Post Office Box 100; Cold Spring Harbor; NY 11724; USA. grossnik@cshl.org
J P Vielle-Calzada	2	Journal Article	9545225	Science	1998	Maternal control of embryogenesis by MEDEA, a polycomb group gene in Arabidopsis.	
M A Hoeppner	3	Journal Article	9545225	Science	1998	Maternal control of embryogenesis by MEDEA, a polycomb group gene in Arabidopsis.	
