Name	Author Type	Article Type	pmid	Journal	Year	Article title	Author affiliation
Yong-Gang Chang	First	Journal Article	26113641	Science	2015	Circadian rhythms. A protein fold switch joins the circadian oscillator to clock output in cyanobacteria.	School of Natural Sciences; University of California; Merced; CA 95343; USA.
Susan E Cohen	2	Journal Article	26113641	Science	2015	Circadian rhythms. A protein fold switch joins the circadian oscillator to clock output in cyanobacteria.	Center for Circadian Biology; University of California; San Diego; La Jolla; CA 92093; USA.
Connie Phong	3	Journal Article	26113641	Science	2015	Circadian rhythms. A protein fold switch joins the circadian oscillator to clock output in cyanobacteria.	Department of Molecular Genetics and Cell Biology; University of Chicago; Chicago; IL 60637; USA.
William K Myers	4	Journal Article	26113641	Science	2015	Circadian rhythms. A protein fold switch joins the circadian oscillator to clock output in cyanobacteria.	Department of Chemistry; University of California; Davis; CA 95616; USA.
Yong-Ick Kim	5	Journal Article	26113641	Science	2015	Circadian rhythms. A protein fold switch joins the circadian oscillator to clock output in cyanobacteria.	Center for Circadian Biology; University of California; San Diego; La Jolla; CA 92093; USA.
Roger Tseng	6	Journal Article	26113641	Science	2015	Circadian rhythms. A protein fold switch joins the circadian oscillator to clock output in cyanobacteria.	School of Natural Sciences; University of California; Merced; CA 95343; USA. Quantitative and Systems Biology; University of California; Merced; CA 95343; USA.
Jenny Lin	7	Journal Article	26113641	Science	2015	Circadian rhythms. A protein fold switch joins the circadian oscillator to clock output in cyanobacteria.	Department of Molecular Genetics and Cell Biology; University of Chicago; Chicago; IL 60637; USA.
Li Zhang	8	Journal Article	26113641	Science	2015	Circadian rhythms. A protein fold switch joins the circadian oscillator to clock output in cyanobacteria.	School of Natural Sciences; University of California; Merced; CA 95343; USA.
Joseph S Boyd	9	Journal Article	26113641	Science	2015	Circadian rhythms. A protein fold switch joins the circadian oscillator to clock output in cyanobacteria.	Center for Circadian Biology; University of California; San Diego; La Jolla; CA 92093; USA.
Yvonne Lee	10	Journal Article	26113641	Science	2015	Circadian rhythms. A protein fold switch joins the circadian oscillator to clock output in cyanobacteria.	Division of Biological Sciences; University of California; San Diego; La Jolla; CA 92093; USA.
Shannon Kang	11	Journal Article	26113641	Science	2015	Circadian rhythms. A protein fold switch joins the circadian oscillator to clock output in cyanobacteria.	Division of Biological Sciences; University of California; San Diego; La Jolla; CA 92093; USA.
David Lee	12	Journal Article	26113641	Science	2015	Circadian rhythms. A protein fold switch joins the circadian oscillator to clock output in cyanobacteria.	Department of Medicine; University of California; San Diego; La Jolla; CA 92093; USA.
Sheng Li	13	Journal Article	26113641	Science	2015	Circadian rhythms. A protein fold switch joins the circadian oscillator to clock output in cyanobacteria.	Department of Medicine; University of California; San Diego; La Jolla; CA 92093; USA.
R David Britt	14	Journal Article	26113641	Science	2015	Circadian rhythms. A protein fold switch joins the circadian oscillator to clock output in cyanobacteria.	Department of Chemistry; University of California; Davis; CA 95616; USA.
Michael J Rust	15	Journal Article	26113641	Science	2015	Circadian rhythms. A protein fold switch joins the circadian oscillator to clock output in cyanobacteria.	Department of Molecular Genetics and Cell Biology; University of Chicago; Chicago; IL 60637; USA.
Susan S Golden	16	Journal Article	26113641	Science	2015	Circadian rhythms. A protein fold switch joins the circadian oscillator to clock output in cyanobacteria.	Center for Circadian Biology; University of California; San Diego; La Jolla; CA 92093; USA. Division of Biological Sciences; University of California; San Diego; La Jolla; CA 92093; USA.
Andy LiWang	Corresponding	Journal Article	26113641	Science	2015	Circadian rhythms. A protein fold switch joins the circadian oscillator to clock output in cyanobacteria.	School of Natural Sciences; University of California; Merced; CA 95343; USA. Center for Circadian Biology; University of California; San Diego; La Jolla; CA 92093; USA. Quantitative and Systems Biology; University of California; Merced; CA 95343; USA. Chemistry and Chemical Biology; University of California; Merced; CA 95343; USA. Health Sciences Research Institute; University of California; Merced; CA 95343; USA. aliwang@ucmerced.edu.
B A S Van Mooy	First	Journal Article	25977548	Science	2015	Phosphorus cycling. Major role of planktonic phosphate reduction in the marine phosphorus redox cycle.	Department of Marine Chemistry and Geochemistry; Woods Hole Oceanographic Institution; Woods Hole; MA 02543; USA. bvanmooy@whoi.edu.
A Krupke	2	Journal Article	25977548	Science	2015	Phosphorus cycling. Major role of planktonic phosphate reduction in the marine phosphorus redox cycle.	Department of Marine Chemistry and Geochemistry; Woods Hole Oceanographic Institution; Woods Hole; MA 02543; USA.
S T Dyhrman	3	Journal Article	25977548	Science	2015	Phosphorus cycling. Major role of planktonic phosphate reduction in the marine phosphorus redox cycle.	Department of Earth and Environmental Science and Lamont-Doherty Earth Observatory; Columbia University; New York; NY 10027; USA.
H F Fredricks	4	Journal Article	25977548	Science	2015	Phosphorus cycling. Major role of planktonic phosphate reduction in the marine phosphorus redox cycle.	Department of Marine Chemistry and Geochemistry; Woods Hole Oceanographic Institution; Woods Hole; MA 02543; USA.
K R Frischkorn	5	Journal Article	25977548	Science	2015	Phosphorus cycling. Major role of planktonic phosphate reduction in the marine phosphorus redox cycle.	Department of Earth and Environmental Science and Lamont-Doherty Earth Observatory; Columbia University; New York; NY 10027; USA.
J E Ossolinski	6	Journal Article	25977548	Science	2015	Phosphorus cycling. Major role of planktonic phosphate reduction in the marine phosphorus redox cycle.	Department of Marine Chemistry and Geochemistry; Woods Hole Oceanographic Institution; Woods Hole; MA 02543; USA.
D J Repeta	7	Journal Article	25977548	Science	2015	Phosphorus cycling. Major role of planktonic phosphate reduction in the marine phosphorus redox cycle.	Department of Marine Chemistry and Geochemistry; Woods Hole Oceanographic Institution; Woods Hole; MA 02543; USA.
M Rouco	8	Journal Article	25977548	Science	2015	Phosphorus cycling. Major role of planktonic phosphate reduction in the marine phosphorus redox cycle.	Department of Earth and Environmental Science and Lamont-Doherty Earth Observatory; Columbia University; New York; NY 10027; USA.
J D Seewald	9	Journal Article	25977548	Science	2015	Phosphorus cycling. Major role of planktonic phosphate reduction in the marine phosphorus redox cycle.	Department of Marine Chemistry and Geochemistry; Woods Hole Oceanographic Institution; Woods Hole; MA 02543; USA.
S P Sylva	Corresponding	Journal Article	25977548	Science	2015	Phosphorus cycling. Major role of planktonic phosphate reduction in the marine phosphorus redox cycle.	Department of Marine Chemistry and Geochemistry; Woods Hole Oceanographic Institution; Woods Hole; MA 02543; USA.
Chunxi Zhang	First	Journal Article	25954008	Science	2015	Inorganic chemistry. A synthetic MnâCa-cluster mimicking the oxygen-evolving center of photosynthesis.	Laboratory of Photochemistry; Institute of Chemistry; Chinese Academy of Sciences; Beijing; 100190; China. chunxizhang@iccas.ac.cn dhongxing@hrbeu.edu.cn holger.dau@fu-berlin.de.
Changhui Chen	2	Journal Article	25954008	Science	2015	Inorganic chemistry. A synthetic MnâCa-cluster mimicking the oxygen-evolving center of photosynthesis.	College of Materials Science and Chemical Engineering; Harbin Engineering University; Harbin 150001; China.
Hongxing Dong	Corresponding	Journal Article	25954008	Science	2015	Inorganic chemistry. A synthetic MnâCa-cluster mimicking the oxygen-evolving center of photosynthesis.	College of Materials Science and Chemical Engineering; Harbin Engineering University; Harbin 150001; China. chunxizhang@iccas.ac.cn dhongxing@hrbeu.edu.cn holger.dau@fu-berlin.de.
Jian-Ren Shen	4	Journal Article	25954008	Science	2015	Inorganic chemistry. A synthetic MnâCa-cluster mimicking the oxygen-evolving center of photosynthesis.	Photosynthesis Research Center; Graduate School of Natural Science and Technology; Okayama University; Okayama 700-8530; Japan.
Holger Dau	Corresponding	Journal Article	25954008	Science	2015	Inorganic chemistry. A synthetic MnâCa-cluster mimicking the oxygen-evolving center of photosynthesis.	Department of Physics; Free University Berlin; Arnimallee 14; 14195 Berlin; Germany. chunxizhang@iccas.ac.cn dhongxing@hrbeu.edu.cn holger.dau@fu-berlin.de.
Jingquan Zhao	Corresponding	Journal Article	25954008	Science	2015	Inorganic chemistry. A synthetic MnâCa-cluster mimicking the oxygen-evolving center of photosynthesis.	Laboratory of Photochemistry; Institute of Chemistry; Chinese Academy of Sciences; Beijing; 100190; China.
Myat T Lin	First	Journal Article	25231869	Nature	2014	A faster Rubisco with potential to increase photosynthesis in crops.	1] Department of Molecular Biology and Genetics; Cornell University; Ithaca; New York 14853; USA [2].
Alessandro Occhialini	2	Journal Article	25231869	Nature	2014	A faster Rubisco with potential to increase photosynthesis in crops.	1] Plant Biology and Crop Science; Rothamsted Research; Harpenden; Hertfordshire AL5 2JQ; UK [2].
P John Andralojc	3	Journal Article	25231869	Nature	2014	A faster Rubisco with potential to increase photosynthesis in crops.	Plant Biology and Crop Science; Rothamsted Research; Harpenden; Hertfordshire AL5 2JQ; UK.
Martin A J Parry	4	Journal Article	25231869	Nature	2014	A faster Rubisco with potential to increase photosynthesis in crops.	Plant Biology and Crop Science; Rothamsted Research; Harpenden; Hertfordshire AL5 2JQ; UK.
Maureen R Hanson	Corresponding	Journal Article	25231869	Nature	2014	A faster Rubisco with potential to increase photosynthesis in crops.	Department of Molecular Biology and Genetics; Cornell University; Ithaca; New York 14853; USA.
Fei Gan	First	Journal Article	25214622	Science	2014	Extensive remodeling of a cyanobacterial photosynthetic apparatus in far-red light.	Department of Biochemistry and Molecular Biology; The Pennsylvania State University; University Park; PA 16802; USA.
Shuyi Zhang	2	Journal Article	25214622	Science	2014	Extensive remodeling of a cyanobacterial photosynthetic apparatus in far-red light.	Department of Biochemistry and Molecular Biology; The Pennsylvania State University; University Park; PA 16802; USA.
Nathan C Rockwell	3	Journal Article	25214622	Science	2014	Extensive remodeling of a cyanobacterial photosynthetic apparatus in far-red light.	Department of Molecular and Cellular Biology; University of California; Davis; CA 95616; USA.
Shelley S Martin	4	Journal Article	25214622	Science	2014	Extensive remodeling of a cyanobacterial photosynthetic apparatus in far-red light.	Department of Molecular and Cellular Biology; University of California; Davis; CA 95616; USA.
J Clark Lagarias	5	Journal Article	25214622	Science	2014	Extensive remodeling of a cyanobacterial photosynthetic apparatus in far-red light.	Department of Molecular and Cellular Biology; University of California; Davis; CA 95616; USA.
Donald A Bryant	Corresponding	Journal Article	25214622	Science	2014	Extensive remodeling of a cyanobacterial photosynthetic apparatus in far-red light.	Department of Biochemistry and Molecular Biology; The Pennsylvania State University; University Park; PA 16802; USA. Department of Chemistry and Biochemistry; Montana State University; Bozeman; MT 59717; USA. dab14@psu.edu.
Christopher Kupitz	First	Journal Article	25043005	Nature	2014	Serial time-resolved crystallography of photosystem II using a femtosecond X-ray laser.	1] Department of Chemistry and Biochemistry; Arizona State University; Tempe; Arizona 85287-1604; USA [2].
Shibom Basu	2	Journal Article	25043005	Nature	2014	Serial time-resolved crystallography of photosystem II using a femtosecond X-ray laser.	1] Department of Chemistry and Biochemistry; Arizona State University; Tempe; Arizona 85287-1604; USA [2].
Ingo Grotjohann	3	Journal Article	25043005	Nature	2014	Serial time-resolved crystallography of photosystem II using a femtosecond X-ray laser.	Department of Chemistry and Biochemistry; Arizona State University; Tempe; Arizona 85287-1604; USA.
Raimund Fromme	4	Journal Article	25043005	Nature	2014	Serial time-resolved crystallography of photosystem II using a femtosecond X-ray laser.	Department of Chemistry and Biochemistry; Arizona State University; Tempe; Arizona 85287-1604; USA.
Nadia A Zatsepin	5	Journal Article	25043005	Nature	2014	Serial time-resolved crystallography of photosystem II using a femtosecond X-ray laser.	Department of Physics; Arizona State University; Tempe; Arizona 85287; USA.
Kimberly N Rendek	6	Journal Article	25043005	Nature	2014	Serial time-resolved crystallography of photosystem II using a femtosecond X-ray laser.	Department of Chemistry and Biochemistry; Arizona State University; Tempe; Arizona 85287-1604; USA.
Mark S Hunter	7	Journal Article	25043005	Nature	2014	Serial time-resolved crystallography of photosystem II using a femtosecond X-ray laser.	1] Department of Chemistry and Biochemistry; Arizona State University; Tempe; Arizona 85287-1604; USA [2] Lawrence Livermore National Laboratory; Livermore; California 94550; USA.
Robert L Shoeman	8	Journal Article	25043005	Nature	2014	Serial time-resolved crystallography of photosystem II using a femtosecond X-ray laser.	Max-Planck-Institut fÃ¼r medizinische Forschung; Jahnstrasse 29; 69120 Heidelberg; Germany.
Thomas A White	9	Journal Article	25043005	Nature	2014	Serial time-resolved crystallography of photosystem II using a femtosecond X-ray laser.	Center for Free-Electron Laser Science; DESY; Notkestrasse 85; 22607 Hamburg; Germany.
Dingjie Wang	10	Journal Article	25043005	Nature	2014	Serial time-resolved crystallography of photosystem II using a femtosecond X-ray laser.	Department of Physics; Arizona State University; Tempe; Arizona 85287; USA.
Daniel James	11	Journal Article	25043005	Nature	2014	Serial time-resolved crystallography of photosystem II using a femtosecond X-ray laser.	Department of Physics; Arizona State University; Tempe; Arizona 85287; USA.
Jay-How Yang	12	Journal Article	25043005	Nature	2014	Serial time-resolved crystallography of photosystem II using a femtosecond X-ray laser.	Department of Chemistry and Biochemistry; Arizona State University; Tempe; Arizona 85287-1604; USA.
Danielle E Cobb	13	Journal Article	25043005	Nature	2014	Serial time-resolved crystallography of photosystem II using a femtosecond X-ray laser.	Department of Chemistry and Biochemistry; Arizona State University; Tempe; Arizona 85287-1604; USA.
Brenda Reeder	14	Journal Article	25043005	Nature	2014	Serial time-resolved crystallography of photosystem II using a femtosecond X-ray laser.	Department of Chemistry and Biochemistry; Arizona State University; Tempe; Arizona 85287-1604; USA.
Raymond G Sierra	15	Journal Article	25043005	Nature	2014	Serial time-resolved crystallography of photosystem II using a femtosecond X-ray laser.	Stanford PULSE Institute; SLAC National Accelerator Laboratory; 2575 Sand Hill Road; Menlo Park; California 94025; USA.
Haiguang Liu	16	Journal Article	25043005	Nature	2014	Serial time-resolved crystallography of photosystem II using a femtosecond X-ray laser.	Department of Physics; Arizona State University; Tempe; Arizona 85287; USA.
Anton Barty	17	Journal Article	25043005	Nature	2014	Serial time-resolved crystallography of photosystem II using a femtosecond X-ray laser.	Center for Free-Electron Laser Science; DESY; Notkestrasse 85; 22607 Hamburg; Germany.
Andrew L Aquila	18	Journal Article	25043005	Nature	2014	Serial time-resolved crystallography of photosystem II using a femtosecond X-ray laser.	1] Center for Free-Electron Laser Science; DESY; Notkestrasse 85; 22607 Hamburg; Germany [2] European XFEL GmbH; Notkestrasse 85; 22607 Hamburg; Germany.
Daniel Deponte	19	Journal Article	25043005	Nature	2014	Serial time-resolved crystallography of photosystem II using a femtosecond X-ray laser.	1] Center for Free-Electron Laser Science; DESY; Notkestrasse 85; 22607 Hamburg; Germany [2] Linac Coherent Light Source; Stanford Linear Accelerator Center (SLAC) National Accelerator Laboratory; 2575 Sand Hill Road; Menlo Park; California 94025; USA.
Richard A Kirian	20	Journal Article	25043005	Nature	2014	Serial time-resolved crystallography of photosystem II using a femtosecond X-ray laser.	1] Department of Physics; Arizona State University; Tempe; Arizona 85287; USA [2] Center for Free-Electron Laser Science; DESY; Notkestrasse 85; 22607 Hamburg; Germany.
Sadia Bari	21	Journal Article	25043005	Nature	2014	Serial time-resolved crystallography of photosystem II using a femtosecond X-ray laser.	1] Max Planck Advanced Study Group; Center for Free-Electron Laser Science (CFEL); Notkestrasse 85; 22607 Hamburg; Germany [2] Max-Planck-Institut fÃ¼r Kernphysik; Saupfercheckweg 1; 69117 Heidelberg; Germany.
Jesse J Bergkamp	22	Journal Article	25043005	Nature	2014	Serial time-resolved crystallography of photosystem II using a femtosecond X-ray laser.	Department of Chemistry and Biochemistry; Arizona State University; Tempe; Arizona 85287-1604; USA.
Kenneth R Beyerlein	23	Journal Article	25043005	Nature	2014	Serial time-resolved crystallography of photosystem II using a femtosecond X-ray laser.	Center for Free-Electron Laser Science; DESY; Notkestrasse 85; 22607 Hamburg; Germany.
Michael J Bogan	24	Journal Article	25043005	Nature	2014	Serial time-resolved crystallography of photosystem II using a femtosecond X-ray laser.	Stanford PULSE Institute; SLAC National Accelerator Laboratory; 2575 Sand Hill Road; Menlo Park; California 94025; USA.
Carl Caleman	25	Journal Article	25043005	Nature	2014	Serial time-resolved crystallography of photosystem II using a femtosecond X-ray laser.	1] Center for Free-Electron Laser Science; DESY; Notkestrasse 85; 22607 Hamburg; Germany [2] Department of Physics and Astronomy; Uppsala University; RegementsvÃ¤gen 1; SE-752 37 Uppsala; Sweden.
Tzu-Chiao Chao	26	Journal Article	25043005	Nature	2014	Serial time-resolved crystallography of photosystem II using a femtosecond X-ray laser.	1] Department of Chemistry and Biochemistry; Arizona State University; Tempe; Arizona 85287-1604; USA [2] University of Regina; 3737 Wascana Pkwy Regina; Saskatchewan S4S 0A2; Canada.
Chelsie E Conrad	27	Journal Article	25043005	Nature	2014	Serial time-resolved crystallography of photosystem II using a femtosecond X-ray laser.	Department of Chemistry and Biochemistry; Arizona State University; Tempe; Arizona 85287-1604; USA.
Katherine M Davis	28	Journal Article	25043005	Nature	2014	Serial time-resolved crystallography of photosystem II using a femtosecond X-ray laser.	Department of Physics; Purdue University; 525 Northwestern Avenue; West Lafayette; Indiana 47907; USA.
Holger Fleckenstein	29	Journal Article	25043005	Nature	2014	Serial time-resolved crystallography of photosystem II using a femtosecond X-ray laser.	Center for Free-Electron Laser Science; DESY; Notkestrasse 85; 22607 Hamburg; Germany.
Lorenzo Galli	30	Journal Article	25043005	Nature	2014	Serial time-resolved crystallography of photosystem II using a femtosecond X-ray laser.	1] Center for Free-Electron Laser Science; DESY; Notkestrasse 85; 22607 Hamburg; Germany [2] University of Hamburg; Luruper Chaussee 149; 22761 Hamburg; Germany.
Stefan P Hau-Riege	31	Journal Article	25043005	Nature	2014	Serial time-resolved crystallography of photosystem II using a femtosecond X-ray laser.	Lawrence Livermore National Laboratory; Livermore; California 94550; USA.
Stephan Kassemeyer	32	Journal Article	25043005	Nature	2014	Serial time-resolved crystallography of photosystem II using a femtosecond X-ray laser.	1] Max-Planck-Institut fÃ¼r medizinische Forschung; Jahnstrasse 29; 69120 Heidelberg; Germany [2] Max Planck Advanced Study Group; Center for Free-Electron Laser Science (CFEL); Notkestrasse 85; 22607 Hamburg; Germany.
Hartawan Laksmono	33	Journal Article	25043005	Nature	2014	Serial time-resolved crystallography of photosystem II using a femtosecond X-ray laser.	Stanford PULSE Institute; SLAC National Accelerator Laboratory; 2575 Sand Hill Road; Menlo Park; California 94025; USA.
Mengning Liang	34	Journal Article	25043005	Nature	2014	Serial time-resolved crystallography of photosystem II using a femtosecond X-ray laser.	Center for Free-Electron Laser Science; DESY; Notkestrasse 85; 22607 Hamburg; Germany.
Lukas Lomb	35	Journal Article	25043005	Nature	2014	Serial time-resolved crystallography of photosystem II using a femtosecond X-ray laser.	Max-Planck-Institut fÃ¼r medizinische Forschung; Jahnstrasse 29; 69120 Heidelberg; Germany.
Stefano Marchesini	36	Journal Article	25043005	Nature	2014	Serial time-resolved crystallography of photosystem II using a femtosecond X-ray laser.	Lawrence Berkeley National Laboratory; Berkeley; California 94720; USA.
Andrew V Martin	37	Journal Article	25043005	Nature	2014	Serial time-resolved crystallography of photosystem II using a femtosecond X-ray laser.	1] Center for Free-Electron Laser Science; DESY; Notkestrasse 85; 22607 Hamburg; Germany [2] Department ARC Centre of Excellence for Coherent X-ray Science; Department of Physics; University of Melbourne; Parkville VIC 3010; Australia.
Marc Messerschmidt	38	Journal Article	25043005	Nature	2014	Serial time-resolved crystallography of photosystem II using a femtosecond X-ray laser.	Linac Coherent Light Source; Stanford Linear Accelerator Center (SLAC) National Accelerator Laboratory; 2575 Sand Hill Road; Menlo Park; California 94025; USA.
Despina Milathianaki	39	Journal Article	25043005	Nature	2014	Serial time-resolved crystallography of photosystem II using a femtosecond X-ray laser.	Linac Coherent Light Source; Stanford Linear Accelerator Center (SLAC) National Accelerator Laboratory; 2575 Sand Hill Road; Menlo Park; California 94025; USA.
Karol Nass	40	Journal Article	25043005	Nature	2014	Serial time-resolved crystallography of photosystem II using a femtosecond X-ray laser.	1] Max-Planck-Institut fÃ¼r medizinische Forschung; Jahnstrasse 29; 69120 Heidelberg; Germany [2] Center for Free-Electron Laser Science; DESY; Notkestrasse 85; 22607 Hamburg; Germany [3] University of Hamburg; Luruper Chaussee 149; 22761 Hamburg; Germany.
Alexandra Ros	41	Journal Article	25043005	Nature	2014	Serial time-resolved crystallography of photosystem II using a femtosecond X-ray laser.	Department of Chemistry and Biochemistry; Arizona State University; Tempe; Arizona 85287-1604; USA.
Shatabdi Roy-Chowdhury	42	Journal Article	25043005	Nature	2014	Serial time-resolved crystallography of photosystem II using a femtosecond X-ray laser.	Department of Chemistry and Biochemistry; Arizona State University; Tempe; Arizona 85287-1604; USA.
Kevin Schmidt	43	Journal Article	25043005	Nature	2014	Serial time-resolved crystallography of photosystem II using a femtosecond X-ray laser.	Department of Physics; Arizona State University; Tempe; Arizona 85287; USA.
