Name	Author Type	Article Type	pmid	Journal	Year	Article title	Author affiliation
Michael B Mascia	12	Journal Article	27034361	Science	2016	SOCIAL SCIENCE AND SUSTAINABILITY. Engage key social concepts for sustainability.	Moore Center for Science; Conservation International; VA; USA.
Karma Norman	13	Journal Article	27034361	Science	2016	SOCIAL SCIENCE AND SUSTAINABILITY. Engage key social concepts for sustainability.	Northwest Fisheries Science Center; NOAA; WA; USA.
Melissa R Poe	14	Journal Article	27034361	Science	2016	SOCIAL SCIENCE AND SUSTAINABILITY. Engage key social concepts for sustainability.	Northwest Fisheries Science Center; NOAA; WA; USA. Washington Sea Grant; University of Washington; USA.
Terre Satterfield	15	Journal Article	27034361	Science	2016	SOCIAL SCIENCE AND SUSTAINABILITY. Engage key social concepts for sustainability.	The Institute for Resources; Environment and Sustainability; University of British Columbia; Canada.
Kevin St Martin	16	Journal Article	27034361	Science	2016	SOCIAL SCIENCE AND SUSTAINABILITY. Engage key social concepts for sustainability.	Department of Geography; Rutgers University; NJ; USA.
Phillip S Levin	Corresponding	Journal Article	27034361	Science	2016	SOCIAL SCIENCE AND SUSTAINABILITY. Engage key social concepts for sustainability.	Northwest Fisheries Science Center; NOAA; WA; USA.
Russell D Berg	First	Journal Article	27015311	Cell	2016	Lysosomal Disorders Drive Susceptibility to Tuberculosis by Compromising Macrophage Migration.	Molecular & Cellular Biology Graduate Program and Medical Scientist Training Program; University of Washington; Seattle; WA 98195; USA.
Steven Levitte	2	Journal Article	27015311	Cell	2016	Lysosomal Disorders Drive Susceptibility to Tuberculosis by Compromising Macrophage Migration.	Molecular & Cellular Biology Graduate Program and Medical Scientist Training Program; University of Washington; Seattle; WA 98195; USA; Department of Medicine; University of Cambridge; MRC Laboratory of Molecular Biology; Cambridge CB2 0QH; UK.
Mary P O'Sullivan	3	Journal Article	27015311	Cell	2016	Lysosomal Disorders Drive Susceptibility to Tuberculosis by Compromising Macrophage Migration.	Department of Clinical Medicine; Institute of Molecular Medicine; Trinity College Dublin; Dublin 8; Ireland.
SeÃ³nadh M O'Leary	4	Journal Article	27015311	Cell	2016	Lysosomal Disorders Drive Susceptibility to Tuberculosis by Compromising Macrophage Migration.	Department of Clinical Medicine; Institute of Molecular Medicine; Trinity College Dublin; Dublin 8; Ireland.
C J Cambier	5	Journal Article	27015311	Cell	2016	Lysosomal Disorders Drive Susceptibility to Tuberculosis by Compromising Macrophage Migration.	Immunology Graduate Program; University of Washington; Seattle; WA 98195; USA.
James Cameron	6	Journal Article	27015311	Cell	2016	Lysosomal Disorders Drive Susceptibility to Tuberculosis by Compromising Macrophage Migration.	Department of Microbiology; University of Washington; Seattle; WA 98195; USA.
Kevin K Takaki	7	Journal Article	27015311	Cell	2016	Lysosomal Disorders Drive Susceptibility to Tuberculosis by Compromising Macrophage Migration.	Department of Medicine; University of Cambridge; MRC Laboratory of Molecular Biology; Cambridge CB2 0QH; UK.
Cecilia B Moens	8	Journal Article	27015311	Cell	2016	Lysosomal Disorders Drive Susceptibility to Tuberculosis by Compromising Macrophage Migration.	Fred Hutchinson Cancer Research Center; Seattle; WA 98109; USA.
David M Tobin	9	Journal Article	27015311	Cell	2016	Lysosomal Disorders Drive Susceptibility to Tuberculosis by Compromising Macrophage Migration.	Department of Molecular Genetics and Microbiology; Duke University; Durham; NC 27710; USA; Department of Immunology; Duke University; Durham; NC 27710; USA.
Joseph Keane	Corresponding	Journal Article	27015311	Cell	2016	Lysosomal Disorders Drive Susceptibility to Tuberculosis by Compromising Macrophage Migration.	Department of Clinical Medicine; Institute of Molecular Medicine; Trinity College Dublin; Dublin 8; Ireland. Electronic address: josephmk@tcd.ie.
Lalita Ramakrishnan	Corresponding	Journal Article	27015311	Cell	2016	Lysosomal Disorders Drive Susceptibility to Tuberculosis by Compromising Macrophage Migration.	Department of Medicine; University of Cambridge; MRC Laboratory of Molecular Biology; Cambridge CB2 0QH; UK; Department of Microbiology; University of Washington; Seattle; WA 98195; USA. Electronic address: lr404@hermes.cam.ac.uk.
Kurt Lejaeghere	First	Journal Article	27013736	Science	2016	Reproducibility in density functional theory calculations of solids.	Center for Molecular Modeling; Ghent University; Technologiepark 903; BE-9052 Zwijnaarde; Belgium.
Gustav Bihlmayer	2	Journal Article	27013736	Science	2016	Reproducibility in density functional theory calculations of solids.	Peter GrÃ¼nberg Institute and Institute for Advanced Simulation; Forschungszentrum JÃ¼lich and JARA (JÃ¼lich Aachen Research Alliance); D-52425 JÃ¼lich; Germany.
TorbjÃ¶rn BjÃ¶rkman	3	Journal Article	27013736	Science	2016	Reproducibility in density functional theory calculations of solids.	Department of Physics; Ãbo Akademi; FI-20500 Turku; Finland. Centre of Excellence in Computational Nanoscience (COMP) and Department of Applied Physics; Aalto University School of Science; Post Office Box 11100; FI-00076 Aalto; Finland.
Peter Blaha	4	Journal Article	27013736	Science	2016	Reproducibility in density functional theory calculations of solids.	Institute of Materials Chemistry; Vienna University of Technology; Getreidemarkt 9/165-TC; A-1060 Vienna; Austria.
Stefan BlÃ¼gel	5	Journal Article	27013736	Science	2016	Reproducibility in density functional theory calculations of solids.	Peter GrÃ¼nberg Institute and Institute for Advanced Simulation; Forschungszentrum JÃ¼lich and JARA (JÃ¼lich Aachen Research Alliance); D-52425 JÃ¼lich; Germany.
Volker Blum	6	Journal Article	27013736	Science	2016	Reproducibility in density functional theory calculations of solids.	Department of Mechanical Engineering and Materials Science; Duke University; Durham; NC 27708; USA.
Damien Caliste	7	Journal Article	27013736	Science	2016	Reproducibility in density functional theory calculations of solids.	UniversitÃ© Grenoble Alpes; Institut Nanosciences et CryogÃ©nie-Modeling and Material Exploration Department (INAC-MEM); Laboratoire de Simulation Atomistique (L_Sim); F-38042 Grenoble; France. Commissariat Ã  l'Ãnergie Atomique et aux Ãnergies Alternatives (CEA); INAC-MEM; L_Sim; F-38054 Grenoble; France.
Ivano E Castelli	8	Journal Article	27013736	Science	2016	Reproducibility in density functional theory calculations of solids.	Theory and Simulation of Materials (THEOS) and National Centre for Computational Design and Discovery of Novel Materials (MARVEL); Ãcole Polytechnique FÃ©dÃ©rale de Lausanne; CH-1015 Lausanne; Switzerland.
Stewart J Clark	9	Journal Article	27013736	Science	2016	Reproducibility in density functional theory calculations of solids.	Department of Physics; University of Durham; Durham DH1 3LE; UK.
Andrea Dal Corso	10	Journal Article	27013736	Science	2016	Reproducibility in density functional theory calculations of solids.	International School for Advanced Studies (SISSA) and DEMOCRITOS; Consiglio Nazionale delle Ricerche-Istituto Officina dei Materiali (CNR-IOM); Via Bonomea 265; I-34136 Trieste; Italy.
Stefano de Gironcoli	11	Journal Article	27013736	Science	2016	Reproducibility in density functional theory calculations of solids.	International School for Advanced Studies (SISSA) and DEMOCRITOS; Consiglio Nazionale delle Ricerche-Istituto Officina dei Materiali (CNR-IOM); Via Bonomea 265; I-34136 Trieste; Italy.
Thierry Deutsch	12	Journal Article	27013736	Science	2016	Reproducibility in density functional theory calculations of solids.	UniversitÃ© Grenoble Alpes; Institut Nanosciences et CryogÃ©nie-Modeling and Material Exploration Department (INAC-MEM); Laboratoire de Simulation Atomistique (L_Sim); F-38042 Grenoble; France. Commissariat Ã  l'Ãnergie Atomique et aux Ãnergies Alternatives (CEA); INAC-MEM; L_Sim; F-38054 Grenoble; France.
John Kay Dewhurst	13	Journal Article	27013736	Science	2016	Reproducibility in density functional theory calculations of solids.	Max-Planck-Institut fÃ¼r Mikrostrukturphysik; Weinberg 2; D-06120 Halle; Germany.
Igor Di Marco	14	Journal Article	27013736	Science	2016	Reproducibility in density functional theory calculations of solids.	Department of Physics and Astronomy; Division of Materials Theory; Uppsala University; Post Office Box 516; SE-75120 Uppsala; Sweden.
Claudia Draxl	15	Journal Article	27013736	Science	2016	Reproducibility in density functional theory calculations of solids.	Institut fÃ¼r Physik and Integrative Research Institute for the Sciences (IRIS)-Adlershof; Humboldt-UniversitÃ¤t zu Berlin; Zum GroÃen Windkanal 6; D-12489 Berlin; Germany. Fritz-Haber-Institut der Max-Planck-Gesellschaft; Faradayweg 4-6; D-14195 Berlin; Germany.
Marcin DuÅak	16	Journal Article	27013736	Science	2016	Reproducibility in density functional theory calculations of solids.	Center for Atomic-Scale Materials Design; Department of Physics; Technical University of Denmark; DK-2800 Kongens Lyngby; Denmark.
Olle Eriksson	17	Journal Article	27013736	Science	2016	Reproducibility in density functional theory calculations of solids.	Department of Physics and Astronomy; Division of Materials Theory; Uppsala University; Post Office Box 516; SE-75120 Uppsala; Sweden.
JosÃ© A Flores-Livas	18	Journal Article	27013736	Science	2016	Reproducibility in density functional theory calculations of solids.	Max-Planck-Institut fÃ¼r Mikrostrukturphysik; Weinberg 2; D-06120 Halle; Germany.
Kevin F Garrity	19	Journal Article	27013736	Science	2016	Reproducibility in density functional theory calculations of solids.	Material Measurement Laboratory; National Institute of Standards and Technology; 100 Bureau Drive; Stop 8553; Gaithersburg; MD 20899; USA.
Luigi Genovese	20	Journal Article	27013736	Science	2016	Reproducibility in density functional theory calculations of solids.	UniversitÃ© Grenoble Alpes; Institut Nanosciences et CryogÃ©nie-Modeling and Material Exploration Department (INAC-MEM); Laboratoire de Simulation Atomistique (L_Sim); F-38042 Grenoble; France. Commissariat Ã  l'Ãnergie Atomique et aux Ãnergies Alternatives (CEA); INAC-MEM; L_Sim; F-38054 Grenoble; France.
Paolo Giannozzi	21	Journal Article	27013736	Science	2016	Reproducibility in density functional theory calculations of solids.	Department of Mathematics; Computer Science; and Physics; University of Udine; Via delle Scienze 206; I-33100 Udine; Italy.
Matteo Giantomassi	22	Journal Article	27013736	Science	2016	Reproducibility in density functional theory calculations of solids.	Institute of Condensed Matter and Nanosciences-Nanoscopic Physics (NAPS); UniversitÃ© Catholique de Louvain; Chemin des Ãtoiles 8; BE-1348 Louvain-la-Neuve; Belgium.
Stefan Goedecker	23	Journal Article	27013736	Science	2016	Reproducibility in density functional theory calculations of solids.	Institut fÃ¼r Physik; UniversitÃ¤t Basel; Klingelbergstrasse 82; CH-4056 Basel; Switzerland.
Xavier Gonze	24	Journal Article	27013736	Science	2016	Reproducibility in density functional theory calculations of solids.	Institute of Condensed Matter and Nanosciences-Nanoscopic Physics (NAPS); UniversitÃ© Catholique de Louvain; Chemin des Ãtoiles 8; BE-1348 Louvain-la-Neuve; Belgium.
Oscar GrÃ¥nÃ¤s	25	Journal Article	27013736	Science	2016	Reproducibility in density functional theory calculations of solids.	Department of Physics and Astronomy; Division of Materials Theory; Uppsala University; Post Office Box 516; SE-75120 Uppsala; Sweden. School of Engineering and Applied Sciences; Harvard University; Cambridge; MA 02138; USA.
E K U Gross	26	Journal Article	27013736	Science	2016	Reproducibility in density functional theory calculations of solids.	Max-Planck-Institut fÃ¼r Mikrostrukturphysik; Weinberg 2; D-06120 Halle; Germany.
Andris Gulans	27	Journal Article	27013736	Science	2016	Reproducibility in density functional theory calculations of solids.	Institut fÃ¼r Physik and Integrative Research Institute for the Sciences (IRIS)-Adlershof; Humboldt-UniversitÃ¤t zu Berlin; Zum GroÃen Windkanal 6; D-12489 Berlin; Germany. Fritz-Haber-Institut der Max-Planck-Gesellschaft; Faradayweg 4-6; D-14195 Berlin; Germany.
FranÃ§ois Gygi	28	Journal Article	27013736	Science	2016	Reproducibility in density functional theory calculations of solids.	Department of Computer Science; University of California-Davis; Davis; CA 95616; USA.
D R Hamann	29	Journal Article	27013736	Science	2016	Reproducibility in density functional theory calculations of solids.	Department of Physics and Astronomy; Rutgers University; Piscataway; NJ 08854-8019; USA. Mat-Sim Research; Post Office Box 742; Murray Hill; NJ 07974; USA.
Phil J Hasnip	30	Journal Article	27013736	Science	2016	Reproducibility in density functional theory calculations of solids.	Department of Physics; University of York; Heslington; York YO10 5DD; UK.
N A W Holzwarth	31	Journal Article	27013736	Science	2016	Reproducibility in density functional theory calculations of solids.	Department of Physics; Wake Forest University; Winston-Salem; NC 27109; USA.
Diana IuÅan	32	Journal Article	27013736	Science	2016	Reproducibility in density functional theory calculations of solids.	Department of Physics and Astronomy; Division of Materials Theory; Uppsala University; Post Office Box 516; SE-75120 Uppsala; Sweden.
Dominik B Jochym	33	Journal Article	27013736	Science	2016	Reproducibility in density functional theory calculations of solids.	Scientific Computing Department; Science and Technology Facilities Council; Rutherford Appleton Laboratory; Didcot OX11 0QX; UK.
FranÃ§ois Jollet	34	Journal Article	27013736	Science	2016	Reproducibility in density functional theory calculations of solids.	CEA; DAM; DIF; F-91297 Arpajon; France.
Daniel Jones	35	Journal Article	27013736	Science	2016	Reproducibility in density functional theory calculations of solids.	Department of Materials; University of Oxford; 16 Parks Road; Oxford OX1 3PH; UK.
Georg Kresse	36	Journal Article	27013736	Science	2016	Reproducibility in density functional theory calculations of solids.	Faculty of Physics and Center for Computational Materials Science; University of Vienna; Sensengasse 8/12; A-1090 Vienna; Austria.
Klaus Koepernik	37	Journal Article	27013736	Science	2016	Reproducibility in density functional theory calculations of solids.	LeibnizâInstitut fÃ¼r FestkÃ¶rper- und Werkstoffforschung (IFW) Dresden; Post Office Box 270 116; D-01171 Dresden; Germany. Dresden Center for Computational Materials Science (DCMS); Technische UniversitÃ¤t Dresden; D-01069 Dresden; Germany.
Emine KÃ¼Ã§Ã¼kbenli	38	Journal Article	27013736	Science	2016	Reproducibility in density functional theory calculations of solids.	Theory and Simulation of Materials (THEOS) and National Centre for Computational Design and Discovery of Novel Materials (MARVEL); Ãcole Polytechnique FÃ©dÃ©rale de Lausanne; CH-1015 Lausanne; Switzerland. International School for Advanced Studies (SISSA) and DEMOCRITOS; Consiglio Nazionale delle Ricerche-Istituto Officina dei Materiali (CNR-IOM); Via Bonomea 265; I-34136 Trieste; Italy.
Yaroslav O Kvashnin	39	Journal Article	27013736	Science	2016	Reproducibility in density functional theory calculations of solids.	Department of Physics and Astronomy; Division of Materials Theory; Uppsala University; Post Office Box 516; SE-75120 Uppsala; Sweden.
Inka L M Locht	40	Journal Article	27013736	Science	2016	Reproducibility in density functional theory calculations of solids.	Department of Physics and Astronomy; Division of Materials Theory; Uppsala University; Post Office Box 516; SE-75120 Uppsala; Sweden. Institute for Molecules and Materials; Radboud University; Heyendaalseweg 135; 6525 AJ Nijmegen; Netherlands.
Sven Lubeck	41	Journal Article	27013736	Science	2016	Reproducibility in density functional theory calculations of solids.	Institut fÃ¼r Physik and Integrative Research Institute for the Sciences (IRIS)-Adlershof; Humboldt-UniversitÃ¤t zu Berlin; Zum GroÃen Windkanal 6; D-12489 Berlin; Germany.
Martijn Marsman	42	Journal Article	27013736	Science	2016	Reproducibility in density functional theory calculations of solids.	Faculty of Physics and Center for Computational Materials Science; University of Vienna; Sensengasse 8/12; A-1090 Vienna; Austria.
Nicola Marzari	43	Journal Article	27013736	Science	2016	Reproducibility in density functional theory calculations of solids.	Theory and Simulation of Materials (THEOS) and National Centre for Computational Design and Discovery of Novel Materials (MARVEL); Ãcole Polytechnique FÃ©dÃ©rale de Lausanne; CH-1015 Lausanne; Switzerland.
Ulrike Nitzsche	44	Journal Article	27013736	Science	2016	Reproducibility in density functional theory calculations of solids.	LeibnizâInstitut fÃ¼r FestkÃ¶rper- und Werkstoffforschung (IFW) Dresden; Post Office Box 270 116; D-01171 Dresden; Germany.
Lars NordstrÃ¶m	45	Journal Article	27013736	Science	2016	Reproducibility in density functional theory calculations of solids.	Department of Physics and Astronomy; Division of Materials Theory; Uppsala University; Post Office Box 516; SE-75120 Uppsala; Sweden.
Taisuke Ozaki	46	Journal Article	27013736	Science	2016	Reproducibility in density functional theory calculations of solids.	Institute for Solid State Physics; The University of Tokyo; Kashiwa 277-8581; Japan.
Lorenzo Paulatto	47	Journal Article	27013736	Science	2016	Reproducibility in density functional theory calculations of solids.	Institut de MinÃ©ralogie; de Physique des MatÃ©riaux; et de Cosmochimie (IMPMC); Sorbonne UniversitÃ©s-Pierre and Marie Curie University Paris 06; Centre National de la Recherche Scientifique (CNRS) UnitÃ© Mixte de Recherche (UMR) 7590; MusÃ©um National d'Histoire Naturelle; Institut de Recherche pour le DÃ©veloppement (IRD) UnitÃ© de Recherche 206; 4 Place Jussieu; F-75005 Paris; France.
Chris J Pickard	48	Journal Article	27013736	Science	2016	Reproducibility in density functional theory calculations of solids.	Department of Materials Science and Metallurgy; University of Cambridge; 27 Charles Babbage Road; Cambridge CB3 0FS; UK.
Ward Poelmans	49	Journal Article	27013736	Science	2016	Reproducibility in density functional theory calculations of solids.	Center for Molecular Modeling; Ghent University; Technologiepark 903; BE-9052 Zwijnaarde; Belgium. High Performance Computing Unit; Ghent University; Krijgslaan 281 S9; BE-9000 Ghent; Belgium.
Matt I J Probert	50	Journal Article	27013736	Science	2016	Reproducibility in density functional theory calculations of solids.	Department of Physics; University of York; Heslington; York YO10 5DD; UK.
Keith Refson	51	Journal Article	27013736	Science	2016	Reproducibility in density functional theory calculations of solids.	Department of Physics; Royal Holloway; University of London; Egham TW20 0EX; UK. ISIS Facility; Science and Technology Facilities Council; Rutherford Appleton Laboratory; Didcot OX11 0QX; UK.
Manuel Richter	52	Journal Article	27013736	Science	2016	Reproducibility in density functional theory calculations of solids.	LeibnizâInstitut fÃ¼r FestkÃ¶rper- und Werkstoffforschung (IFW) Dresden; Post Office Box 270 116; D-01171 Dresden; Germany. Dresden Center for Computational Materials Science (DCMS); Technische UniversitÃ¤t Dresden; D-01069 Dresden; Germany.
Gian-Marco Rignanese	53	Journal Article	27013736	Science	2016	Reproducibility in density functional theory calculations of solids.	Institute of Condensed Matter and Nanosciences-Nanoscopic Physics (NAPS); UniversitÃ© Catholique de Louvain; Chemin des Ãtoiles 8; BE-1348 Louvain-la-Neuve; Belgium.
Santanu Saha	54	Journal Article	27013736	Science	2016	Reproducibility in density functional theory calculations of solids.	Institut fÃ¼r Physik; UniversitÃ¤t Basel; Klingelbergstrasse 82; CH-4056 Basel; Switzerland.
Matthias Scheffler	55	Journal Article	27013736	Science	2016	Reproducibility in density functional theory calculations of solids.	Fritz-Haber-Institut der Max-Planck-Gesellschaft; Faradayweg 4-6; D-14195 Berlin; Germany. Department of Chemistry and Biochemistry and Materials Department; University of California-Santa Barbara; Santa Barbara; CA 93106-5050; USA.
Martin Schlipf	56	Journal Article	27013736	Science	2016	Reproducibility in density functional theory calculations of solids.	Department of Computer Science; University of California-Davis; Davis; CA 95616; USA.
Karlheinz Schwarz	57	Journal Article	27013736	Science	2016	Reproducibility in density functional theory calculations of solids.	Institute of Materials Chemistry; Vienna University of Technology; Getreidemarkt 9/165-TC; A-1060 Vienna; Austria.
Sangeeta Sharma	58	Journal Article	27013736	Science	2016	Reproducibility in density functional theory calculations of solids.	Max-Planck-Institut fÃ¼r Mikrostrukturphysik; Weinberg 2; D-06120 Halle; Germany.
Francesca Tavazza	59	Journal Article	27013736	Science	2016	Reproducibility in density functional theory calculations of solids.	Material Measurement Laboratory; National Institute of Standards and Technology; 100 Bureau Drive; Stop 8553; Gaithersburg; MD 20899; USA.
Patrik ThunstrÃ¶m	60	Journal Article	27013736	Science	2016	Reproducibility in density functional theory calculations of solids.	Institute for Solid State Physics; Vienna University of Technology; A-1040 Vienna; Austria.
Alexandre Tkatchenko	61	Journal Article	27013736	Science	2016	Reproducibility in density functional theory calculations of solids.	Fritz-Haber-Institut der Max-Planck-Gesellschaft; Faradayweg 4-6; D-14195 Berlin; Germany. Physics and Materials Science Research Unit; University of Luxembourg; L-1511 Luxembourg.
Marc Torrent	62	Journal Article	27013736	Science	2016	Reproducibility in density functional theory calculations of solids.	CEA; DAM; DIF; F-91297 Arpajon; France.
David Vanderbilt	63	Journal Article	27013736	Science	2016	Reproducibility in density functional theory calculations of solids.	Department of Physics and Astronomy; Rutgers University; Piscataway; NJ 08854-8019; USA.
Michiel J van Setten	64	Journal Article	27013736	Science	2016	Reproducibility in density functional theory calculations of solids.	Institute of Condensed Matter and Nanosciences-Nanoscopic Physics (NAPS); UniversitÃ© Catholique de Louvain; Chemin des Ãtoiles 8; BE-1348 Louvain-la-Neuve; Belgium.
Veronique Van Speybroeck	65	Journal Article	27013736	Science	2016	Reproducibility in density functional theory calculations of solids.	Center for Molecular Modeling; Ghent University; Technologiepark 903; BE-9052 Zwijnaarde; Belgium.
John M Wills	66	Journal Article	27013736	Science	2016	Reproducibility in density functional theory calculations of solids.	Theoretical Division; Los Alamos National Laboratory; Los Alamos; NM 87545; USA.
Jonathan R Yates	67	Journal Article	27013736	Science	2016	Reproducibility in density functional theory calculations of solids.	Department of Materials; University of Oxford; 16 Parks Road; Oxford OX1 3PH; UK.
Guo-Xu Zhang	68	Journal Article	27013736	Science	2016	Reproducibility in density functional theory calculations of solids.	Institute of Theoretical and Simulational Chemistry; School of Chemistry and Chemical Engineering; Harbin Institute of Technology; Harbin 150001; People's Republic of China.
Stefaan Cottenier	Corresponding	Journal Article	27013736	Science	2016	Reproducibility in density functional theory calculations of solids.	Center for Molecular Modeling; Ghent University; Technologiepark 903; BE-9052 Zwijnaarde; Belgium. Department of Materials Science and Engineering; Ghent University; Technologiepark 903; BE-9052 Zwijnaarde; Belgium.
Michael F Wells	First	Journal Article	27007844	Nature	2016	Thalamic reticular impairment underlies attention deficit in Ptchd1(Y/-) mice.	Department of Neurobiology; Duke University Medical Center; Durham; North Carolina 27710; USA.
Ralf D Wimmer	2	Journal Article	27007844	Nature	2016	Thalamic reticular impairment underlies attention deficit in Ptchd1(Y/-) mice.	Neuroscience Institute; New York University Langone Medical Center; New York; New York 10016; USA.
L Ian Schmitt	3	Journal Article	27007844	Nature	2016	Thalamic reticular impairment underlies attention deficit in Ptchd1(Y/-) mice.	Neuroscience Institute; New York University Langone Medical Center; New York; New York 10016; USA.
Guoping Feng	4	Journal Article	27007844	Nature	2016	Thalamic reticular impairment underlies attention deficit in Ptchd1(Y/-) mice.	McGovern Institute for Brain Research; Department of Brain and Cognitive Sciences; Massachusetts Institute of Technology; Cambridge; Massachusetts 02139; USA.
Michael M Halassa	Corresponding	Journal Article	27007844	Nature	2016	Thalamic reticular impairment underlies attention deficit in Ptchd1(Y/-) mice.	Neuroscience Institute; New York University Langone Medical Center; New York; New York 10016; USA.
Laura V Blanton	First	Journal Article	26912898	Science	2016	Gut bacteria that prevent growth impairments transmitted by microbiota from malnourished children.	Center for Genome Sciences and Systems Biology and Center for Gut Microbiome and Nutrition Research; Washington University School of Medicine; St. Louis; MO 63108; USA.
Mark R Charbonneau	2	Journal Article	26912898	Science	2016	Gut bacteria that prevent growth impairments transmitted by microbiota from malnourished children.	Center for Genome Sciences and Systems Biology and Center for Gut Microbiome and Nutrition Research; Washington University School of Medicine; St. Louis; MO 63108; USA.
Tarek Salih	3	Journal Article	26912898	Science	2016	Gut bacteria that prevent growth impairments transmitted by microbiota from malnourished children.	Center for Genome Sciences and Systems Biology and Center for Gut Microbiome and Nutrition Research; Washington University School of Medicine; St. Louis; MO 63108; USA.
