Name	Author Type	Article Type	pmid	Journal	Year	Article title	Author affiliation
Jisheng Yang	8	Journal Article	27027284	Nature	2016	Cerebral cavernous malformations arise from endothelial gain of MEKK3-KLF2/4 signalling.	Department of Medicine and Cardiovascular Institute; University of Pennsylvania; 3400 Civic Center Blvd; Philadelphia; Pennsylvania 19104; USA.
Alexander C Wright	9	Journal Article	27027284	Nature	2016	Cerebral cavernous malformations arise from endothelial gain of MEKK3-KLF2/4 signalling.	Department of Radiology; University of Pennsylvania Medical Center; 3400 Spruce Street; Philadelphia; Pennsylvania 19104; USA.
Matthew Foley	10	Journal Article	27027284	Nature	2016	Cerebral cavernous malformations arise from endothelial gain of MEKK3-KLF2/4 signalling.	Sydney Microscopy &Microanalysis; University of Sydney; Sydney; New South Wales 2050; Australia.
J Simon C Arthur	11	Journal Article	27027284	Nature	2016	Cerebral cavernous malformations arise from endothelial gain of MEKK3-KLF2/4 signalling.	Division of Cell Signaling and Immunology; University of Dundee; Dundee DD1 5EH; UK.
Kevin J Whitehead	12	Journal Article	27027284	Nature	2016	Cerebral cavernous malformations arise from endothelial gain of MEKK3-KLF2/4 signalling.	Division of Cardiovascular Medicine and the Program in Molecular Medicine; University of Utah; Salt Lake City; Utah 84112; USA.
Issam A Awad	13	Journal Article	27027284	Nature	2016	Cerebral cavernous malformations arise from endothelial gain of MEKK3-KLF2/4 signalling.	Neurovascular Surgery Program; Section of Neurosurgery; Department of Surgery; The University of Chicago Medicine and Biological Sciences; Chicago; Illinois 60637; USA.
Dean Y Li	14	Journal Article	27027284	Nature	2016	Cerebral cavernous malformations arise from endothelial gain of MEKK3-KLF2/4 signalling.	Division of Cardiovascular Medicine and the Program in Molecular Medicine; University of Utah; Salt Lake City; Utah 84112; USA.
Xiangjian Zheng	15	Journal Article	27027284	Nature	2016	Cerebral cavernous malformations arise from endothelial gain of MEKK3-KLF2/4 signalling.	Laboratory of Cardiovascular Signaling; Centenary Institute; Sydney; New South Wales 2050; Australia.
Mark L Kahn	Corresponding	Journal Article	27027284	Nature	2016	Cerebral cavernous malformations arise from endothelial gain of MEKK3-KLF2/4 signalling.	Department of Medicine and Cardiovascular Institute; University of Pennsylvania; 3400 Civic Center Blvd; Philadelphia; Pennsylvania 19104; USA.
Michael S Turner	Corresponding	Editorial	26989224	Science	2016	Throwing deep.	Michael S. Turner is director of the Kavli Institute for Cosmological Physics at the University of Chicago; Chicago; IL; and the former assistant director of NSF responsible for funding Advanced LIGO. mturner@kicp.uchicago.edu.
Talia Berkowitz	First	Journal Article	26965620	Science	2016	Response to Comment on "Math at home adds up to achievement in school".	University of Chicago; Chicago; IL; USA.
Marjorie W Schaeffer	2	Journal Article	26965620	Science	2016	Response to Comment on "Math at home adds up to achievement in school".	University of Chicago; Chicago; IL; USA.
Christopher S Rozek	3	Journal Article	26965620	Science	2016	Response to Comment on "Math at home adds up to achievement in school".	University of Chicago; Chicago; IL; USA.
Erin A Maloney	4	Journal Article	26965620	Science	2016	Response to Comment on "Math at home adds up to achievement in school".	University of Chicago; Chicago; IL; USA.
Susan C Levine	Corresponding	Journal Article	26965620	Science	2016	Response to Comment on "Math at home adds up to achievement in school".	University of Chicago; Chicago; IL; USA. s-levine@uchicago.edu beilock@uchicago.edu.
Sian L Beilock	Corresponding	Journal Article	26965620	Science	2016	Response to Comment on "Math at home adds up to achievement in school".	University of Chicago; Chicago; IL; USA. s-levine@uchicago.edu beilock@uchicago.edu.
Vincent J Lynch	Corresponding	Journal Article	26941305	Science	2016	GENETICS. A copy-and-paste gene regulatory network.	Department of Human Genetics; The University of Chicago; 920 East 58th Street; CLSC 319C; Chicago; IL 60637; USA. vjlynch@uchicago.edu.
Daniel R Semlow	First	Journal Article	26919433	Cell	2016	Spliceosomal DEAH-Box ATPases Remodel Pre-mRNA to Activate Alternative Splice Sites.	Graduate Program in Cell and Molecular Biology; University of Chicago; 920 East 58(th) Street; Chicago; IL 60637; USA.
Mario R Blanco	2	Journal Article	26919433	Cell	2016	Spliceosomal DEAH-Box ATPases Remodel Pre-mRNA to Activate Alternative Splice Sites.	Cellular and Molecular Biology; University of Michigan; 930 North University Avenue; Ann Arbor; MI 48109; USA; Single Molecule Analysis Group; Department of Chemistry; University of Michigan; 930 North University Avenue; Ann Arbor; MI 48109; USA.
Nils G Walter	3	Journal Article	26919433	Cell	2016	Spliceosomal DEAH-Box ATPases Remodel Pre-mRNA to Activate Alternative Splice Sites.	Single Molecule Analysis Group; Department of Chemistry; University of Michigan; 930 North University Avenue; Ann Arbor; MI 48109; USA.
Jonathan P Staley	Corresponding	Journal Article	26919433	Cell	2016	Spliceosomal DEAH-Box ATPases Remodel Pre-mRNA to Activate Alternative Splice Sites.	Department of Molecular Genetics and Cell Biology; University of Chicago; 920 East 58(th) Street; Chicago; IL 60637; USA. Electronic address: jstaley@uchicago.edu.
Fumiaki Sugahara	First	Journal Article	26878236	Nature	2016	Evidence from cyclostomes for complex regionalization of the ancestral vertebrate brain.	Evolutionary Morphology Laboratory; RIKEN; Kobe 650-0047; Japan.
Juan Pascual-Anaya	2	Journal Article	26878236	Nature	2016	Evidence from cyclostomes for complex regionalization of the ancestral vertebrate brain.	Evolutionary Morphology Laboratory; RIKEN; Kobe 650-0047; Japan.
Yasuhiro Oisi	3	Journal Article	26878236	Nature	2016	Evidence from cyclostomes for complex regionalization of the ancestral vertebrate brain.	Development and Function of Inhibitory Neural Circuits; Max Planck Florida Institute for Neuroscience; Jupiter; Florida 33458; USA.
Shigehiro Kuraku	4	Journal Article	26878236	Nature	2016	Evidence from cyclostomes for complex regionalization of the ancestral vertebrate brain.	Phyloinformatics Unit; RIKEN Center for Life Science Technologies; Kobe 650-0047; Japan.
Shin-ichi Aota	5	Journal Article	26878236	Nature	2016	Evidence from cyclostomes for complex regionalization of the ancestral vertebrate brain.	Evolutionary Morphology Laboratory; RIKEN; Kobe 650-0047; Japan.
Noritaka Adachi	6	Journal Article	26878236	Nature	2016	Evidence from cyclostomes for complex regionalization of the ancestral vertebrate brain.	Department of Organismal Biology and Anatomy; University of Chicago; Chicago; Illinois 60637; USA.
Wataru Takagi	7	Journal Article	26878236	Nature	2016	Evidence from cyclostomes for complex regionalization of the ancestral vertebrate brain.	Evolutionary Morphology Laboratory; RIKEN; Kobe 650-0047; Japan.
Tamami Hirai	8	Journal Article	26878236	Nature	2016	Evidence from cyclostomes for complex regionalization of the ancestral vertebrate brain.	Evolutionary Morphology Laboratory; RIKEN; Kobe 650-0047; Japan.
Noboru Sato	9	Journal Article	26878236	Nature	2016	Evidence from cyclostomes for complex regionalization of the ancestral vertebrate brain.	Division of Gross Anatomy and Morphogenesis; Niigata University Graduate School of Medical and Dental Sciences; Niigata 950-8510; Japan.
Yasunori Murakami	10	Journal Article	26878236	Nature	2016	Evidence from cyclostomes for complex regionalization of the ancestral vertebrate brain.	Graduate School of Science and Engineering; Ehime University; Matsuyama 790-8577; Japan.
Shigeru Kuratani	Corresponding	Journal Article	26878236	Nature	2016	Evidence from cyclostomes for complex regionalization of the ancestral vertebrate brain.	Evolutionary Morphology Laboratory; RIKEN; Kobe 650-0047; Japan.
Doreen Matthies	First	Journal Article	26871634	Cell	2016	Cryo-EM Structures of the Magnesium Channel CorA Reveal Symmetry Break upon Gating.	Laboratory of Cell Biology; Center for Cancer Research; National Cancer Institute; NIH; Bethesda; MD 20892; USA.
Olivier Dalmas	2	Journal Article	26871634	Cell	2016	Cryo-EM Structures of the Magnesium Channel CorA Reveal Symmetry Break upon Gating.	Department of Biochemistry and Molecular Biology; Institute for Biophysical Dynamics; The University of Chicago; Chicago; IL 60637; USA.
Mario J Borgnia	3	Journal Article	26871634	Cell	2016	Cryo-EM Structures of the Magnesium Channel CorA Reveal Symmetry Break upon Gating.	Laboratory of Cell Biology; Center for Cancer Research; National Cancer Institute; NIH; Bethesda; MD 20892; USA.
Pawel K Dominik	4	Journal Article	26871634	Cell	2016	Cryo-EM Structures of the Magnesium Channel CorA Reveal Symmetry Break upon Gating.	Department of Biochemistry and Molecular Biology; Institute for Biophysical Dynamics; The University of Chicago; Chicago; IL 60637; USA.
Alan Merk	5	Journal Article	26871634	Cell	2016	Cryo-EM Structures of the Magnesium Channel CorA Reveal Symmetry Break upon Gating.	Laboratory of Cell Biology; Center for Cancer Research; National Cancer Institute; NIH; Bethesda; MD 20892; USA.
Prashant Rao	6	Journal Article	26871634	Cell	2016	Cryo-EM Structures of the Magnesium Channel CorA Reveal Symmetry Break upon Gating.	Laboratory of Cell Biology; Center for Cancer Research; National Cancer Institute; NIH; Bethesda; MD 20892; USA.
Bharat G Reddy	7	Journal Article	26871634	Cell	2016	Cryo-EM Structures of the Magnesium Channel CorA Reveal Symmetry Break upon Gating.	Department of Biochemistry and Molecular Biology; Institute for Biophysical Dynamics; The University of Chicago; Chicago; IL 60637; USA.
Shahidul Islam	8	Journal Article	26871634	Cell	2016	Cryo-EM Structures of the Magnesium Channel CorA Reveal Symmetry Break upon Gating.	Department of Biochemistry and Molecular Biology; Institute for Biophysical Dynamics; The University of Chicago; Chicago; IL 60637; USA.
Alberto Bartesaghi	9	Journal Article	26871634	Cell	2016	Cryo-EM Structures of the Magnesium Channel CorA Reveal Symmetry Break upon Gating.	Laboratory of Cell Biology; Center for Cancer Research; National Cancer Institute; NIH; Bethesda; MD 20892; USA.
Eduardo Perozo	Corresponding	Journal Article	26871634	Cell	2016	Cryo-EM Structures of the Magnesium Channel CorA Reveal Symmetry Break upon Gating.	Department of Biochemistry and Molecular Biology; Institute for Biophysical Dynamics; The University of Chicago; Chicago; IL 60637; USA. Electronic address: eperozo@uchicago.edu.
Sriram Subramaniam	Corresponding	Journal Article	26871634	Cell	2016	Cryo-EM Structures of the Magnesium Channel CorA Reveal Symmetry Break upon Gating.	Laboratory of Cell Biology; Center for Cancer Research; National Cancer Institute; NIH; Bethesda; MD 20892; USA. Electronic address: ss1@nih.gov.
Dan Dominissini	First	Journal Article	26863196	Nature	2016	The dynamic N(1)-methyladenosine methylome in eukaryotic messenger RNA.	Department of Chemistry and Institute for Biophysical Dynamics; The University of Chicago; 929 East 57th Street; Chicago; Illinois 60637; USA.
Sigrid Nachtergaele	2	Journal Article	26863196	Nature	2016	The dynamic N(1)-methyladenosine methylome in eukaryotic messenger RNA.	Department of Chemistry and Institute for Biophysical Dynamics; The University of Chicago; 929 East 57th Street; Chicago; Illinois 60637; USA.
Sharon Moshitch-Moshkovitz	3	Journal Article	26863196	Nature	2016	The dynamic N(1)-methyladenosine methylome in eukaryotic messenger RNA.	Cancer Research Center; Chaim Sheba Medical Center; Tel Hashomer 52621; Israel.
Eyal Peer	4	Journal Article	26863196	Nature	2016	The dynamic N(1)-methyladenosine methylome in eukaryotic messenger RNA.	Cancer Research Center; Chaim Sheba Medical Center; Tel Hashomer 52621; Israel.
Nitzan Kol	5	Journal Article	26863196	Nature	2016	The dynamic N(1)-methyladenosine methylome in eukaryotic messenger RNA.	Cancer Research Center; Chaim Sheba Medical Center; Tel Hashomer 52621; Israel.
Moshe Shay Ben-Haim	6	Journal Article	26863196	Nature	2016	The dynamic N(1)-methyladenosine methylome in eukaryotic messenger RNA.	Cancer Research Center; Chaim Sheba Medical Center; Tel Hashomer 52621; Israel.
Qing Dai	7	Journal Article	26863196	Nature	2016	The dynamic N(1)-methyladenosine methylome in eukaryotic messenger RNA.	Department of Chemistry and Institute for Biophysical Dynamics; The University of Chicago; 929 East 57th Street; Chicago; Illinois 60637; USA.
Ayelet Di Segni	8	Journal Article	26863196	Nature	2016	The dynamic N(1)-methyladenosine methylome in eukaryotic messenger RNA.	Cancer Research Center; Chaim Sheba Medical Center; Tel Hashomer 52621; Israel.
Mali Salmon-Divon	9	Journal Article	26863196	Nature	2016	The dynamic N(1)-methyladenosine methylome in eukaryotic messenger RNA.	Cancer Research Center; Chaim Sheba Medical Center; Tel Hashomer 52621; Israel.
Wesley C Clark	10	Journal Article	26863196	Nature	2016	The dynamic N(1)-methyladenosine methylome in eukaryotic messenger RNA.	Department of Biochemistry and Molecular Biology; The University of Chicago; 929 East 57th Street; Chicago; Illinois 60637; USA.
Guanqun Zheng	11	Journal Article	26863196	Nature	2016	The dynamic N(1)-methyladenosine methylome in eukaryotic messenger RNA.	Department of Biochemistry and Molecular Biology; The University of Chicago; 929 East 57th Street; Chicago; Illinois 60637; USA.
Tao Pan	12	Journal Article	26863196	Nature	2016	The dynamic N(1)-methyladenosine methylome in eukaryotic messenger RNA.	Department of Biochemistry and Molecular Biology; The University of Chicago; 929 East 57th Street; Chicago; Illinois 60637; USA.
Oz Solomon	13	Journal Article	26863196	Nature	2016	The dynamic N(1)-methyladenosine methylome in eukaryotic messenger RNA.	Cancer Research Center; Chaim Sheba Medical Center; Tel Hashomer 52621; Israel.
Eran Eyal	14	Journal Article	26863196	Nature	2016	The dynamic N(1)-methyladenosine methylome in eukaryotic messenger RNA.	Cancer Research Center; Chaim Sheba Medical Center; Tel Hashomer 52621; Israel.
Vera Hershkovitz	15	Journal Article	26863196	Nature	2016	The dynamic N(1)-methyladenosine methylome in eukaryotic messenger RNA.	Cancer Research Center; Chaim Sheba Medical Center; Tel Hashomer 52621; Israel.
Dali Han	16	Journal Article	26863196	Nature	2016	The dynamic N(1)-methyladenosine methylome in eukaryotic messenger RNA.	Department of Chemistry and Institute for Biophysical Dynamics; The University of Chicago; 929 East 57th Street; Chicago; Illinois 60637; USA.
Louis C DorÃ©	17	Journal Article	26863196	Nature	2016	The dynamic N(1)-methyladenosine methylome in eukaryotic messenger RNA.	Department of Chemistry and Institute for Biophysical Dynamics; The University of Chicago; 929 East 57th Street; Chicago; Illinois 60637; USA.
Ninette Amariglio	18	Journal Article	26863196	Nature	2016	The dynamic N(1)-methyladenosine methylome in eukaryotic messenger RNA.	Cancer Research Center; Chaim Sheba Medical Center; Tel Hashomer 52621; Israel.
Gideon Rechavi	19	Journal Article	26863196	Nature	2016	The dynamic N(1)-methyladenosine methylome in eukaryotic messenger RNA.	Cancer Research Center; Chaim Sheba Medical Center; Tel Hashomer 52621; Israel.
Chuan He	Corresponding	Journal Article	26863196	Nature	2016	The dynamic N(1)-methyladenosine methylome in eukaryotic messenger RNA.	Department of Chemistry and Institute for Biophysical Dynamics; The University of Chicago; 929 East 57th Street; Chicago; Illinois 60637; USA.
Chengyuan Li	First	Journal Article	26819043	Nature	2016	Formation of new stellar populations from gas accreted by massive young star clusters.	Kavli Institute for Astronomy and Astrophysics and Department of Astronomy; Peking University; Yi He Yuan Lu 5; Hai Dian District; Beijing 100871; China.
Richard de Grijs	2	Journal Article	26819043	Nature	2016	Formation of new stellar populations from gas accreted by massive young star clusters.	Kavli Institute for Astronomy and Astrophysics and Department of Astronomy; Peking University; Yi He Yuan Lu 5; Hai Dian District; Beijing 100871; China.
Licai Deng	3	Journal Article	26819043	Nature	2016	Formation of new stellar populations from gas accreted by massive young star clusters.	Key Laboratory for Optical Astronomy; National Astronomical Observatories; Chinese Academy of Sciences; 20A Datun Road; Chaoyang District; Beijing 100012; China.
Aaron M Geller	4	Journal Article	26819043	Nature	2016	Formation of new stellar populations from gas accreted by massive young star clusters.	Center for Interdisciplinary Exploration and Research in Astrophysics (CIERA) and Department of Physics and Astronomy; Northwestern University; 2145 Sheridan Road; Evanston; Illinois 60208; USA.
Yu Xin	5	Journal Article	26819043	Nature	2016	Formation of new stellar populations from gas accreted by massive young star clusters.	Key Laboratory for Optical Astronomy; National Astronomical Observatories; Chinese Academy of Sciences; 20A Datun Road; Chaoyang District; Beijing 100012; China.
Yi Hu	6	Journal Article	26819043	Nature	2016	Formation of new stellar populations from gas accreted by massive young star clusters.	Key Laboratory for Optical Astronomy; National Astronomical Observatories; Chinese Academy of Sciences; 20A Datun Road; Chaoyang District; Beijing 100012; China.
Claude-AndrÃ© Faucher-GiguÃ¨re	Corresponding	Journal Article	26819043	Nature	2016	Formation of new stellar populations from gas accreted by massive young star clusters.	Center for Interdisciplinary Exploration and Research in Astrophysics (CIERA) and Department of Physics and Astronomy; Northwestern University; 2145 Sheridan Road; Evanston; Illinois 60208; USA.
Robert A Carrillo	First	Journal Article	26687361	Cell	2015	Control of Synaptic Connectivity by a Network of Drosophila IgSF Cell Surface Proteins.	Division of Biology and Biological Engineering; California Institute of Technology; Pasadena; CA 91125; USA.
Engin Ãzkan	Corresponding	Journal Article	26687361	Cell	2015	Control of Synaptic Connectivity by a Network of Drosophila IgSF Cell Surface Proteins.	Department of Biochemistry and Molecular Biology; University of Chicago; Chicago; IL 60637; USA; Departments of Molecular and Cellular Physiology and Structural Biology; Howard Hughes Medical Institute; Stanford University School of Medicine; Stanford; CA 94305; USA. Electronic address: eozkan@uchicago.edu.
Kaushiki P Menon	3	Journal Article	26687361	Cell	2015	Control of Synaptic Connectivity by a Network of Drosophila IgSF Cell Surface Proteins.	Division of Biology and Biological Engineering; California Institute of Technology; Pasadena; CA 91125; USA.
Sonal Nagarkar-Jaiswal	4	Journal Article	26687361	Cell	2015	Control of Synaptic Connectivity by a Network of Drosophila IgSF Cell Surface Proteins.	Department of Molecular and Human Genetics; Program in Developmental Biology; Howard Hughes Medical Institute; Jan and Dan Duncan Neurological Research Institute at TCH; Baylor College of Medicine; Houston; TX 77030; USA.
Pei-Tseng Lee	5	Journal Article	26687361	Cell	2015	Control of Synaptic Connectivity by a Network of Drosophila IgSF Cell Surface Proteins.	Department of Molecular and Human Genetics; Program in Developmental Biology; Howard Hughes Medical Institute; Jan and Dan Duncan Neurological Research Institute at TCH; Baylor College of Medicine; Houston; TX 77030; USA.
Mili Jeon	6	Journal Article	26687361	Cell	2015	Control of Synaptic Connectivity by a Network of Drosophila IgSF Cell Surface Proteins.	Division of Biology and Biological Engineering; California Institute of Technology; Pasadena; CA 91125; USA; Departments of Molecular and Cellular Physiology and Structural Biology; Howard Hughes Medical Institute; Stanford University School of Medicine; Stanford; CA 94305; USA.
Michael E Birnbaum	7	Journal Article	26687361	Cell	2015	Control of Synaptic Connectivity by a Network of Drosophila IgSF Cell Surface Proteins.	Departments of Molecular and Cellular Physiology and Structural Biology; Howard Hughes Medical Institute; Stanford University School of Medicine; Stanford; CA 94305; USA.
Hugo J Bellen	8	Journal Article	26687361	Cell	2015	Control of Synaptic Connectivity by a Network of Drosophila IgSF Cell Surface Proteins.	Department of Molecular and Human Genetics; Program in Developmental Biology; Howard Hughes Medical Institute; Jan and Dan Duncan Neurological Research Institute at TCH; Baylor College of Medicine; Houston; TX 77030; USA.
K Christopher Garcia	9	Journal Article	26687361	Cell	2015	Control of Synaptic Connectivity by a Network of Drosophila IgSF Cell Surface Proteins.	Departments of Molecular and Cellular Physiology and Structural Biology; Howard Hughes Medical Institute; Stanford University School of Medicine; Stanford; CA 94305; USA.
Kai Zinn	Corresponding	Journal Article	26687361	Cell	2015	Control of Synaptic Connectivity by a Network of Drosophila IgSF Cell Surface Proteins.	Division of Biology and Biological Engineering; California Institute of Technology; Pasadena; CA 91125; USA. Electronic address: zinnk@caltech.edu.
Jessica L Metcalf	First	Journal Article	26657285	Science	2016	Microbial community assembly and metabolic function during mammalian corpse decomposition.	Department of Ecology and Evolutionary Biology; University of Colorado; Boulder; CO 80309; USA. Department of Pediatrics; University of California; San Diego; San Diego; CA 92037; USA. robknight@ucsd.edu jessica.metcalf@colorado.edu.
Zhenjiang Zech Xu	2	Journal Article	26657285	Science	2016	Microbial community assembly and metabolic function during mammalian corpse decomposition.	Department of Pediatrics; University of California; San Diego; San Diego; CA 92037; USA.
Sophie Weiss	3	Journal Article	26657285	Science	2016	Microbial community assembly and metabolic function during mammalian corpse decomposition.	Department of Chemical and Biological Engineering; University of Colorado; Boulder; CO 80303; USA.
Simon Lax	4	Journal Article	26657285	Science	2016	Microbial community assembly and metabolic function during mammalian corpse decomposition.	Department of Ecology and Evolution; University of Chicago; 1101 East 57th Street; Chicago; IL 60637; USA. Institute for Genomic and Systems Biology; University of Chicago; 900 East 57th Street; Chicago; IL 606037; USA.
Will Van Treuren	5	Journal Article	26657285	Science	2016	Microbial community assembly and metabolic function during mammalian corpse decomposition.	Department of Microbiology and Immunology; Stanford University; Stanford; CA 94305; USA.
Embriette R Hyde	6	Journal Article	26657285	Science	2016	Microbial community assembly and metabolic function during mammalian corpse decomposition.	Department of Pediatrics; University of California; San Diego; San Diego; CA 92037; USA.
Se Jin Song	7	Journal Article	26657285	Science	2016	Microbial community assembly and metabolic function during mammalian corpse decomposition.	Department of Ecology and Evolutionary Biology; University of Colorado; Boulder; CO 80309; USA. Department of Pediatrics; University of California; San Diego; San Diego; CA 92037; USA.
Amnon Amir	8	Journal Article	26657285	Science	2016	Microbial community assembly and metabolic function during mammalian corpse decomposition.	Department of Pediatrics; University of California; San Diego; San Diego; CA 92037; USA.
Peter Larsen	9	Journal Article	26657285	Science	2016	Microbial community assembly and metabolic function during mammalian corpse decomposition.	Department of Ecology and Evolution; University of Chicago; 1101 East 57th Street; Chicago; IL 60637; USA. Biosciences Division; Argonne National Laboratory; South Cass Avenue; Argonne; IL 60439; USA.
Naseer Sangwan	10	Journal Article	26657285	Science	2016	Microbial community assembly and metabolic function during mammalian corpse decomposition.	Department of Ecology and Evolution; University of Chicago; 1101 East 57th Street; Chicago; IL 60637; USA. Biosciences Division; Argonne National Laboratory; South Cass Avenue; Argonne; IL 60439; USA. Department of Surgery; University of Chicago; A27 South Maryland Avenue; Chicago; IL 60637; USA.
Daniel Haarmann	11	Journal Article	26657285	Science	2016	Microbial community assembly and metabolic function during mammalian corpse decomposition.	Department of Biological Sciences; Sam Houston State University; Huntsville; TX 77340; USA.
Greg C Humphrey	12	Journal Article	26657285	Science	2016	Microbial community assembly and metabolic function during mammalian corpse decomposition.	Department of Pediatrics; University of California; San Diego; San Diego; CA 92037; USA.
Gail Ackermann	13	Journal Article	26657285	Science	2016	Microbial community assembly and metabolic function during mammalian corpse decomposition.	Department of Pediatrics; University of California; San Diego; San Diego; CA 92037; USA.
Luke R Thompson	14	Journal Article	26657285	Science	2016	Microbial community assembly and metabolic function during mammalian corpse decomposition.	Department of Pediatrics; University of California; San Diego; San Diego; CA 92037; USA.
Christian Lauber	15	Journal Article	26657285	Science	2016	Microbial community assembly and metabolic function during mammalian corpse decomposition.	NestlÃ© Institute of Health Sciences; Ãcole Polytechnique FÃ©dÃ©rale Lausanne; BÃ¢timent H; 1015 Lausanne; Switzerland.
Alexander Bibat	16	Journal Article	26657285	Science	2016	Microbial community assembly and metabolic function during mammalian corpse decomposition.	BioFrontiers Institute; University of Colorado; Boulder; CO 80303; USA.
Catherine Nicholas	17	Journal Article	26657285	Science	2016	Microbial community assembly and metabolic function during mammalian corpse decomposition.	BioFrontiers Institute; University of Colorado; Boulder; CO 80303; USA.
Matthew J Gebert	18	Journal Article	26657285	Science	2016	Microbial community assembly and metabolic function during mammalian corpse decomposition.	BioFrontiers Institute; University of Colorado; Boulder; CO 80303; USA.
Joseph F Petrosino	19	Journal Article	26657285	Science	2016	Microbial community assembly and metabolic function during mammalian corpse decomposition.	Alkek Center for Metagenomics and Microbiome Research; Department of Molecular Virology and Microbiology; Baylor College of Medicine; Houston; TX 77030; USA.
Sasha C Reed	20	Journal Article	26657285	Science	2016	Microbial community assembly and metabolic function during mammalian corpse decomposition.	U.S. Geological Survey; Southwest Biological Science Center; Moab; UT 84532; USA.
Jack A Gilbert	21	Journal Article	26657285	Science	2016	Microbial community assembly and metabolic function during mammalian corpse decomposition.	Department of Ecology and Evolution; University of Chicago; 1101 East 57th Street; Chicago; IL 60637; USA. Institute for Genomic and Systems Biology; University of Chicago; 900 East 57th Street; Chicago; IL 606037; USA. Biosciences Division; Argonne National Laboratory; South Cass Avenue; Argonne; IL 60439; USA. Department of Surgery; University of Chicago; A27 South Maryland Avenue; Chicago; IL 60637; USA. Marine Biological Laboratory; 7 MBL St; Woods Hole; MA 02543; USA.
Aaron M Lynne	22	Journal Article	26657285	Science	2016	Microbial community assembly and metabolic function during mammalian corpse decomposition.	Department of Biological Sciences; Sam Houston State University; Huntsville; TX 77340; USA.
Sibyl R Bucheli	23	Journal Article	26657285	Science	2016	Microbial community assembly and metabolic function during mammalian corpse decomposition.	Department of Biological Sciences; Sam Houston State University; Huntsville; TX 77340; USA.
David O Carter	24	Journal Article	26657285	Science	2016	Microbial community assembly and metabolic function during mammalian corpse decomposition.	Laboratory of Forensic Taphonomy; Forensic Sciences Unit; Division of Natural Sciences and Mathematics; Chaminade University of Honolulu; Honolulu; HI 96816; USA.
Rob Knight	Corresponding	Journal Article	26657285	Science	2016	Microbial community assembly and metabolic function during mammalian corpse decomposition.	Department of Pediatrics; University of California; San Diego; San Diego; CA 92037; USA. Department of Computer Science and Engineering; University of California; San Diego; San Diego; CA 92037; USA. robknight@ucsd.edu jessica.metcalf@colorado.edu.
Sonal Singhal	First	Journal Article	26586757	Science	2015	Stable recombination hotspots in birds.	Department of Biological Sciences; Columbia University; New York; NY 10027; USA. Department of Systems Biology; Columbia University; New York; NY 10032; USA. sonal.singhal1@gmail.com molly.przew@gmail.com.
Ellen M Leffler	2	Journal Article	26586757	Science	2015	Stable recombination hotspots in birds.	Department of Human Genetics; University of Chicago; Chicago; IL 60637; USA. Wellcome Trust Centre for Human Genetics; University of Oxford; Oxford OX3 7BN; UK.
