Name	Author Type	Article Type	pmid	Journal	Year	Article title	Author affiliation
Claudia Oecking	11	Journal Article	27152020	Plant Cell	2016	The Effects of High Steady State Auxin Levels on Root Cell Elongation in Brachypodium.	University of Tuebingen na CITY: Tuebingen POSTAL_CODE: na Germany [DE].
Karin Ljung	12	Journal Article	27152020	Plant Cell	2016	The Effects of High Steady State Auxin Levels on Root Cell Elongation in Brachypodium.	SLU (Swedish University of Agricultural Sciences) 901 83 Umeï¿½ CITY: _ POSTAL_CODE: _ Sweden [SE].
Vincent Bulone	13	Journal Article	27152020	Plant Cell	2016	The Effects of High Steady State Auxin Levels on Root Cell Elongation in Brachypodium.	Royal Institute of Biotechnology (KTH) KTH-Biotechnology; AlbaNova University Centre CITY: Stockholm POSTAL_CODE: SE-106 91 Sweden [SE].
Christian S Hardtke	Corresponding	Journal Article	27152020	Plant Cell	2016	The Effects of High Steady State Auxin Levels on Root Cell Elongation in Brachypodium.	University of Lausanne CITY: Lausanne POSTAL_CODE: CH-1015 Switzerland [CH] christian.hardtke@unil.ch.
Kranthi K Mandadi	First	Journal Article	25634987	Plant Cell	2015	Genome-wide analysis of alternative splicing landscapes modulated during plant-virus interactions in Brachypodium distachyon.	Department of Plant Pathology and Microbiology; Texas A&M University; College Station; Texas 77843.
Karen-Beth G Scholthof	Corresponding	Journal Article	25634987	Plant Cell	2015	Genome-wide analysis of alternative splicing landscapes modulated during plant-virus interactions in Brachypodium distachyon.	Department of Plant Pathology and Microbiology; Texas A&M University; College Station; Texas 77843 kbgs@tamu.edu.
Jennifer Mach	Corresponding	Journal Article	25634986	Plant Cell	2015	Sick as aâ¦ grass? Viral infection causes massive changes in alternative splicing in Brachypodium distachyon.	Science Editor jmach@aspb.org.
Jose M Barrero	First	Journal Article	24642944	Plant Cell	2014	A role for barley CRYPTOCHROME1 in light regulation of grain dormancy and germination.	CSIRO Plant Industry; Canberra ACT 2601; Australia.
A Bruce Downie	2	Journal Article	24642944	Plant Cell	2014	A role for barley CRYPTOCHROME1 in light regulation of grain dormancy and germination.	CSIRO Plant Industry; Canberra ACT 2601; Australia.
Qian Xu	3	Journal Article	24642944	Plant Cell	2014	A role for barley CRYPTOCHROME1 in light regulation of grain dormancy and germination.	CSIRO Plant Industry; Canberra ACT 2601; Australia.
Frank Gubler	Corresponding	Journal Article	24642944	Plant Cell	2014	A role for barley CRYPTOCHROME1 in light regulation of grain dormancy and germination.	CSIRO Plant Industry; Canberra ACT 2601; Australia.
Jennifer Mach	Corresponding	Journal Article	24285793	Plant Cell	2013	Small RNAs and the big decisions: MicroRNA regulation of photoperiodic flowering in Brachypodium distachyon.	Science Editor.
Liang Wu	First	Journal Article	24285787	Plant Cell	2013	Regulation of FLOWERING LOCUS T by a microRNA in Brachypodium distachyon.	National Key Facility for Crop Gene Resources and Genetic Improvement; Institute of Crop Science; Chinese Academy of Agricultural Sciences; Beijing 100081; China.
Dongfeng Liu	2	Journal Article	24285787	Plant Cell	2013	Regulation of FLOWERING LOCUS T by a microRNA in Brachypodium distachyon.	National Key Facility for Crop Gene Resources and Genetic Improvement; Institute of Crop Science; Chinese Academy of Agricultural Sciences; Beijing 100081; China.
Jiajie Wu	3	Journal Article	24285787	Plant Cell	2013	Regulation of FLOWERING LOCUS T by a microRNA in Brachypodium distachyon.	National Key Facility for Crop Gene Resources and Genetic Improvement; Institute of Crop Science; Chinese Academy of Agricultural Sciences; Beijing 100081; China.
Rongzhi Zhang	4	Journal Article	24285787	Plant Cell	2013	Regulation of FLOWERING LOCUS T by a microRNA in Brachypodium distachyon.	National Key Facility for Crop Gene Resources and Genetic Improvement; Institute of Crop Science; Chinese Academy of Agricultural Sciences; Beijing 100081; China.
Zhengrui Qin	5	Journal Article	24285787	Plant Cell	2013	Regulation of FLOWERING LOCUS T by a microRNA in Brachypodium distachyon.	National Key Facility for Crop Gene Resources and Genetic Improvement; Institute of Crop Science; Chinese Academy of Agricultural Sciences; Beijing 100081; China.
Danmei Liu	6	Journal Article	24285787	Plant Cell	2013	Regulation of FLOWERING LOCUS T by a microRNA in Brachypodium distachyon.	National Key Facility for Crop Gene Resources and Genetic Improvement; Institute of Crop Science; Chinese Academy of Agricultural Sciences; Beijing 100081; China.
Aili Li	7	Journal Article	24285787	Plant Cell	2013	Regulation of FLOWERING LOCUS T by a microRNA in Brachypodium distachyon.	National Key Facility for Crop Gene Resources and Genetic Improvement; Institute of Crop Science; Chinese Academy of Agricultural Sciences; Beijing 100081; China.
Daolin Fu	8	Journal Article	24285787	Plant Cell	2013	Regulation of FLOWERING LOCUS T by a microRNA in Brachypodium distachyon.	National Key Facility for Crop Gene Resources and Genetic Improvement; Institute of Crop Science; Chinese Academy of Agricultural Sciences; Beijing 100081; China.
Wenxue Zhai	9	Journal Article	24285787	Plant Cell	2013	Regulation of FLOWERING LOCUS T by a microRNA in Brachypodium distachyon.	National Key Facility for Crop Gene Resources and Genetic Improvement; Institute of Crop Science; Chinese Academy of Agricultural Sciences; Beijing 100081; China.
Long Mao	Corresponding	Journal Article	24285787	Plant Cell	2013	Regulation of FLOWERING LOCUS T by a microRNA in Brachypodium distachyon.	National Key Facility for Crop Gene Resources and Genetic Improvement; Institute of Crop Science; Chinese Academy of Agricultural Sciences; Beijing 100081; China.
Mihaela M Martis	First	Journal Article	24104565	Plant Cell	2013	Reticulate evolution of the rye genome.	Helmholtz Center Munich; German Research Centre for Environmental Health; Munich Information Center for Protein Sequences/IBIS; Institute of Bioinformatics and Systems Biology; 85764 Neuherberg; Germany.
Ruonan Zhou	2	Journal Article	24104565	Plant Cell	2013	Reticulate evolution of the rye genome.	Helmholtz Center Munich; German Research Centre for Environmental Health; Munich Information Center for Protein Sequences/IBIS; Institute of Bioinformatics and Systems Biology; 85764 Neuherberg; Germany.
Grit Haseneyer	3	Journal Article	24104565	Plant Cell	2013	Reticulate evolution of the rye genome.	Helmholtz Center Munich; German Research Centre for Environmental Health; Munich Information Center for Protein Sequences/IBIS; Institute of Bioinformatics and Systems Biology; 85764 Neuherberg; Germany.
Thomas Schmutzer	4	Journal Article	24104565	Plant Cell	2013	Reticulate evolution of the rye genome.	Helmholtz Center Munich; German Research Centre for Environmental Health; Munich Information Center for Protein Sequences/IBIS; Institute of Bioinformatics and Systems Biology; 85764 Neuherberg; Germany.
Jan VrÃ¡na	5	Journal Article	24104565	Plant Cell	2013	Reticulate evolution of the rye genome.	Helmholtz Center Munich; German Research Centre for Environmental Health; Munich Information Center for Protein Sequences/IBIS; Institute of Bioinformatics and Systems Biology; 85764 Neuherberg; Germany.
Marie KubalÃ¡kovÃ¡	6	Journal Article	24104565	Plant Cell	2013	Reticulate evolution of the rye genome.	Helmholtz Center Munich; German Research Centre for Environmental Health; Munich Information Center for Protein Sequences/IBIS; Institute of Bioinformatics and Systems Biology; 85764 Neuherberg; Germany.
Susanne KÃ¶nig	7	Journal Article	24104565	Plant Cell	2013	Reticulate evolution of the rye genome.	Helmholtz Center Munich; German Research Centre for Environmental Health; Munich Information Center for Protein Sequences/IBIS; Institute of Bioinformatics and Systems Biology; 85764 Neuherberg; Germany.
Karl G Kugler	8	Journal Article	24104565	Plant Cell	2013	Reticulate evolution of the rye genome.	Helmholtz Center Munich; German Research Centre for Environmental Health; Munich Information Center for Protein Sequences/IBIS; Institute of Bioinformatics and Systems Biology; 85764 Neuherberg; Germany.
Uwe Scholz	9	Journal Article	24104565	Plant Cell	2013	Reticulate evolution of the rye genome.	Helmholtz Center Munich; German Research Centre for Environmental Health; Munich Information Center for Protein Sequences/IBIS; Institute of Bioinformatics and Systems Biology; 85764 Neuherberg; Germany.
Bernd Hackauf	10	Journal Article	24104565	Plant Cell	2013	Reticulate evolution of the rye genome.	Helmholtz Center Munich; German Research Centre for Environmental Health; Munich Information Center for Protein Sequences/IBIS; Institute of Bioinformatics and Systems Biology; 85764 Neuherberg; Germany.
Viktor Korzun	11	Journal Article	24104565	Plant Cell	2013	Reticulate evolution of the rye genome.	Helmholtz Center Munich; German Research Centre for Environmental Health; Munich Information Center for Protein Sequences/IBIS; Institute of Bioinformatics and Systems Biology; 85764 Neuherberg; Germany.
Chris-Carolin SchÃ¶n	12	Journal Article	24104565	Plant Cell	2013	Reticulate evolution of the rye genome.	Helmholtz Center Munich; German Research Centre for Environmental Health; Munich Information Center for Protein Sequences/IBIS; Institute of Bioinformatics and Systems Biology; 85764 Neuherberg; Germany.
Jaroslav Dolezel	13	Journal Article	24104565	Plant Cell	2013	Reticulate evolution of the rye genome.	Helmholtz Center Munich; German Research Centre for Environmental Health; Munich Information Center for Protein Sequences/IBIS; Institute of Bioinformatics and Systems Biology; 85764 Neuherberg; Germany.
Eva Bauer	14	Journal Article	24104565	Plant Cell	2013	Reticulate evolution of the rye genome.	Helmholtz Center Munich; German Research Centre for Environmental Health; Munich Information Center for Protein Sequences/IBIS; Institute of Bioinformatics and Systems Biology; 85764 Neuherberg; Germany.
Klaus F X Mayer	15	Journal Article	24104565	Plant Cell	2013	Reticulate evolution of the rye genome.	Helmholtz Center Munich; German Research Centre for Environmental Health; Munich Information Center for Protein Sequences/IBIS; Institute of Bioinformatics and Systems Biology; 85764 Neuherberg; Germany.
Nils Stein	Corresponding	Journal Article	24104565	Plant Cell	2013	Reticulate evolution of the rye genome.	Helmholtz Center Munich; German Research Centre for Environmental Health; Munich Information Center for Protein Sequences/IBIS; Institute of Bioinformatics and Systems Biology; 85764 Neuherberg; Germany.
Kranthi K Mandadi	First	Review	23709626	Plant Cell	2013	Plant immune responses against viruses: how does a virus cause disease?	Department of Plant Pathology and Microbiology; Texas A&M University; College Station; Texas 77843; USA.
Karen-Beth G Scholthof	Corresponding	Review	23709626	Plant Cell	2013	Plant immune responses against viruses: how does a virus cause disease?	Department of Plant Pathology and Microbiology; Texas A&M University; College Station; Texas 77843; USA.
Hong-Qing Ling	First	Journal Article	23535596	Nature	2013	Draft genome of the wheat A-genome progenitor Triticum urartu.	State Key Laboratory of Plant Cell and Chromosome Engineering; Institute of Genetics and Developmental Biology; Chinese Academy of Sciences; Beijing 100101; China.
Shancen Zhao	2	Journal Article	23535596	Nature	2013	Draft genome of the wheat A-genome progenitor Triticum urartu.	State Key Laboratory of Plant Cell and Chromosome Engineering; Institute of Genetics and Developmental Biology; Chinese Academy of Sciences; Beijing 100101; China.
Dongcheng Liu	3	Journal Article	23535596	Nature	2013	Draft genome of the wheat A-genome progenitor Triticum urartu.	State Key Laboratory of Plant Cell and Chromosome Engineering; Institute of Genetics and Developmental Biology; Chinese Academy of Sciences; Beijing 100101; China.
Junyi Wang	4	Journal Article	23535596	Nature	2013	Draft genome of the wheat A-genome progenitor Triticum urartu.	State Key Laboratory of Plant Cell and Chromosome Engineering; Institute of Genetics and Developmental Biology; Chinese Academy of Sciences; Beijing 100101; China.
Hua Sun	5	Journal Article	23535596	Nature	2013	Draft genome of the wheat A-genome progenitor Triticum urartu.	State Key Laboratory of Plant Cell and Chromosome Engineering; Institute of Genetics and Developmental Biology; Chinese Academy of Sciences; Beijing 100101; China.
Chi Zhang	6	Journal Article	23535596	Nature	2013	Draft genome of the wheat A-genome progenitor Triticum urartu.	State Key Laboratory of Plant Cell and Chromosome Engineering; Institute of Genetics and Developmental Biology; Chinese Academy of Sciences; Beijing 100101; China.
Huajie Fan	7	Journal Article	23535596	Nature	2013	Draft genome of the wheat A-genome progenitor Triticum urartu.	State Key Laboratory of Plant Cell and Chromosome Engineering; Institute of Genetics and Developmental Biology; Chinese Academy of Sciences; Beijing 100101; China.
Dong Li	8	Journal Article	23535596	Nature	2013	Draft genome of the wheat A-genome progenitor Triticum urartu.	State Key Laboratory of Plant Cell and Chromosome Engineering; Institute of Genetics and Developmental Biology; Chinese Academy of Sciences; Beijing 100101; China.
Lingli Dong	9	Journal Article	23535596	Nature	2013	Draft genome of the wheat A-genome progenitor Triticum urartu.	State Key Laboratory of Plant Cell and Chromosome Engineering; Institute of Genetics and Developmental Biology; Chinese Academy of Sciences; Beijing 100101; China.
Yong Tao	10	Journal Article	23535596	Nature	2013	Draft genome of the wheat A-genome progenitor Triticum urartu.	State Key Laboratory of Plant Cell and Chromosome Engineering; Institute of Genetics and Developmental Biology; Chinese Academy of Sciences; Beijing 100101; China.
Chuan Gao	11	Journal Article	23535596	Nature	2013	Draft genome of the wheat A-genome progenitor Triticum urartu.	State Key Laboratory of Plant Cell and Chromosome Engineering; Institute of Genetics and Developmental Biology; Chinese Academy of Sciences; Beijing 100101; China.
Huilan Wu	12	Journal Article	23535596	Nature	2013	Draft genome of the wheat A-genome progenitor Triticum urartu.	State Key Laboratory of Plant Cell and Chromosome Engineering; Institute of Genetics and Developmental Biology; Chinese Academy of Sciences; Beijing 100101; China.
Yiwen Li	13	Journal Article	23535596	Nature	2013	Draft genome of the wheat A-genome progenitor Triticum urartu.	State Key Laboratory of Plant Cell and Chromosome Engineering; Institute of Genetics and Developmental Biology; Chinese Academy of Sciences; Beijing 100101; China.
Yan Cui	14	Journal Article	23535596	Nature	2013	Draft genome of the wheat A-genome progenitor Triticum urartu.	State Key Laboratory of Plant Cell and Chromosome Engineering; Institute of Genetics and Developmental Biology; Chinese Academy of Sciences; Beijing 100101; China.
Xiaosen Guo	15	Journal Article	23535596	Nature	2013	Draft genome of the wheat A-genome progenitor Triticum urartu.	State Key Laboratory of Plant Cell and Chromosome Engineering; Institute of Genetics and Developmental Biology; Chinese Academy of Sciences; Beijing 100101; China.
Shusong Zheng	16	Journal Article	23535596	Nature	2013	Draft genome of the wheat A-genome progenitor Triticum urartu.	State Key Laboratory of Plant Cell and Chromosome Engineering; Institute of Genetics and Developmental Biology; Chinese Academy of Sciences; Beijing 100101; China.
Biao Wang	17	Journal Article	23535596	Nature	2013	Draft genome of the wheat A-genome progenitor Triticum urartu.	State Key Laboratory of Plant Cell and Chromosome Engineering; Institute of Genetics and Developmental Biology; Chinese Academy of Sciences; Beijing 100101; China.
Kang Yu	18	Journal Article	23535596	Nature	2013	Draft genome of the wheat A-genome progenitor Triticum urartu.	State Key Laboratory of Plant Cell and Chromosome Engineering; Institute of Genetics and Developmental Biology; Chinese Academy of Sciences; Beijing 100101; China.
Qinsi Liang	19	Journal Article	23535596	Nature	2013	Draft genome of the wheat A-genome progenitor Triticum urartu.	State Key Laboratory of Plant Cell and Chromosome Engineering; Institute of Genetics and Developmental Biology; Chinese Academy of Sciences; Beijing 100101; China.
Wenlong Yang	20	Journal Article	23535596	Nature	2013	Draft genome of the wheat A-genome progenitor Triticum urartu.	State Key Laboratory of Plant Cell and Chromosome Engineering; Institute of Genetics and Developmental Biology; Chinese Academy of Sciences; Beijing 100101; China.
Xueyuan Lou	21	Journal Article	23535596	Nature	2013	Draft genome of the wheat A-genome progenitor Triticum urartu.	State Key Laboratory of Plant Cell and Chromosome Engineering; Institute of Genetics and Developmental Biology; Chinese Academy of Sciences; Beijing 100101; China.
Jie Chen	22	Journal Article	23535596	Nature	2013	Draft genome of the wheat A-genome progenitor Triticum urartu.	State Key Laboratory of Plant Cell and Chromosome Engineering; Institute of Genetics and Developmental Biology; Chinese Academy of Sciences; Beijing 100101; China.
Mingji Feng	23	Journal Article	23535596	Nature	2013	Draft genome of the wheat A-genome progenitor Triticum urartu.	State Key Laboratory of Plant Cell and Chromosome Engineering; Institute of Genetics and Developmental Biology; Chinese Academy of Sciences; Beijing 100101; China.
Jianbo Jian	24	Journal Article	23535596	Nature	2013	Draft genome of the wheat A-genome progenitor Triticum urartu.	State Key Laboratory of Plant Cell and Chromosome Engineering; Institute of Genetics and Developmental Biology; Chinese Academy of Sciences; Beijing 100101; China.
Xiaofei Zhang	25	Journal Article	23535596	Nature	2013	Draft genome of the wheat A-genome progenitor Triticum urartu.	State Key Laboratory of Plant Cell and Chromosome Engineering; Institute of Genetics and Developmental Biology; Chinese Academy of Sciences; Beijing 100101; China.
Guangbin Luo	26	Journal Article	23535596	Nature	2013	Draft genome of the wheat A-genome progenitor Triticum urartu.	State Key Laboratory of Plant Cell and Chromosome Engineering; Institute of Genetics and Developmental Biology; Chinese Academy of Sciences; Beijing 100101; China.
Ying Jiang	27	Journal Article	23535596	Nature	2013	Draft genome of the wheat A-genome progenitor Triticum urartu.	State Key Laboratory of Plant Cell and Chromosome Engineering; Institute of Genetics and Developmental Biology; Chinese Academy of Sciences; Beijing 100101; China.
Junjie Liu	28	Journal Article	23535596	Nature	2013	Draft genome of the wheat A-genome progenitor Triticum urartu.	State Key Laboratory of Plant Cell and Chromosome Engineering; Institute of Genetics and Developmental Biology; Chinese Academy of Sciences; Beijing 100101; China.
Zhaobao Wang	29	Journal Article	23535596	Nature	2013	Draft genome of the wheat A-genome progenitor Triticum urartu.	State Key Laboratory of Plant Cell and Chromosome Engineering; Institute of Genetics and Developmental Biology; Chinese Academy of Sciences; Beijing 100101; China.
Yuhui Sha	30	Journal Article	23535596	Nature	2013	Draft genome of the wheat A-genome progenitor Triticum urartu.	State Key Laboratory of Plant Cell and Chromosome Engineering; Institute of Genetics and Developmental Biology; Chinese Academy of Sciences; Beijing 100101; China.
Bairu Zhang	31	Journal Article	23535596	Nature	2013	Draft genome of the wheat A-genome progenitor Triticum urartu.	State Key Laboratory of Plant Cell and Chromosome Engineering; Institute of Genetics and Developmental Biology; Chinese Academy of Sciences; Beijing 100101; China.
Huajun Wu	32	Journal Article	23535596	Nature	2013	Draft genome of the wheat A-genome progenitor Triticum urartu.	State Key Laboratory of Plant Cell and Chromosome Engineering; Institute of Genetics and Developmental Biology; Chinese Academy of Sciences; Beijing 100101; China.
Dingzhong Tang	33	Journal Article	23535596	Nature	2013	Draft genome of the wheat A-genome progenitor Triticum urartu.	State Key Laboratory of Plant Cell and Chromosome Engineering; Institute of Genetics and Developmental Biology; Chinese Academy of Sciences; Beijing 100101; China.
Qianhua Shen	34	Journal Article	23535596	Nature	2013	Draft genome of the wheat A-genome progenitor Triticum urartu.	State Key Laboratory of Plant Cell and Chromosome Engineering; Institute of Genetics and Developmental Biology; Chinese Academy of Sciences; Beijing 100101; China.
Pengya Xue	35	Journal Article	23535596	Nature	2013	Draft genome of the wheat A-genome progenitor Triticum urartu.	State Key Laboratory of Plant Cell and Chromosome Engineering; Institute of Genetics and Developmental Biology; Chinese Academy of Sciences; Beijing 100101; China.
Shenhao Zou	36	Journal Article	23535596	Nature	2013	Draft genome of the wheat A-genome progenitor Triticum urartu.	State Key Laboratory of Plant Cell and Chromosome Engineering; Institute of Genetics and Developmental Biology; Chinese Academy of Sciences; Beijing 100101; China.
Xiujie Wang	37	Journal Article	23535596	Nature	2013	Draft genome of the wheat A-genome progenitor Triticum urartu.	State Key Laboratory of Plant Cell and Chromosome Engineering; Institute of Genetics and Developmental Biology; Chinese Academy of Sciences; Beijing 100101; China.
Xin Liu	38	Journal Article	23535596	Nature	2013	Draft genome of the wheat A-genome progenitor Triticum urartu.	State Key Laboratory of Plant Cell and Chromosome Engineering; Institute of Genetics and Developmental Biology; Chinese Academy of Sciences; Beijing 100101; China.
Famin Wang	39	Journal Article	23535596	Nature	2013	Draft genome of the wheat A-genome progenitor Triticum urartu.	State Key Laboratory of Plant Cell and Chromosome Engineering; Institute of Genetics and Developmental Biology; Chinese Academy of Sciences; Beijing 100101; China.
Yanping Yang	40	Journal Article	23535596	Nature	2013	Draft genome of the wheat A-genome progenitor Triticum urartu.	State Key Laboratory of Plant Cell and Chromosome Engineering; Institute of Genetics and Developmental Biology; Chinese Academy of Sciences; Beijing 100101; China.
Xueli An	41	Journal Article	23535596	Nature	2013	Draft genome of the wheat A-genome progenitor Triticum urartu.	State Key Laboratory of Plant Cell and Chromosome Engineering; Institute of Genetics and Developmental Biology; Chinese Academy of Sciences; Beijing 100101; China.
Zhenying Dong	42	Journal Article	23535596	Nature	2013	Draft genome of the wheat A-genome progenitor Triticum urartu.	State Key Laboratory of Plant Cell and Chromosome Engineering; Institute of Genetics and Developmental Biology; Chinese Academy of Sciences; Beijing 100101; China.
Kunpu Zhang	43	Journal Article	23535596	Nature	2013	Draft genome of the wheat A-genome progenitor Triticum urartu.	State Key Laboratory of Plant Cell and Chromosome Engineering; Institute of Genetics and Developmental Biology; Chinese Academy of Sciences; Beijing 100101; China.
Xiangqi Zhang	44	Journal Article	23535596	Nature	2013	Draft genome of the wheat A-genome progenitor Triticum urartu.	State Key Laboratory of Plant Cell and Chromosome Engineering; Institute of Genetics and Developmental Biology; Chinese Academy of Sciences; Beijing 100101; China.
Ming-Cheng Luo	45	Journal Article	23535596	Nature	2013	Draft genome of the wheat A-genome progenitor Triticum urartu.	State Key Laboratory of Plant Cell and Chromosome Engineering; Institute of Genetics and Developmental Biology; Chinese Academy of Sciences; Beijing 100101; China.
Jan Dvorak	46	Journal Article	23535596	Nature	2013	Draft genome of the wheat A-genome progenitor Triticum urartu.	State Key Laboratory of Plant Cell and Chromosome Engineering; Institute of Genetics and Developmental Biology; Chinese Academy of Sciences; Beijing 100101; China.
Yiping Tong	47	Journal Article	23535596	Nature	2013	Draft genome of the wheat A-genome progenitor Triticum urartu.	State Key Laboratory of Plant Cell and Chromosome Engineering; Institute of Genetics and Developmental Biology; Chinese Academy of Sciences; Beijing 100101; China.
Jian Wang	48	Journal Article	23535596	Nature	2013	Draft genome of the wheat A-genome progenitor Triticum urartu.	State Key Laboratory of Plant Cell and Chromosome Engineering; Institute of Genetics and Developmental Biology; Chinese Academy of Sciences; Beijing 100101; China.
Huanming Yang	49	Journal Article	23535596	Nature	2013	Draft genome of the wheat A-genome progenitor Triticum urartu.	State Key Laboratory of Plant Cell and Chromosome Engineering; Institute of Genetics and Developmental Biology; Chinese Academy of Sciences; Beijing 100101; China.
Zhensheng Li	50	Journal Article	23535596	Nature	2013	Draft genome of the wheat A-genome progenitor Triticum urartu.	State Key Laboratory of Plant Cell and Chromosome Engineering; Institute of Genetics and Developmental Biology; Chinese Academy of Sciences; Beijing 100101; China.
Daowen Wang	51	Journal Article	23535596	Nature	2013	Draft genome of the wheat A-genome progenitor Triticum urartu.	State Key Laboratory of Plant Cell and Chromosome Engineering; Institute of Genetics and Developmental Biology; Chinese Academy of Sciences; Beijing 100101; China.
Aimin Zhang	52	Journal Article	23535596	Nature	2013	Draft genome of the wheat A-genome progenitor Triticum urartu.	State Key Laboratory of Plant Cell and Chromosome Engineering; Institute of Genetics and Developmental Biology; Chinese Academy of Sciences; Beijing 100101; China.
