Name	Author Type	Article Type	pmid	Journal	Year	Article title	Author affiliation
Joshua T Aldrich	11	Journal Article	27200004	Front Plant Sci	2016	Soybean Roots Grown under Heat Stress Show Global Changes in Their Transcriptional and Proteomic Profiles.	Environmental Molecular Sciences Laboratory; Pacific Northwest National Laboratory Richland; WA; USA.
Ljiljana PaÅ¡a-ToliÄ	12	Journal Article	27200004	Front Plant Sci	2016	Soybean Roots Grown under Heat Stress Show Global Changes in Their Transcriptional and Proteomic Profiles.	Environmental Molecular Sciences Laboratory; Pacific Northwest National Laboratory Richland; WA; USA.
Gary Stacey	Corresponding	Journal Article	27200004	Front Plant Sci	2016	Soybean Roots Grown under Heat Stress Show Global Changes in Their Transcriptional and Proteomic Profiles.	Division of Plant Sciences and Biochemistry; National Center for Soybean Biotechnology; C.S. Bond Life Sciences Center; University of Missouri Columbia; MO; USA.
Fernanda P do Amaral	First	Journal Article	26873699	Plant Mol. Biol.	2016	Differential growth responses of Brachypodium distachyon genotypes to inoculation with plant growth promoting rhizobacteria.	Divisions of Plant Science and Biochemistry; C. S. Bond Life Science Center; University of Missouri; Columbia; MO; 65211; USA.
VÃ¢nia C S Pankievicz	2	Journal Article	26873699	Plant Mol. Biol.	2016	Differential growth responses of Brachypodium distachyon genotypes to inoculation with plant growth promoting rhizobacteria.	Department of Biochemistry and Molecular Biology; Federal University of ParanÃ¡; Curitiba; 81531-980; Brazil.
Ana Carolina M Arisi	3	Journal Article	26873699	Plant Mol. Biol.	2016	Differential growth responses of Brachypodium distachyon genotypes to inoculation with plant growth promoting rhizobacteria.	Department of Food Science and Technology; Federal University of Santa Catarina; FlorianÃ³polis; 88034-001; Brazil.
Emanuel M de Souza	4	Journal Article	26873699	Plant Mol. Biol.	2016	Differential growth responses of Brachypodium distachyon genotypes to inoculation with plant growth promoting rhizobacteria.	Department of Biochemistry and Molecular Biology; Federal University of ParanÃ¡; Curitiba; 81531-980; Brazil.
Fabio Pedrosa	5	Journal Article	26873699	Plant Mol. Biol.	2016	Differential growth responses of Brachypodium distachyon genotypes to inoculation with plant growth promoting rhizobacteria.	Department of Biochemistry and Molecular Biology; Federal University of ParanÃ¡; Curitiba; 81531-980; Brazil.
Gary Stacey	Corresponding	Journal Article	26873699	Plant Mol. Biol.	2016	Differential growth responses of Brachypodium distachyon genotypes to inoculation with plant growth promoting rhizobacteria.	Divisions of Plant Science and Biochemistry; C. S. Bond Life Science Center; University of Missouri; Columbia; MO; 65211; USA. staceyg@missouri.edu.
Laurent Brechenmacher	First	Journal Article	26350764	J. Proteome Res.	2015	Identification of Soybean Proteins and Genes Differentially Regulated in Near Isogenic Lines Differing in Resistance to Aphid Infestation.	
Tran Hong Nha Nguyen	2	Journal Article	26350764	J. Proteome Res.	2015	Identification of Soybean Proteins and Genes Differentially Regulated in Near Isogenic Lines Differing in Resistance to Aphid Infestation.	
Ning Zhang	3	Journal Article	26350764	J. Proteome Res.	2015	Identification of Soybean Proteins and Genes Differentially Regulated in Near Isogenic Lines Differing in Resistance to Aphid Infestation.	
Tae-Hwan Jun	4	Journal Article	26350764	J. Proteome Res.	2015	Identification of Soybean Proteins and Genes Differentially Regulated in Near Isogenic Lines Differing in Resistance to Aphid Infestation.	USDA-ARS; Department of Horticulture and Crop Science; The Ohio State University ; 1680 Madison Avenue; Wooster; Ohio 44691; United States.
Dong Xu	5	Journal Article	26350764	J. Proteome Res.	2015	Identification of Soybean Proteins and Genes Differentially Regulated in Near Isogenic Lines Differing in Resistance to Aphid Infestation.	USDA-ARS; Department of Horticulture and Crop Science; The Ohio State University ; 1680 Madison Avenue; Wooster; Ohio 44691; United States.
M A Rouf Mian	6	Journal Article	26350764	J. Proteome Res.	2015	Identification of Soybean Proteins and Genes Differentially Regulated in Near Isogenic Lines Differing in Resistance to Aphid Infestation.	USDA-ARS; Department of Horticulture and Crop Science; The Ohio State University ; 1680 Madison Avenue; Wooster; Ohio 44691; United States.
Gary Stacey	Corresponding	Journal Article	26350764	J. Proteome Res.	2015	Identification of Soybean Proteins and Genes Differentially Regulated in Near Isogenic Lines Differing in Resistance to Aphid Infestation.	USDA-ARS; Department of Horticulture and Crop Science; The Ohio State University ; 1680 Madison Avenue; Wooster; Ohio 44691; United States.
Katalin TÃ³th	First	Review	26082790	Front Plant Sci	2015	Does plant immunity play a critical role during initiation of the legume-rhizobium symbiosis?	Division of Plant Sciences and Biochemistry; Christopher S. Bond Life Sciences Center; National Center for Soybean Biotechnology; University of Missouri-Columbia Columbia; MO; USA.
Gary Stacey	Corresponding	Review	26082790	Front Plant Sci	2015	Does plant immunity play a critical role during initiation of the legume-rhizobium symbiosis?	Division of Plant Sciences and Biochemistry; Christopher S. Bond Life Sciences Center; National Center for Soybean Biotechnology; University of Missouri-Columbia Columbia; MO; USA.
Artur MuszyÅski	First	Journal Article	26067758	Planta	2015	Xyloglucan, galactomannan, glucuronoxylan, and rhamnogalacturonan I do not have identical structures in soybean root and root hair cell walls.	Complex Carbohydrate Research Center; University of Georgia; Athens; GA; 30602; USA.
Malcolm A O'Neill	Corresponding	Journal Article	26067758	Planta	2015	Xyloglucan, galactomannan, glucuronoxylan, and rhamnogalacturonan I do not have identical structures in soybean root and root hair cell walls.	Complex Carbohydrate Research Center; University of Georgia; Athens; GA; 30602; USA. mao@ccrc.uga.edu.
Easwaran Ramasamy	3	Journal Article	26067758	Planta	2015	Xyloglucan, galactomannan, glucuronoxylan, and rhamnogalacturonan I do not have identical structures in soybean root and root hair cell walls.	Complex Carbohydrate Research Center; University of Georgia; Athens; GA; 30602; USA.
Sivakumar Pattathil	4	Journal Article	26067758	Planta	2015	Xyloglucan, galactomannan, glucuronoxylan, and rhamnogalacturonan I do not have identical structures in soybean root and root hair cell walls.	Complex Carbohydrate Research Center; University of Georgia; Athens; GA; 30602; USA.
Utku Avci	5	Journal Article	26067758	Planta	2015	Xyloglucan, galactomannan, glucuronoxylan, and rhamnogalacturonan I do not have identical structures in soybean root and root hair cell walls.	Complex Carbohydrate Research Center; University of Georgia; Athens; GA; 30602; USA.
Maria J PeÃ±a	6	Journal Article	26067758	Planta	2015	Xyloglucan, galactomannan, glucuronoxylan, and rhamnogalacturonan I do not have identical structures in soybean root and root hair cell walls.	Complex Carbohydrate Research Center; University of Georgia; Athens; GA; 30602; USA.
Marc Libault	7	Journal Article	26067758	Planta	2015	Xyloglucan, galactomannan, glucuronoxylan, and rhamnogalacturonan I do not have identical structures in soybean root and root hair cell walls.	Divisions of Plant Science and Biochemistry; National Center for Soybean Biotechnology; University of Missouri; Columbia; MO; 65211; USA.
Md Shakhawat Hossain	8	Journal Article	26067758	Planta	2015	Xyloglucan, galactomannan, glucuronoxylan, and rhamnogalacturonan I do not have identical structures in soybean root and root hair cell walls.	Divisions of Plant Science and Biochemistry; National Center for Soybean Biotechnology; University of Missouri; Columbia; MO; 65211; USA.
Laurent Brechenmacher	9	Journal Article	26067758	Planta	2015	Xyloglucan, galactomannan, glucuronoxylan, and rhamnogalacturonan I do not have identical structures in soybean root and root hair cell walls.	Divisions of Plant Science and Biochemistry; National Center for Soybean Biotechnology; University of Missouri; Columbia; MO; 65211; USA.
William S York	10	Journal Article	26067758	Planta	2015	Xyloglucan, galactomannan, glucuronoxylan, and rhamnogalacturonan I do not have identical structures in soybean root and root hair cell walls.	Complex Carbohydrate Research Center; University of Georgia; Athens; GA; 30602; USA.
Rommel M Barbosa	11	Journal Article	26067758	Planta	2015	Xyloglucan, galactomannan, glucuronoxylan, and rhamnogalacturonan I do not have identical structures in soybean root and root hair cell walls.	Instituto de InformÃ¡tica; Universidade Federal de GoiÃ¡s; GoiÃ¢nia; 74001-970; Brazil.
Michael G Hahn	12	Journal Article	26067758	Planta	2015	Xyloglucan, galactomannan, glucuronoxylan, and rhamnogalacturonan I do not have identical structures in soybean root and root hair cell walls.	Complex Carbohydrate Research Center; University of Georgia; Athens; GA; 30602; USA.
Gary Stacey	13	Journal Article	26067758	Planta	2015	Xyloglucan, galactomannan, glucuronoxylan, and rhamnogalacturonan I do not have identical structures in soybean root and root hair cell walls.	Divisions of Plant Science and Biochemistry; National Center for Soybean Biotechnology; University of Missouri; Columbia; MO; 65211; USA.
Russell W Carlson	Corresponding	Journal Article	26067758	Planta	2015	Xyloglucan, galactomannan, glucuronoxylan, and rhamnogalacturonan I do not have identical structures in soybean root and root hair cell walls.	Complex Carbohydrate Research Center; University of Georgia; Athens; GA; 30602; USA.
Kiwamu Tanaka	First	Journal Article	26049159	J. Exp. Bot.	2015	Effect of lipo-chitooligosaccharide on early growth of C4 grass seedlings.	Divisions of Plant Science and Biochemistry University of Missouri; Columbia; MO 65211; USA Christopher S. Bond Life Sciences Center; University of Missouri; Columbia; MO 65211; USA.
Sung-Hwan Cho	2	Journal Article	26049159	J. Exp. Bot.	2015	Effect of lipo-chitooligosaccharide on early growth of C4 grass seedlings.	Divisions of Plant Science and Biochemistry University of Missouri; Columbia; MO 65211; USA Christopher S. Bond Life Sciences Center; University of Missouri; Columbia; MO 65211; USA.
Hyeyoung Lee	3	Journal Article	26049159	J. Exp. Bot.	2015	Effect of lipo-chitooligosaccharide on early growth of C4 grass seedlings.	Plant Transformation Core Facility;Division of Biological Sciences; University of Missouri; Columbia; MO 65211; USA.
An Q Pham	4	Journal Article	26049159	J. Exp. Bot.	2015	Effect of lipo-chitooligosaccharide on early growth of C4 grass seedlings.	Divisions of Plant Science and Biochemistry University of Missouri; Columbia; MO 65211; USA Christopher S. Bond Life Sciences Center; University of Missouri; Columbia; MO 65211; USA.
Josef M Batek	5	Journal Article	26049159	J. Exp. Bot.	2015	Effect of lipo-chitooligosaccharide on early growth of C4 grass seedlings.	Divisions of Plant Science and Biochemistry University of Missouri; Columbia; MO 65211; USA Christopher S. Bond Life Sciences Center; University of Missouri; Columbia; MO 65211; USA.
Shiqi Cui	6	Journal Article	26049159	J. Exp. Bot.	2015	Effect of lipo-chitooligosaccharide on early growth of C4 grass seedlings.	Department of Statistics; University of Missouri; Columbia; MO 65211; USA.
Jing Qiu	7	Journal Article	26049159	J. Exp. Bot.	2015	Effect of lipo-chitooligosaccharide on early growth of C4 grass seedlings.	Department of Statistics; University of Missouri; Columbia; MO 65211; USA.
Saad M Khan	8	Journal Article	26049159	J. Exp. Bot.	2015	Effect of lipo-chitooligosaccharide on early growth of C4 grass seedlings.	Christopher S. Bond Life Sciences Center; University of Missouri; Columbia; MO 65211; USA Informatics Institute; Department of Computer Science; University of Missouri; Columbia; MO 65211; USA.
Trupti Joshi	9	Journal Article	26049159	J. Exp. Bot.	2015	Effect of lipo-chitooligosaccharide on early growth of C4 grass seedlings.	Christopher S. Bond Life Sciences Center; University of Missouri; Columbia; MO 65211; USA Informatics Institute; Department of Computer Science; University of Missouri; Columbia; MO 65211; USA.
Zhanyuan J Zhang	10	Journal Article	26049159	J. Exp. Bot.	2015	Effect of lipo-chitooligosaccharide on early growth of C4 grass seedlings.	Plant Transformation Core Facility;Division of Biological Sciences; University of Missouri; Columbia; MO 65211; USA.
Dong Xu	11	Journal Article	26049159	J. Exp. Bot.	2015	Effect of lipo-chitooligosaccharide on early growth of C4 grass seedlings.	Christopher S. Bond Life Sciences Center; University of Missouri; Columbia; MO 65211; USA Informatics Institute; Department of Computer Science; University of Missouri; Columbia; MO 65211; USA.
Gary Stacey	Corresponding	Journal Article	26049159	J. Exp. Bot.	2015	Effect of lipo-chitooligosaccharide on early growth of C4 grass seedlings.	Divisions of Plant Science and Biochemistry University of Missouri; Columbia; MO 65211; USA Christopher S. Bond Life Sciences Center; University of Missouri; Columbia; MO 65211; USA staceyg@missouri.edu.
Md Shakhawat Hossain	First	Review	26042143	Front Plant Sci	2015	System approaches to study root hairs as a single cell plant model: current status and future perspectives.	Division of Plant Sciences and Biochemistry; National Center for Soybean Biotechnology; Christopher S. Bond Life Sciences Center; University of Missouri ; Columbia; MO; USA.
Trupti Joshi	2	Review	26042143	Front Plant Sci	2015	System approaches to study root hairs as a single cell plant model: current status and future perspectives.	Department of Computer Science; Informatics Institute and Christopher S. Bond Life Sciences Center; University of Missouri ; Columbia; MO; USA.
Gary Stacey	Corresponding	Review	26042143	Front Plant Sci	2015	System approaches to study root hairs as a single cell plant model: current status and future perspectives.	Division of Plant Sciences and Biochemistry; National Center for Soybean Biotechnology; Christopher S. Bond Life Sciences Center; University of Missouri ; Columbia; MO; USA.
William L Franck	First	Journal Article	26025905	Appl. Environ. Microbiol.	2015	DNA Microarray-Based Identification of Genes Regulated by NtrC in Bradyrhizobium japonicum.	National Center for Soybean Biotechnology; Division of Plant Sciences; University of Missouri; Columbia; Missouri; USA.
Jing Qiu	2	Journal Article	26025905	Appl. Environ. Microbiol.	2015	DNA Microarray-Based Identification of Genes Regulated by NtrC in Bradyrhizobium japonicum.	Department of Statistics; University of Missouri; Columbia; Missouri; USA.
Hae-In Lee	3	Journal Article	26025905	Appl. Environ. Microbiol.	2015	DNA Microarray-Based Identification of Genes Regulated by NtrC in Bradyrhizobium japonicum.	Department of Biology; University of Texas; Arlington; Texas; USA.
Woo-Suk Chang	Corresponding	Journal Article	26025905	Appl. Environ. Microbiol.	2015	DNA Microarray-Based Identification of Genes Regulated by NtrC in Bradyrhizobium japonicum.	Department of Biology; University of Texas; Arlington; Texas; USA Division of Biotechnology; College of Environmental and Bioresource Sciences; Chonbuk National University; Iksan; Republic of Korea wschang@uta.edu.
Gary Stacey	Corresponding	Journal Article	26025905	Appl. Environ. Microbiol.	2015	DNA Microarray-Based Identification of Genes Regulated by NtrC in Bradyrhizobium japonicum.	National Center for Soybean Biotechnology; Division of Plant Sciences; University of Missouri; Columbia; Missouri; USA Division of Biochemistry; University of Missouri; Columbia; Missouri; USA.
Zhe Yan	First	Journal Article	25973713	Plant Biotechnol. J.	2016	Identification and functional characterization of soybean root hair microRNAs expressed in response to Bradyrhizobium japonicum infection.	Divisions of Plant Science and Biochemistry; National Center for Soybean Biotechnology; Christopher S. Bond Life Sciences Center; University of Missouri; Columbia; MO; USA.
Md Shakhawat Hossain	2	Journal Article	25973713	Plant Biotechnol. J.	2016	Identification and functional characterization of soybean root hair microRNAs expressed in response to Bradyrhizobium japonicum infection.	Divisions of Plant Science and Biochemistry; National Center for Soybean Biotechnology; Christopher S. Bond Life Sciences Center; University of Missouri; Columbia; MO; USA.
Oswaldo ValdÃ©s-LÃ³pez	3	Journal Article	25973713	Plant Biotechnol. J.	2016	Identification and functional characterization of soybean root hair microRNAs expressed in response to Bradyrhizobium japonicum infection.	Divisions of Plant Science and Biochemistry; National Center for Soybean Biotechnology; Christopher S. Bond Life Sciences Center; University of Missouri; Columbia; MO; USA.
Nhung T Hoang	4	Journal Article	25973713	Plant Biotechnol. J.	2016	Identification and functional characterization of soybean root hair microRNAs expressed in response to Bradyrhizobium japonicum infection.	Divisions of Plant Science and Biochemistry; National Center for Soybean Biotechnology; Christopher S. Bond Life Sciences Center; University of Missouri; Columbia; MO; USA.
Jixian Zhai	5	Journal Article	25973713	Plant Biotechnol. J.	2016	Identification and functional characterization of soybean root hair microRNAs expressed in response to Bradyrhizobium japonicum infection.	Department of Plant and Soil Sciences and Delaware Biotechnology Institute; University of Delaware; Newark; DE; USA.
Jun Wang	6	Journal Article	25973713	Plant Biotechnol. J.	2016	Identification and functional characterization of soybean root hair microRNAs expressed in response to Bradyrhizobium japonicum infection.	Divisions of Plant Science and Biochemistry; National Center for Soybean Biotechnology; Christopher S. Bond Life Sciences Center; University of Missouri; Columbia; MO; USA.
Marc Libault	7	Journal Article	25973713	Plant Biotechnol. J.	2016	Identification and functional characterization of soybean root hair microRNAs expressed in response to Bradyrhizobium japonicum infection.	Divisions of Plant Science and Biochemistry; National Center for Soybean Biotechnology; Christopher S. Bond Life Sciences Center; University of Missouri; Columbia; MO; USA.
Laurent Brechenmacher	8	Journal Article	25973713	Plant Biotechnol. J.	2016	Identification and functional characterization of soybean root hair microRNAs expressed in response to Bradyrhizobium japonicum infection.	Divisions of Plant Science and Biochemistry; National Center for Soybean Biotechnology; Christopher S. Bond Life Sciences Center; University of Missouri; Columbia; MO; USA.
Seth Findley	9	Journal Article	25973713	Plant Biotechnol. J.	2016	Identification and functional characterization of soybean root hair microRNAs expressed in response to Bradyrhizobium japonicum infection.	Divisions of Plant Science and Biochemistry; National Center for Soybean Biotechnology; Christopher S. Bond Life Sciences Center; University of Missouri; Columbia; MO; USA.
Trupti Joshi	10	Journal Article	25973713	Plant Biotechnol. J.	2016	Identification and functional characterization of soybean root hair microRNAs expressed in response to Bradyrhizobium japonicum infection.	Department of Computer Science; Informatics Institute and Christopher S. Bond Life Sciences Center; University of Missouri-Columbia; Columbia; MO; USA.
Lijuan Qiu	11	Journal Article	25973713	Plant Biotechnol. J.	2016	Identification and functional characterization of soybean root hair microRNAs expressed in response to Bradyrhizobium japonicum infection.	National Key Facility for Crop Gene Resources and Genetic Improvement (NFCRI); Institute of Crop Science; Chinese Academy of Agricultural Sciences; Beijing; China.
D Janine Sherrier	12	Journal Article	25973713	Plant Biotechnol. J.	2016	Identification and functional characterization of soybean root hair microRNAs expressed in response to Bradyrhizobium japonicum infection.	Department of Plant and Soil Sciences and Delaware Biotechnology Institute; University of Delaware; Newark; DE; USA.
Tieming Ji	13	Journal Article	25973713	Plant Biotechnol. J.	2016	Identification and functional characterization of soybean root hair microRNAs expressed in response to Bradyrhizobium japonicum infection.	Department of Statistics; University of Missouri; Columbia; MO; USA.
Blake C Meyers	14	Journal Article	25973713	Plant Biotechnol. J.	2016	Identification and functional characterization of soybean root hair microRNAs expressed in response to Bradyrhizobium japonicum infection.	Department of Plant and Soil Sciences and Delaware Biotechnology Institute; University of Delaware; Newark; DE; USA.
Dong Xu	15	Journal Article	25973713	Plant Biotechnol. J.	2016	Identification and functional characterization of soybean root hair microRNAs expressed in response to Bradyrhizobium japonicum infection.	Department of Computer Science; Informatics Institute and Christopher S. Bond Life Sciences Center; University of Missouri-Columbia; Columbia; MO; USA.
Gary Stacey	Corresponding	Journal Article	25973713	Plant Biotechnol. J.	2016	Identification and functional characterization of soybean root hair microRNAs expressed in response to Bradyrhizobium japonicum infection.	Divisions of Plant Science and Biochemistry; National Center for Soybean Biotechnology; Christopher S. Bond Life Sciences Center; University of Missouri; Columbia; MO; USA.
Zhe Yan	First	Journal Article	25783944	New Phytol.	2015	Identification of microRNAs and their mRNA targets during soybean nodule development: functional analysis of the role of miR393j-3p in soybean nodulation.	Divisions of Plant Science and Biochemistry; National Center for Soybean Biotechnology; Christopher S. Bond Life Sciences Center; University of Missouri; Columbia; MO; 65211; USA.
Md Shakhawat Hossain	2	Journal Article	25783944	New Phytol.	2015	Identification of microRNAs and their mRNA targets during soybean nodule development: functional analysis of the role of miR393j-3p in soybean nodulation.	Divisions of Plant Science and Biochemistry; National Center for Soybean Biotechnology; Christopher S. Bond Life Sciences Center; University of Missouri; Columbia; MO; 65211; USA.
Siwaret Arikit	3	Journal Article	25783944	New Phytol.	2015	Identification of microRNAs and their mRNA targets during soybean nodule development: functional analysis of the role of miR393j-3p in soybean nodulation.	Department of Plant and Soil Sciences and Delaware Biotechnology Institute; University of Delaware; Newark; DE; 19711; USA.
Oswaldo ValdÃ©s-LÃ³pez	4	Journal Article	25783944	New Phytol.	2015	Identification of microRNAs and their mRNA targets during soybean nodule development: functional analysis of the role of miR393j-3p in soybean nodulation.	Divisions of Plant Science and Biochemistry; National Center for Soybean Biotechnology; Christopher S. Bond Life Sciences Center; University of Missouri; Columbia; MO; 65211; USA.
Jixian Zhai	5	Journal Article	25783944	New Phytol.	2015	Identification of microRNAs and their mRNA targets during soybean nodule development: functional analysis of the role of miR393j-3p in soybean nodulation.	Department of Plant and Soil Sciences and Delaware Biotechnology Institute; University of Delaware; Newark; DE; 19711; USA.
Jun Wang	6	Journal Article	25783944	New Phytol.	2015	Identification of microRNAs and their mRNA targets during soybean nodule development: functional analysis of the role of miR393j-3p in soybean nodulation.	Divisions of Plant Science and Biochemistry; National Center for Soybean Biotechnology; Christopher S. Bond Life Sciences Center; University of Missouri; Columbia; MO; 65211; USA.
Marc Libault	7	Journal Article	25783944	New Phytol.	2015	Identification of microRNAs and their mRNA targets during soybean nodule development: functional analysis of the role of miR393j-3p in soybean nodulation.	Divisions of Plant Science and Biochemistry; National Center for Soybean Biotechnology; Christopher S. Bond Life Sciences Center; University of Missouri; Columbia; MO; 65211; USA.
Tieming Ji	8	Journal Article	25783944	New Phytol.	2015	Identification of microRNAs and their mRNA targets during soybean nodule development: functional analysis of the role of miR393j-3p in soybean nodulation.	Department of Statistics; University of Missouri; 209D Middlebush Hall; Columbia; MO; 65211; USA.
Lijuan Qiu	9	Journal Article	25783944	New Phytol.	2015	Identification of microRNAs and their mRNA targets during soybean nodule development: functional analysis of the role of miR393j-3p in soybean nodulation.	National Key Facility for Crop Gene Resources and Genetic Improvement (NFCRI); Institute of Crop Science; Chinese Academy of Agricultural Sciences; Beijing; 100081; China.
Blake C Meyers	10	Journal Article	25783944	New Phytol.	2015	Identification of microRNAs and their mRNA targets during soybean nodule development: functional analysis of the role of miR393j-3p in soybean nodulation.	Department of Plant and Soil Sciences and Delaware Biotechnology Institute; University of Delaware; Newark; DE; 19711; USA.
Gary Stacey	Corresponding	Journal Article	25783944	New Phytol.	2015	Identification of microRNAs and their mRNA targets during soybean nodule development: functional analysis of the role of miR393j-3p in soybean nodulation.	Divisions of Plant Science and Biochemistry; National Center for Soybean Biotechnology; Christopher S. Bond Life Sciences Center; University of Missouri; Columbia; MO; 65211; USA.
VÃ¢nia C S Pankievicz	First	Journal Article	25645593	Plant J.	2015	Robust biological nitrogen fixation in a model grass-bacterial association.	Department of Biochemistry and Molecular Biology; Federal University of ParanÃ¡; 81531-980; Curitiba; Brazil.
Fernanda P do Amaral	2	Journal Article	25645593	Plant J.	2015	Robust biological nitrogen fixation in a model grass-bacterial association.	Department of Biochemistry and Molecular Biology; Federal University of ParanÃ¡; 81531-980; Curitiba; Brazil.
Karina F D N Santos	3	Journal Article	25645593	Plant J.	2015	Robust biological nitrogen fixation in a model grass-bacterial association.	Department of Biochemistry and Molecular Biology; Federal University of ParanÃ¡; 81531-980; Curitiba; Brazil.
Beverly Agtuca	4	Journal Article	25645593	Plant J.	2015	Robust biological nitrogen fixation in a model grass-bacterial association.	Department of Biochemistry and Molecular Biology; Federal University of ParanÃ¡; 81531-980; Curitiba; Brazil.
Youwen Xu	5	Journal Article	25645593	Plant J.	2015	Robust biological nitrogen fixation in a model grass-bacterial association.	Department of Biochemistry and Molecular Biology; Federal University of ParanÃ¡; 81531-980; Curitiba; Brazil.
Michael J Schueller	6	Journal Article	25645593	Plant J.	2015	Robust biological nitrogen fixation in a model grass-bacterial association.	Department of Biochemistry and Molecular Biology; Federal University of ParanÃ¡; 81531-980; Curitiba; Brazil.
Ana Carolina M Arisi	7	Journal Article	25645593	Plant J.	2015	Robust biological nitrogen fixation in a model grass-bacterial association.	Department of Biochemistry and Molecular Biology; Federal University of ParanÃ¡; 81531-980; Curitiba; Brazil.
Maria B R Steffens	8	Journal Article	25645593	Plant J.	2015	Robust biological nitrogen fixation in a model grass-bacterial association.	Department of Biochemistry and Molecular Biology; Federal University of ParanÃ¡; 81531-980; Curitiba; Brazil.
Emanuel M de Souza	9	Journal Article	25645593	Plant J.	2015	Robust biological nitrogen fixation in a model grass-bacterial association.	Department of Biochemistry and Molecular Biology; Federal University of ParanÃ¡; 81531-980; Curitiba; Brazil.
FÃ¡bio O Pedrosa	10	Journal Article	25645593	Plant J.	2015	Robust biological nitrogen fixation in a model grass-bacterial association.	Department of Biochemistry and Molecular Biology; Federal University of ParanÃ¡; 81531-980; Curitiba; Brazil.
Gary Stacey	11	Journal Article	25645593	Plant J.	2015	Robust biological nitrogen fixation in a model grass-bacterial association.	Department of Biochemistry and Molecular Biology; Federal University of ParanÃ¡; 81531-980; Curitiba; Brazil.
Richard A Ferrieri	Corresponding	Journal Article	25645593	Plant J.	2015	Robust biological nitrogen fixation in a model grass-bacterial association.	Department of Biochemistry and Molecular Biology; Federal University of ParanÃ¡; 81531-980; Curitiba; Brazil.
Benjamin Gourion	First	Review	25543258	Trends Plant Sci.	2015	Rhizobium-legume symbioses: the crucial role of plant immunity.	Institut des Sciences du VÃ©gÃ©tal; Centre National de la Recherche Scientifique (CNRS); Saclay Plant Sciences; Avenue de la terrasse; 91198 Gif-sur-Yvette CEDEX; France. Electronic address: benjamin.gourion@isv.cnrs-gif.fr.
