Name	Author Type	Article Type	pmid	Journal	Year	Article title	Author affiliation
B J Buratti	3	Journal Article	26989256	Science	2016	The small satellites of Pluto as observed by New Horizons.	NASA Jet Propulsion Laboratory; California Institute of Technology; Pasadena; CA 91109; USA.
W M Grundy	4	Journal Article	26989256	Science	2016	The small satellites of Pluto as observed by New Horizons.	Lowell Observatory; Flagstaff; AZ 86001; USA.
T R Lauer	5	Journal Article	26989256	Science	2016	The small satellites of Pluto as observed by New Horizons.	National Optical Astronomy Observatory; Tucson; AZ 26732; USA.
C B Olkin	6	Journal Article	26989256	Science	2016	The small satellites of Pluto as observed by New Horizons.	Southwest Research Institute; Boulder; CO 80302; USA.
A H Parker	7	Journal Article	26989256	Science	2016	The small satellites of Pluto as observed by New Horizons.	Southwest Research Institute; Boulder; CO 80302; USA.
S B Porter	8	Journal Article	26989256	Science	2016	The small satellites of Pluto as observed by New Horizons.	Southwest Research Institute; Boulder; CO 80302; USA.
M R Showalter	9	Journal Article	26989256	Science	2016	The small satellites of Pluto as observed by New Horizons.	SETI Institute; Mountain View; CA 94043; USA.
J R Spencer	10	Journal Article	26989256	Science	2016	The small satellites of Pluto as observed by New Horizons.	Southwest Research Institute; Boulder; CO 80302; USA.
S A Stern	11	Journal Article	26989256	Science	2016	The small satellites of Pluto as observed by New Horizons.	Southwest Research Institute; Boulder; CO 80302; USA.
A J Verbiscer	12	Journal Article	26989256	Science	2016	The small satellites of Pluto as observed by New Horizons.	Department of Astronomy; University of Virginia; Charlottesville; VA 22904; USA.
W B McKinnon	13	Journal Article	26989256	Science	2016	The small satellites of Pluto as observed by New Horizons.	Department of Earth and Planetary Sciences; Washington University; St. Louis; MO 63130; USA.
J M Moore	14	Journal Article	26989256	Science	2016	The small satellites of Pluto as observed by New Horizons.	Space Science Division; NASA Ames Research Center; Moffett Field; CA 94035; USA.
S J Robbins	15	Journal Article	26989256	Science	2016	The small satellites of Pluto as observed by New Horizons.	Southwest Research Institute; Boulder; CO 80302; USA.
P Schenk	16	Journal Article	26989256	Science	2016	The small satellites of Pluto as observed by New Horizons.	Lunar and Planetary Institute; Houston; TX 77058; USA.
K N Singer	17	Journal Article	26989256	Science	2016	The small satellites of Pluto as observed by New Horizons.	Southwest Research Institute; Boulder; CO 80302; USA.
O S Barnouin	18	Journal Article	26989256	Science	2016	The small satellites of Pluto as observed by New Horizons.	Johns Hopkins University Applied Physics Laboratory; Laurel; MD 20723; USA.
A F Cheng	19	Journal Article	26989256	Science	2016	The small satellites of Pluto as observed by New Horizons.	Johns Hopkins University Applied Physics Laboratory; Laurel; MD 20723; USA.
C M Ernst	20	Journal Article	26989256	Science	2016	The small satellites of Pluto as observed by New Horizons.	Johns Hopkins University Applied Physics Laboratory; Laurel; MD 20723; USA.
C M Lisse	21	Journal Article	26989256	Science	2016	The small satellites of Pluto as observed by New Horizons.	Johns Hopkins University Applied Physics Laboratory; Laurel; MD 20723; USA.
D E Jennings	22	Journal Article	26989256	Science	2016	The small satellites of Pluto as observed by New Horizons.	NASA Goddard Space Flight Center; Greenbelt; MD 20771; USA.
A W Lunsford	23	Journal Article	26989256	Science	2016	The small satellites of Pluto as observed by New Horizons.	NASA Goddard Space Flight Center; Greenbelt; MD 20771; USA.
D C Reuter	24	Journal Article	26989256	Science	2016	The small satellites of Pluto as observed by New Horizons.	NASA Goddard Space Flight Center; Greenbelt; MD 20771; USA.
D P Hamilton	25	Journal Article	26989256	Science	2016	The small satellites of Pluto as observed by New Horizons.	Department of Astronomy; University of Maryland; College Park; MD 20742; USA.
D E Kaufmann	26	Journal Article	26989256	Science	2016	The small satellites of Pluto as observed by New Horizons.	Southwest Research Institute; Boulder; CO 80302; USA.
K Ennico	27	Journal Article	26989256	Science	2016	The small satellites of Pluto as observed by New Horizons.	Space Science Division; NASA Ames Research Center; Moffett Field; CA 94035; USA.
L A Young	28	Journal Article	26989256	Science	2016	The small satellites of Pluto as observed by New Horizons.	Southwest Research Institute; Boulder; CO 80302; USA.
R A Beyer	29	Journal Article	26989256	Science	2016	The small satellites of Pluto as observed by New Horizons.	SETI Institute; Mountain View; CA 94043; USA. Space Science Division; NASA Ames Research Center; Moffett Field; CA 94035; USA.
R P Binzel	30	Journal Article	26989256	Science	2016	The small satellites of Pluto as observed by New Horizons.	Massachusetts Institute of Technology; Cambridge; MA 02139; USA.
V J Bray	31	Journal Article	26989256	Science	2016	The small satellites of Pluto as observed by New Horizons.	University of Arizona; Tucson; AZ 85721; USA.
A L Chaikin	32	Journal Article	26989256	Science	2016	The small satellites of Pluto as observed by New Horizons.	Independent science writer; Arlington; VT; USA.
J C Cook	33	Journal Article	26989256	Science	2016	The small satellites of Pluto as observed by New Horizons.	Southwest Research Institute; Boulder; CO 80302; USA.
D P Cruikshank	34	Journal Article	26989256	Science	2016	The small satellites of Pluto as observed by New Horizons.	Space Science Division; NASA Ames Research Center; Moffett Field; CA 94035; USA.
C M Dalle Ore	35	Journal Article	26989256	Science	2016	The small satellites of Pluto as observed by New Horizons.	Space Science Division; NASA Ames Research Center; Moffett Field; CA 94035; USA.
A M Earle	36	Journal Article	26989256	Science	2016	The small satellites of Pluto as observed by New Horizons.	University of Arizona; Tucson; AZ 85721; USA.
G R Gladstone	37	Journal Article	26989256	Science	2016	The small satellites of Pluto as observed by New Horizons.	Southwest Research Institute; San Antonio; TX 78238; USA.
C J A Howett	38	Journal Article	26989256	Science	2016	The small satellites of Pluto as observed by New Horizons.	Southwest Research Institute; Boulder; CO 80302; USA.
I R Linscott	39	Journal Article	26989256	Science	2016	The small satellites of Pluto as observed by New Horizons.	Stanford University; Stanford; CA 94305; USA.
F Nimmo	40	Journal Article	26989256	Science	2016	The small satellites of Pluto as observed by New Horizons.	University of California; Santa Cruz; CA 95064; USA.
J Wm Parker	41	Journal Article	26989256	Science	2016	The small satellites of Pluto as observed by New Horizons.	Southwest Research Institute; Boulder; CO 80302; USA.
S Philippe	42	Journal Article	26989256	Science	2016	The small satellites of Pluto as observed by New Horizons.	UniversitÃ© Grenoble Alpes; CNRS; IPAG; F-38000 Grenoble; France.
S Protopapa	43	Journal Article	26989256	Science	2016	The small satellites of Pluto as observed by New Horizons.	Department of Astronomy; University of Maryland; College Park; MD 20742; USA.
H J Reitsema	44	Journal Article	26989256	Science	2016	The small satellites of Pluto as observed by New Horizons.	Southwest Research Institute; Boulder; CO 80302; USA.
B Schmitt	45	Journal Article	26989256	Science	2016	The small satellites of Pluto as observed by New Horizons.	UniversitÃ© Grenoble Alpes; CNRS; IPAG; F-38000 Grenoble; France.
T Stryk	46	Journal Article	26989256	Science	2016	The small satellites of Pluto as observed by New Horizons.	Roane State Community College; Oak Ridge; TN 37830; USA.
M E Summers	47	Journal Article	26989256	Science	2016	The small satellites of Pluto as observed by New Horizons.	George Mason University; Fairfax; VA 22030; USA.
C C C Tsang	48	Journal Article	26989256	Science	2016	The small satellites of Pluto as observed by New Horizons.	Southwest Research Institute; Boulder; CO 80302; USA.
H H B Throop	49	Journal Article	26989256	Science	2016	The small satellites of Pluto as observed by New Horizons.	Planetary Science Institute; Tucson; AZ 85719; USA.
O L White	50	Journal Article	26989256	Science	2016	The small satellites of Pluto as observed by New Horizons.	Space Science Division; NASA Ames Research Center; Moffett Field; CA 94035; USA.
A M Zangari	Corresponding	Journal Article	26989256	Science	2016	The small satellites of Pluto as observed by New Horizons.	Southwest Research Institute; Boulder; CO 80302; USA.
J G O'Rourke	First	Journal Article	26989253	Science	2016	C9orf72 is required for proper macrophage and microglial function in mice.	Board of Governors Regenerative Medicine Institute; Cedars-Sinai Medical Center; 8700 Beverly Boulevard; Los Angeles; CA 90048; USA.
L Bogdanik	2	Journal Article	26989253	Science	2016	C9orf72 is required for proper macrophage and microglial function in mice.	The Jackson Laboratory; Bar Harbor; ME; USA.
A YÃ¡Ã±ez	3	Journal Article	26989253	Science	2016	C9orf72 is required for proper macrophage and microglial function in mice.	Board of Governors Regenerative Medicine Institute; Cedars-Sinai Medical Center; 8700 Beverly Boulevard; Los Angeles; CA 90048; USA.
D Lall	4	Journal Article	26989253	Science	2016	C9orf72 is required for proper macrophage and microglial function in mice.	Board of Governors Regenerative Medicine Institute; Cedars-Sinai Medical Center; 8700 Beverly Boulevard; Los Angeles; CA 90048; USA.
A J Wolf	5	Journal Article	26989253	Science	2016	C9orf72 is required for proper macrophage and microglial function in mice.	Division of Biomedical Sciences; Cedars-Sinai Medical Center; 8700 Beverly Boulevard; Los Angeles; CA 90048; USA.
A K M G Muhammad	6	Journal Article	26989253	Science	2016	C9orf72 is required for proper macrophage and microglial function in mice.	Board of Governors Regenerative Medicine Institute; Cedars-Sinai Medical Center; 8700 Beverly Boulevard; Los Angeles; CA 90048; USA.
R Ho	7	Journal Article	26989253	Science	2016	C9orf72 is required for proper macrophage and microglial function in mice.	Board of Governors Regenerative Medicine Institute; Cedars-Sinai Medical Center; 8700 Beverly Boulevard; Los Angeles; CA 90048; USA.
S Carmona	8	Journal Article	26989253	Science	2016	C9orf72 is required for proper macrophage and microglial function in mice.	Board of Governors Regenerative Medicine Institute; Cedars-Sinai Medical Center; 8700 Beverly Boulevard; Los Angeles; CA 90048; USA.
J P Vit	9	Journal Article	26989253	Science	2016	C9orf72 is required for proper macrophage and microglial function in mice.	Division of Biomedical Sciences; Cedars-Sinai Medical Center; 8700 Beverly Boulevard; Los Angeles; CA 90048; USA.
J Zarrow	10	Journal Article	26989253	Science	2016	C9orf72 is required for proper macrophage and microglial function in mice.	Board of Governors Regenerative Medicine Institute; Cedars-Sinai Medical Center; 8700 Beverly Boulevard; Los Angeles; CA 90048; USA.
K J Kim	11	Journal Article	26989253	Science	2016	C9orf72 is required for proper macrophage and microglial function in mice.	Board of Governors Regenerative Medicine Institute; Cedars-Sinai Medical Center; 8700 Beverly Boulevard; Los Angeles; CA 90048; USA.
S Bell	12	Journal Article	26989253	Science	2016	C9orf72 is required for proper macrophage and microglial function in mice.	Board of Governors Regenerative Medicine Institute; Cedars-Sinai Medical Center; 8700 Beverly Boulevard; Los Angeles; CA 90048; USA.
M B Harms	13	Journal Article	26989253	Science	2016	C9orf72 is required for proper macrophage and microglial function in mice.	Department of Neurology; Washington University School of Medicine; 660 South Euclid Avenue; St. Louis; MO 63110; USA.
T M Miller	14	Journal Article	26989253	Science	2016	C9orf72 is required for proper macrophage and microglial function in mice.	Department of Neurology; Washington University School of Medicine; 660 South Euclid Avenue; St. Louis; MO 63110; USA.
C A Dangler	15	Journal Article	26989253	Science	2016	C9orf72 is required for proper macrophage and microglial function in mice.	The Jackson Laboratory; Bar Harbor; ME; USA.
D M Underhill	16	Journal Article	26989253	Science	2016	C9orf72 is required for proper macrophage and microglial function in mice.	Division of Biomedical Sciences; Cedars-Sinai Medical Center; 8700 Beverly Boulevard; Los Angeles; CA 90048; USA.
H S Goodridge	17	Journal Article	26989253	Science	2016	C9orf72 is required for proper macrophage and microglial function in mice.	Board of Governors Regenerative Medicine Institute; Cedars-Sinai Medical Center; 8700 Beverly Boulevard; Los Angeles; CA 90048; USA.
C M Lutz	18	Journal Article	26989253	Science	2016	C9orf72 is required for proper macrophage and microglial function in mice.	The Jackson Laboratory; Bar Harbor; ME; USA.
R H Baloh	Corresponding	Journal Article	26989253	Science	2016	C9orf72 is required for proper macrophage and microglial function in mice.	Board of Governors Regenerative Medicine Institute; Cedars-Sinai Medical Center; 8700 Beverly Boulevard; Los Angeles; CA 90048; USA. Department of Neurology; Cedars-Sinai Medical Center; 8700 Beverly Boulevard; Los Angeles; CA 90048; USA.
Dominik Sturm	First	Journal Article	26919435	Cell	2016	New Brain Tumor Entities Emerge from Molecular Classification of CNS-PNETs.	Division of Pediatric Neurooncology; German Cancer Research Center (DKFZ) Heidelberg; 69120 Heidelberg; Germany; German Cancer Consortium (DKTK) Core Center Heidelberg; 69120 Heidelberg; Germany; Department of Pediatric Oncology; Hematology; & Immunology; Heidelberg University Hospital; 69120 Heidelberg; Germany.
Brent A Orr	2	Journal Article	26919435	Cell	2016	New Brain Tumor Entities Emerge from Molecular Classification of CNS-PNETs.	Department of Pathology; St. Jude Children's Research Hospital; Memphis; TN 38105-3678; USA.
Umut H Toprak	3	Journal Article	26919435	Cell	2016	New Brain Tumor Entities Emerge from Molecular Classification of CNS-PNETs.	German Cancer Consortium (DKTK) Core Center Heidelberg; 69120 Heidelberg; Germany; Division of Theoretical Bioinformatics; German Cancer Research Center (DKFZ) Heidelberg; 69120 Heidelberg; Germany.
Volker Hovestadt	4	Journal Article	26919435	Cell	2016	New Brain Tumor Entities Emerge from Molecular Classification of CNS-PNETs.	German Cancer Consortium (DKTK) Core Center Heidelberg; 69120 Heidelberg; Germany; Division of Molecular Genetics; German Cancer Research Center (DKFZ) Heidelberg; 69120 Heidelberg; Germany.
David T W Jones	5	Journal Article	26919435	Cell	2016	New Brain Tumor Entities Emerge from Molecular Classification of CNS-PNETs.	Division of Pediatric Neurooncology; German Cancer Research Center (DKFZ) Heidelberg; 69120 Heidelberg; Germany; German Cancer Consortium (DKTK) Core Center Heidelberg; 69120 Heidelberg; Germany.
David Capper	6	Journal Article	26919435	Cell	2016	New Brain Tumor Entities Emerge from Molecular Classification of CNS-PNETs.	German Cancer Consortium (DKTK) Core Center Heidelberg; 69120 Heidelberg; Germany; Department of Neuropathology; Heidelberg University Hospital; 69120 Heidelberg; Germany; Clinical Cooperation Unit Neuropathology; German Cancer Research Center (DKFZ); 69120 Heidelberg; Germany.
Martin Sill	7	Journal Article	26919435	Cell	2016	New Brain Tumor Entities Emerge from Molecular Classification of CNS-PNETs.	German Cancer Consortium (DKTK) Core Center Heidelberg; 69120 Heidelberg; Germany; Division of Biostatistics; German Cancer Research Center (DKFZ) Heidelberg; 69120 Heidelberg; Germany.
Ivo Buchhalter	8	Journal Article	26919435	Cell	2016	New Brain Tumor Entities Emerge from Molecular Classification of CNS-PNETs.	German Cancer Consortium (DKTK) Core Center Heidelberg; 69120 Heidelberg; Germany; Division of Theoretical Bioinformatics; German Cancer Research Center (DKFZ) Heidelberg; 69120 Heidelberg; Germany.
Paul A Northcott	9	Journal Article	26919435	Cell	2016	New Brain Tumor Entities Emerge from Molecular Classification of CNS-PNETs.	Division of Pediatric Neurooncology; German Cancer Research Center (DKFZ) Heidelberg; 69120 Heidelberg; Germany; German Cancer Consortium (DKTK) Core Center Heidelberg; 69120 Heidelberg; Germany.
Irina Leis	10	Journal Article	26919435	Cell	2016	New Brain Tumor Entities Emerge from Molecular Classification of CNS-PNETs.	Department of Neuropathology; Heidelberg University Hospital; 69120 Heidelberg; Germany.
Marina Ryzhova	11	Journal Article	26919435	Cell	2016	New Brain Tumor Entities Emerge from Molecular Classification of CNS-PNETs.	NN Burdenko Neurosurgical Institute; Moscow 125047; Russia.
Christian Koelsche	12	Journal Article	26919435	Cell	2016	New Brain Tumor Entities Emerge from Molecular Classification of CNS-PNETs.	German Cancer Consortium (DKTK) Core Center Heidelberg; 69120 Heidelberg; Germany; Department of Neuropathology; Heidelberg University Hospital; 69120 Heidelberg; Germany; Clinical Cooperation Unit Neuropathology; German Cancer Research Center (DKFZ); 69120 Heidelberg; Germany.
Elke Pfaff	13	Journal Article	26919435	Cell	2016	New Brain Tumor Entities Emerge from Molecular Classification of CNS-PNETs.	Division of Pediatric Neurooncology; German Cancer Research Center (DKFZ) Heidelberg; 69120 Heidelberg; Germany; German Cancer Consortium (DKTK) Core Center Heidelberg; 69120 Heidelberg; Germany; Department of Pediatric Oncology; Hematology; & Immunology; Heidelberg University Hospital; 69120 Heidelberg; Germany.
Sariah J Allen	14	Journal Article	26919435	Cell	2016	New Brain Tumor Entities Emerge from Molecular Classification of CNS-PNETs.	Department of Pathology; St. Jude Children's Research Hospital; Memphis; TN 38105-3678; USA.
Gnanaprakash Balasubramanian	15	Journal Article	26919435	Cell	2016	New Brain Tumor Entities Emerge from Molecular Classification of CNS-PNETs.	German Cancer Consortium (DKTK) Core Center Heidelberg; 69120 Heidelberg; Germany; Division of Applied Bioinformatics; German Cancer Research Center (DKFZ) Heidelberg; 69120 Heidelberg; Germany.
Barbara C Worst	16	Journal Article	26919435	Cell	2016	New Brain Tumor Entities Emerge from Molecular Classification of CNS-PNETs.	Division of Pediatric Neurooncology; German Cancer Research Center (DKFZ) Heidelberg; 69120 Heidelberg; Germany; German Cancer Consortium (DKTK) Core Center Heidelberg; 69120 Heidelberg; Germany; Department of Pediatric Oncology; Hematology; & Immunology; Heidelberg University Hospital; 69120 Heidelberg; Germany.
Kristian W Pajtler	17	Journal Article	26919435	Cell	2016	New Brain Tumor Entities Emerge from Molecular Classification of CNS-PNETs.	Division of Pediatric Neurooncology; German Cancer Research Center (DKFZ) Heidelberg; 69120 Heidelberg; Germany; German Cancer Consortium (DKTK) Core Center Heidelberg; 69120 Heidelberg; Germany.
Sebastian Brabetz	18	Journal Article	26919435	Cell	2016	New Brain Tumor Entities Emerge from Molecular Classification of CNS-PNETs.	Division of Pediatric Neurooncology; German Cancer Research Center (DKFZ) Heidelberg; 69120 Heidelberg; Germany; German Cancer Consortium (DKTK) Core Center Heidelberg; 69120 Heidelberg; Germany.
Pascal D Johann	19	Journal Article	26919435	Cell	2016	New Brain Tumor Entities Emerge from Molecular Classification of CNS-PNETs.	Division of Pediatric Neurooncology; German Cancer Research Center (DKFZ) Heidelberg; 69120 Heidelberg; Germany; German Cancer Consortium (DKTK) Core Center Heidelberg; 69120 Heidelberg; Germany; Department of Pediatric Oncology; Hematology; & Immunology; Heidelberg University Hospital; 69120 Heidelberg; Germany.
Felix Sahm	20	Journal Article	26919435	Cell	2016	New Brain Tumor Entities Emerge from Molecular Classification of CNS-PNETs.	German Cancer Consortium (DKTK) Core Center Heidelberg; 69120 Heidelberg; Germany; Department of Neuropathology; Heidelberg University Hospital; 69120 Heidelberg; Germany; Clinical Cooperation Unit Neuropathology; German Cancer Research Center (DKFZ); 69120 Heidelberg; Germany.
JÃ¼ri Reimand	21	Journal Article	26919435	Cell	2016	New Brain Tumor Entities Emerge from Molecular Classification of CNS-PNETs.	Ontario Institute for Cancer Research; Toronto; ON M5G 0A3; Canada; Department of Medical Biophysics; University of Toronto; Toronto; ON M5G 1L7; Canada.
Alan Mackay	22	Journal Article	26919435	Cell	2016	New Brain Tumor Entities Emerge from Molecular Classification of CNS-PNETs.	Division of Molecular Pathology; the Institute of Cancer Research; London SW7 3RP; UK.
Diana M Carvalho	23	Journal Article	26919435	Cell	2016	New Brain Tumor Entities Emerge from Molecular Classification of CNS-PNETs.	Division of Molecular Pathology; the Institute of Cancer Research; London SW7 3RP; UK.
Marc Remke	24	Journal Article	26919435	Cell	2016	New Brain Tumor Entities Emerge from Molecular Classification of CNS-PNETs.	Program in Developmental and Stem Cell Biology; Division of Neurosurgery; Arthur and Sonia Labatt Brain Tumour Research Centre; Hospital for Sick Children; University of Toronto; Toronto; ON M4N 1X8; Canada.
Joanna J Phillips	25	Journal Article	26919435	Cell	2016	New Brain Tumor Entities Emerge from Molecular Classification of CNS-PNETs.	Brain Tumor Research Center; University of California; San Francisco; San Francisco; CA 94158-9001; USA; Neuropathology; Department of Pathology; University of California; San Francisco; San Francisco; CA 94143-0102; USA; Department of Neurological Surgery; University of California; San Francisco; San Francisco; CA 94143-0112; USA.
Arie Perry	26	Journal Article	26919435	Cell	2016	New Brain Tumor Entities Emerge from Molecular Classification of CNS-PNETs.	Brain Tumor Research Center; University of California; San Francisco; San Francisco; CA 94158-9001; USA; Neuropathology; Department of Pathology; University of California; San Francisco; San Francisco; CA 94143-0102; USA; Department of Neurological Surgery; University of California; San Francisco; San Francisco; CA 94143-0112; USA.
Cynthia Cowdrey	27	Journal Article	26919435	Cell	2016	New Brain Tumor Entities Emerge from Molecular Classification of CNS-PNETs.	Brain Tumor Research Center; University of California; San Francisco; San Francisco; CA 94158-9001; USA.
Rachid Drissi	28	Journal Article	26919435	Cell	2016	New Brain Tumor Entities Emerge from Molecular Classification of CNS-PNETs.	Division of Oncology; Cincinnati Children's Hospital Medical Center; Cincinnati; OH 45229; USA.
Maryam Fouladi	29	Journal Article	26919435	Cell	2016	New Brain Tumor Entities Emerge from Molecular Classification of CNS-PNETs.	Division of Oncology; Cincinnati Children's Hospital Medical Center; Cincinnati; OH 45229; USA.
Felice Giangaspero	30	Journal Article	26919435	Cell	2016	New Brain Tumor Entities Emerge from Molecular Classification of CNS-PNETs.	Department of Radiological; Oncological and Anatomic-Pathological Sciences; Sapienza University of Rome; 00185 Rome; Italy; IRCCS Neuromed; 86077 Pozzilli; Molise; Italy.
Maria Åastowska	31	Journal Article	26919435	Cell	2016	New Brain Tumor Entities Emerge from Molecular Classification of CNS-PNETs.	Department of Pathology; Children's Memorial Health Institute; 04-730 Warsaw; Poland.
WiesÅawa Grajkowska	32	Journal Article	26919435	Cell	2016	New Brain Tumor Entities Emerge from Molecular Classification of CNS-PNETs.	Department of Pathology; Children's Memorial Health Institute; 04-730 Warsaw; Poland.
Wolfram Scheurlen	33	Journal Article	26919435	Cell	2016	New Brain Tumor Entities Emerge from Molecular Classification of CNS-PNETs.	Cnopf'sche Kinderklinik; NÃ¼rnberg Children's Hospital; 90419 NÃ¼rnberg; Germany.
Torsten Pietsch	34	Journal Article	26919435	Cell	2016	New Brain Tumor Entities Emerge from Molecular Classification of CNS-PNETs.	Department of Neuropathology; University of Bonn Medical School; 53105 Bonn; Germany.
Christian Hagel	35	Journal Article	26919435	Cell	2016	New Brain Tumor Entities Emerge from Molecular Classification of CNS-PNETs.	Institute of Neuropathology; University Medical Center Hamburg-Eppendorf; 20246 Hamburg; Germany.
Johannes Gojo	36	Journal Article	26919435	Cell	2016	New Brain Tumor Entities Emerge from Molecular Classification of CNS-PNETs.	Department of Pediatrics and Adolescent Medicine; Medical University of Vienna; 1090 Vienna; Austria; Department of Medicine I; Institute of Cancer Research and Comprehensive Cancer Center; Medical University of Vienna; 1090 Vienna; Austria.
Daniela LÃ¶tsch	37	Journal Article	26919435	Cell	2016	New Brain Tumor Entities Emerge from Molecular Classification of CNS-PNETs.	Department of Medicine I; Institute of Cancer Research and Comprehensive Cancer Center; Medical University of Vienna; 1090 Vienna; Austria.
Walter Berger	38	Journal Article	26919435	Cell	2016	New Brain Tumor Entities Emerge from Molecular Classification of CNS-PNETs.	Department of Medicine I; Institute of Cancer Research and Comprehensive Cancer Center; Medical University of Vienna; 1090 Vienna; Austria.
Irene Slavc	39	Journal Article	26919435	Cell	2016	New Brain Tumor Entities Emerge from Molecular Classification of CNS-PNETs.	Department of Pediatrics and Adolescent Medicine; Medical University of Vienna; 1090 Vienna; Austria.
Christine Haberler	40	Journal Article	26919435	Cell	2016	New Brain Tumor Entities Emerge from Molecular Classification of CNS-PNETs.	Institute of Neurology; Medical University of Vienna; 1097 Vienna; Austria.
Anne Jouvet	41	Journal Article	26919435	Cell	2016	New Brain Tumor Entities Emerge from Molecular Classification of CNS-PNETs.	Neuro-Oncology and Neuro-Inflammation Team; Inserm U1028; CNRS UMR 5292; University Lyon-1; Neuroscience Center; 69000 Lyon; France; Centre de Pathologie et de Neuropathologie Est; Hospices Civils de Lyon; 69003 Lyon; France.
