Name	Author Type	Article Type	pmid	Journal	Year	Article title	Author affiliation
Sharon Schlesinger	7	Journal Article	26365490	Cell	2015	Systematic identification of factors for provirus silencing in embryonic stem cells.	Department of Biochemistry and Molecular Biophysics; Columbia University; New York; NY 10032; USA; Department of Microbiology and Immunology; Columbia University; New York; NY 10032; USA.
Yu Fen Samantha Seah	8	Journal Article	26365490	Cell	2015	Systematic identification of factors for provirus silencing in embryonic stem cells.	Epigenetics and Cell Fates Laboratory; A(â)STAR Institute of Molecular and Cell Biology; 61 Biopolis Drive Proteos; Singapore 138673; Singapore.
Germaine Yen Lin Goh	9	Journal Article	26365490	Cell	2015	Systematic identification of factors for provirus silencing in embryonic stem cells.	Membrane Traffic Laboratory; A(â)STAR Institute of Molecular and Cell Biology; 61 Biopolis Drive Proteos; Singapore 138673; Singapore.
Suat Peng Neo	10	Journal Article	26365490	Cell	2015	Systematic identification of factors for provirus silencing in embryonic stem cells.	Quantitative Proteomics Group; A(â)STAR Institute of Molecular and Cell Biology; 61 Biopolis Drive Proteos; Singapore 138673; Singapore.
Yinghui Li	11	Journal Article	26365490	Cell	2015	Systematic identification of factors for provirus silencing in embryonic stem cells.	Division of Cancer Genetics and Therapeutics; Laboratory of NF-ÎºB Signaling; A(â)STAR Institute of Molecular and Cell Biology; 61 Biopolis Drive Proteos; Singapore 138673; Singapore.
Matthew C Lorincz	12	Journal Article	26365490	Cell	2015	Systematic identification of factors for provirus silencing in embryonic stem cells.	Department of Medical Genetics; Life Sciences Institute; University of British Columbia; Vancouver; BC V6T 1Z3; Canada.
Vinay Tergaonkar	13	Journal Article	26365490	Cell	2015	Systematic identification of factors for provirus silencing in embryonic stem cells.	Division of Cancer Genetics and Therapeutics; Laboratory of NF-ÎºB Signaling; A(â)STAR Institute of Molecular and Cell Biology; 61 Biopolis Drive Proteos; Singapore 138673; Singapore; Department of Biochemistry; Yong Loo Lin School of Medicine; National University of Singapore; Singapore 119077; Singapore.
Tit-Meng Lim	14	Journal Article	26365490	Cell	2015	Systematic identification of factors for provirus silencing in embryonic stem cells.	Department of Biological Sciences; National University of Singapore; Singapore 117543; Singapore.
Lingyi Chen	15	Journal Article	26365490	Cell	2015	Systematic identification of factors for provirus silencing in embryonic stem cells.	College of Life Sciences; Nankai University; Tianjin 300071; China.
Jayantha Gunaratne	16	Journal Article	26365490	Cell	2015	Systematic identification of factors for provirus silencing in embryonic stem cells.	Quantitative Proteomics Group; A(â)STAR Institute of Molecular and Cell Biology; 61 Biopolis Drive Proteos; Singapore 138673; Singapore; Department of Anatomy; Yong Loo Lin School of Medicine; National University of Singapore; Singapore 117597; Singapore.
James J Collins	17	Journal Article	26365490	Cell	2015	Systematic identification of factors for provirus silencing in embryonic stem cells.	Department of Biological Engineering; Synthetic Biology Center; Institute for Medical Engineering and Science; Massachusetts Institute of Technology; Cambridge; MA 02139; USA; Broad Institute of MIT and Harvard; Cambridge; MA 02139; USA; Wyss Institute for Biologically Inspired Engineering; Harvard University; Boston; MA 02115; USA; Howard Hughes Medical Institute; Boston; MA 02115; USA.
Stephen P Goff	18	Journal Article	26365490	Cell	2015	Systematic identification of factors for provirus silencing in embryonic stem cells.	Department of Biochemistry and Molecular Biophysics; Columbia University; New York; NY 10032; USA; Department of Microbiology and Immunology; Columbia University; New York; NY 10032; USA; Howard Hughes Medical Institute; New York; NY 10032; USA.
George Q Daley	19	Journal Article	26365490	Cell	2015	Systematic identification of factors for provirus silencing in embryonic stem cells.	Howard Hughes Medical Institute; Boston; MA 02115; USA; Stem Cell Transplantation Program; Division of Pediatric Hematology/Oncology; Boston Children's Hospital and Dana-Farber Cancer Institute; Boston; MA 02115; USA; Department of Biological Chemistry and Molecular Pharmacology; Harvard Medical School; Boston; MA 02115; USA; Harvard Stem Cell Institute; Boston; MA 02115; USA; Manton Center for Orphan Disease Research; Boston; MA 02115; USA.
Hu Li	20	Journal Article	26365490	Cell	2015	Systematic identification of factors for provirus silencing in embryonic stem cells.	Center for Individualized Medicine; Department of Molecular Pharmacology & Experimental Therapeutics; Mayo Clinic; Rochester; MNÂ 55905; USA.
Frederic A Bard	21	Journal Article	26365490	Cell	2015	Systematic identification of factors for provirus silencing in embryonic stem cells.	Membrane Traffic Laboratory; A(â)STAR Institute of Molecular and Cell Biology; 61 Biopolis Drive Proteos; Singapore 138673; Singapore; Department of Biochemistry; Yong Loo Lin School of Medicine; National University of Singapore; Singapore 119077; Singapore.
Yuin-Han Loh	Corresponding	Journal Article	26365490	Cell	2015	Systematic identification of factors for provirus silencing in embryonic stem cells.	Epigenetics and Cell Fates Laboratory; A(â)STAR Institute of Molecular and Cell Biology; 61 Biopolis Drive Proteos; Singapore 138673; Singapore; Department of Biological Sciences; National University of Singapore; Singapore 117543; Singapore. Electronic address: yhloh@imcb.a-star.edu.sg.
Liangran Zhang	First	Journal Article	25043020	Nature	2014	Topoisomerase II mediates meiotic crossover interference.	Department of Molecular and Cellular Biology; Harvard University; Cambridge; Massachusetts 02138; USA.
Shunxin Wang	2	Journal Article	25043020	Nature	2014	Topoisomerase II mediates meiotic crossover interference.	Department of Molecular and Cellular Biology; Harvard University; Cambridge; Massachusetts 02138; USA.
Shen Yin	3	Journal Article	25043020	Nature	2014	Topoisomerase II mediates meiotic crossover interference.	Department of Molecular and Cellular Biology; Harvard University; Cambridge; Massachusetts 02138; USA.
Soogil Hong	4	Journal Article	25043020	Nature	2014	Topoisomerase II mediates meiotic crossover interference.	Department of Life Science; Chung-Ang University; Seoul 156-756; South Korea.
Keun P Kim	5	Journal Article	25043020	Nature	2014	Topoisomerase II mediates meiotic crossover interference.	Department of Life Science; Chung-Ang University; Seoul 156-756; South Korea.
Nancy Kleckner	Corresponding	Journal Article	25043020	Nature	2014	Topoisomerase II mediates meiotic crossover interference.	Department of Molecular and Cellular Biology; Harvard University; Cambridge; Massachusetts 02138; USA.
C Bassi	First	Journal Article	23888040	Science	2013	Nuclear PTEN controls DNA repair and sensitivity to genotoxic stress.	Department of Medical Biophysics; University of Toronto; Toronto; Ontario M5G 2M9; Canada.
J Ho	2	Journal Article	23888040	Science	2013	Nuclear PTEN controls DNA repair and sensitivity to genotoxic stress.	Department of Medical Biophysics; University of Toronto; Toronto; Ontario M5G 2M9; Canada.
T Srikumar	3	Journal Article	23888040	Science	2013	Nuclear PTEN controls DNA repair and sensitivity to genotoxic stress.	Department of Medical Biophysics; University of Toronto; Toronto; Ontario M5G 2M9; Canada.
R J O Dowling	4	Journal Article	23888040	Science	2013	Nuclear PTEN controls DNA repair and sensitivity to genotoxic stress.	Department of Medical Biophysics; University of Toronto; Toronto; Ontario M5G 2M9; Canada.
C Gorrini	5	Journal Article	23888040	Science	2013	Nuclear PTEN controls DNA repair and sensitivity to genotoxic stress.	Department of Medical Biophysics; University of Toronto; Toronto; Ontario M5G 2M9; Canada.
S J Miller	6	Journal Article	23888040	Science	2013	Nuclear PTEN controls DNA repair and sensitivity to genotoxic stress.	Department of Medical Biophysics; University of Toronto; Toronto; Ontario M5G 2M9; Canada.
T W Mak	7	Journal Article	23888040	Science	2013	Nuclear PTEN controls DNA repair and sensitivity to genotoxic stress.	Department of Medical Biophysics; University of Toronto; Toronto; Ontario M5G 2M9; Canada.
B G Neel	8	Journal Article	23888040	Science	2013	Nuclear PTEN controls DNA repair and sensitivity to genotoxic stress.	Department of Medical Biophysics; University of Toronto; Toronto; Ontario M5G 2M9; Canada.
B Raught	9	Journal Article	23888040	Science	2013	Nuclear PTEN controls DNA repair and sensitivity to genotoxic stress.	Department of Medical Biophysics; University of Toronto; Toronto; Ontario M5G 2M9; Canada.
V Stambolic	Corresponding	Journal Article	23888040	Science	2013	Nuclear PTEN controls DNA repair and sensitivity to genotoxic stress.	Department of Medical Biophysics; University of Toronto; Toronto; Ontario M5G 2M9; Canada.
Ivan Psakhye	First	Journal Article	23122649	Cell	2012	Protein group modification and synergy in the SUMO pathway as exemplified in DNA repair.	Department of Molecular Cell Biology; Max Planck Institute of Biochemistry; Am Klopferspitz 18; 82152 Martinsried; Germany.
Stefan Jentsch	Corresponding	Journal Article	23122649	Cell	2012	Protein group modification and synergy in the SUMO pathway as exemplified in DNA repair.	Department of Molecular Cell Biology; Max Planck Institute of Biochemistry; Am Klopferspitz 18; 82152 Martinsried; Germany.
Paul A Dutchak	First	Journal Article	22304921	Cell	2012	Fibroblast growth factor-21 regulates PPARÎ³ activity and the antidiabetic actions of thiazolidinediones.	Department of Molecular Biology; University of Texas Southwestern Medical Center; Dallas; TX 75390-9041; USA.
Takeshi Katafuchi	2	Journal Article	22304921	Cell	2012	Fibroblast growth factor-21 regulates PPARÎ³ activity and the antidiabetic actions of thiazolidinediones.	Department of Molecular Biology; University of Texas Southwestern Medical Center; Dallas; TX 75390-9041; USA.
Angie L Bookout	3	Journal Article	22304921	Cell	2012	Fibroblast growth factor-21 regulates PPARÎ³ activity and the antidiabetic actions of thiazolidinediones.	Department of Molecular Biology; University of Texas Southwestern Medical Center; Dallas; TX 75390-9041; USA.
Jang Hyun Choi	4	Journal Article	22304921	Cell	2012	Fibroblast growth factor-21 regulates PPARÎ³ activity and the antidiabetic actions of thiazolidinediones.	Department of Molecular Biology; University of Texas Southwestern Medical Center; Dallas; TX 75390-9041; USA.
Ruth T Yu	5	Journal Article	22304921	Cell	2012	Fibroblast growth factor-21 regulates PPARÎ³ activity and the antidiabetic actions of thiazolidinediones.	Department of Molecular Biology; University of Texas Southwestern Medical Center; Dallas; TX 75390-9041; USA.
David J Mangelsdorf	6	Journal Article	22304921	Cell	2012	Fibroblast growth factor-21 regulates PPARÎ³ activity and the antidiabetic actions of thiazolidinediones.	Department of Molecular Biology; University of Texas Southwestern Medical Center; Dallas; TX 75390-9041; USA.
Steven A Kliewer	Corresponding	Journal Article	22304921	Cell	2012	Fibroblast growth factor-21 regulates PPARÎ³ activity and the antidiabetic actions of thiazolidinediones.	Department of Molecular Biology; University of Texas Southwestern Medical Center; Dallas; TX 75390-9041; USA.
Jessica D Kessler	First	Journal Article	22157079	Science	2012	A SUMOylation-dependent transcriptional subprogram is required for Myc-driven tumorigenesis.	Verna and Marrs McLean Department of Biochemistry and Molecular Biology; Baylor College of Medicine; Houston; TX 77030; USA.
Kristopher T Kahle	2	Journal Article	22157079	Science	2012	A SUMOylation-dependent transcriptional subprogram is required for Myc-driven tumorigenesis.	Verna and Marrs McLean Department of Biochemistry and Molecular Biology; Baylor College of Medicine; Houston; TX 77030; USA.
Tingting Sun	3	Journal Article	22157079	Science	2012	A SUMOylation-dependent transcriptional subprogram is required for Myc-driven tumorigenesis.	Verna and Marrs McLean Department of Biochemistry and Molecular Biology; Baylor College of Medicine; Houston; TX 77030; USA.
Kristen L Meerbrey	4	Journal Article	22157079	Science	2012	A SUMOylation-dependent transcriptional subprogram is required for Myc-driven tumorigenesis.	Verna and Marrs McLean Department of Biochemistry and Molecular Biology; Baylor College of Medicine; Houston; TX 77030; USA.
Michael R Schlabach	5	Journal Article	22157079	Science	2012	A SUMOylation-dependent transcriptional subprogram is required for Myc-driven tumorigenesis.	Verna and Marrs McLean Department of Biochemistry and Molecular Biology; Baylor College of Medicine; Houston; TX 77030; USA.
Earlene M Schmitt	6	Journal Article	22157079	Science	2012	A SUMOylation-dependent transcriptional subprogram is required for Myc-driven tumorigenesis.	Verna and Marrs McLean Department of Biochemistry and Molecular Biology; Baylor College of Medicine; Houston; TX 77030; USA.
Samuel O Skinner	7	Journal Article	22157079	Science	2012	A SUMOylation-dependent transcriptional subprogram is required for Myc-driven tumorigenesis.	Verna and Marrs McLean Department of Biochemistry and Molecular Biology; Baylor College of Medicine; Houston; TX 77030; USA.
Qikai Xu	8	Journal Article	22157079	Science	2012	A SUMOylation-dependent transcriptional subprogram is required for Myc-driven tumorigenesis.	Verna and Marrs McLean Department of Biochemistry and Molecular Biology; Baylor College of Medicine; Houston; TX 77030; USA.
Mamie Z Li	9	Journal Article	22157079	Science	2012	A SUMOylation-dependent transcriptional subprogram is required for Myc-driven tumorigenesis.	Verna and Marrs McLean Department of Biochemistry and Molecular Biology; Baylor College of Medicine; Houston; TX 77030; USA.
Zachary C Hartman	10	Journal Article	22157079	Science	2012	A SUMOylation-dependent transcriptional subprogram is required for Myc-driven tumorigenesis.	Verna and Marrs McLean Department of Biochemistry and Molecular Biology; Baylor College of Medicine; Houston; TX 77030; USA.
Mitchell Rao	11	Journal Article	22157079	Science	2012	A SUMOylation-dependent transcriptional subprogram is required for Myc-driven tumorigenesis.	Verna and Marrs McLean Department of Biochemistry and Molecular Biology; Baylor College of Medicine; Houston; TX 77030; USA.
Peng Yu	12	Journal Article	22157079	Science	2012	A SUMOylation-dependent transcriptional subprogram is required for Myc-driven tumorigenesis.	Verna and Marrs McLean Department of Biochemistry and Molecular Biology; Baylor College of Medicine; Houston; TX 77030; USA.
Rocio Dominguez-Vidana	13	Journal Article	22157079	Science	2012	A SUMOylation-dependent transcriptional subprogram is required for Myc-driven tumorigenesis.	Verna and Marrs McLean Department of Biochemistry and Molecular Biology; Baylor College of Medicine; Houston; TX 77030; USA.
Anthony C Liang	14	Journal Article	22157079	Science	2012	A SUMOylation-dependent transcriptional subprogram is required for Myc-driven tumorigenesis.	Verna and Marrs McLean Department of Biochemistry and Molecular Biology; Baylor College of Medicine; Houston; TX 77030; USA.
Nicole L Solimini	15	Journal Article	22157079	Science	2012	A SUMOylation-dependent transcriptional subprogram is required for Myc-driven tumorigenesis.	Verna and Marrs McLean Department of Biochemistry and Molecular Biology; Baylor College of Medicine; Houston; TX 77030; USA.
Ronald J Bernardi	16	Journal Article	22157079	Science	2012	A SUMOylation-dependent transcriptional subprogram is required for Myc-driven tumorigenesis.	Verna and Marrs McLean Department of Biochemistry and Molecular Biology; Baylor College of Medicine; Houston; TX 77030; USA.
Bing Yu	17	Journal Article	22157079	Science	2012	A SUMOylation-dependent transcriptional subprogram is required for Myc-driven tumorigenesis.	Verna and Marrs McLean Department of Biochemistry and Molecular Biology; Baylor College of Medicine; Houston; TX 77030; USA.
Tiffany Hsu	18	Journal Article	22157079	Science	2012	A SUMOylation-dependent transcriptional subprogram is required for Myc-driven tumorigenesis.	Verna and Marrs McLean Department of Biochemistry and Molecular Biology; Baylor College of Medicine; Houston; TX 77030; USA.
Ido Golding	19	Journal Article	22157079	Science	2012	A SUMOylation-dependent transcriptional subprogram is required for Myc-driven tumorigenesis.	Verna and Marrs McLean Department of Biochemistry and Molecular Biology; Baylor College of Medicine; Houston; TX 77030; USA.
Ji Luo	20	Journal Article	22157079	Science	2012	A SUMOylation-dependent transcriptional subprogram is required for Myc-driven tumorigenesis.	Verna and Marrs McLean Department of Biochemistry and Molecular Biology; Baylor College of Medicine; Houston; TX 77030; USA.
C Kent Osborne	21	Journal Article	22157079	Science	2012	A SUMOylation-dependent transcriptional subprogram is required for Myc-driven tumorigenesis.	Verna and Marrs McLean Department of Biochemistry and Molecular Biology; Baylor College of Medicine; Houston; TX 77030; USA.
Chad J Creighton	22	Journal Article	22157079	Science	2012	A SUMOylation-dependent transcriptional subprogram is required for Myc-driven tumorigenesis.	Verna and Marrs McLean Department of Biochemistry and Molecular Biology; Baylor College of Medicine; Houston; TX 77030; USA.
Susan G Hilsenbeck	23	Journal Article	22157079	Science	2012	A SUMOylation-dependent transcriptional subprogram is required for Myc-driven tumorigenesis.	Verna and Marrs McLean Department of Biochemistry and Molecular Biology; Baylor College of Medicine; Houston; TX 77030; USA.
Rachel Schiff	24	Journal Article	22157079	Science	2012	A SUMOylation-dependent transcriptional subprogram is required for Myc-driven tumorigenesis.	Verna and Marrs McLean Department of Biochemistry and Molecular Biology; Baylor College of Medicine; Houston; TX 77030; USA.
Chad A Shaw	25	Journal Article	22157079	Science	2012	A SUMOylation-dependent transcriptional subprogram is required for Myc-driven tumorigenesis.	Verna and Marrs McLean Department of Biochemistry and Molecular Biology; Baylor College of Medicine; Houston; TX 77030; USA.
Stephen J Elledge	26	Journal Article	22157079	Science	2012	A SUMOylation-dependent transcriptional subprogram is required for Myc-driven tumorigenesis.	Verna and Marrs McLean Department of Biochemistry and Molecular Biology; Baylor College of Medicine; Houston; TX 77030; USA.
Thomas F Westbrook	Corresponding	Journal Article	22157079	Science	2012	A SUMOylation-dependent transcriptional subprogram is required for Myc-driven tumorigenesis.	Verna and Marrs McLean Department of Biochemistry and Molecular Biology; Baylor College of Medicine; Houston; TX 77030; USA.
Satoru Yokoyama	First	Journal Article	22080950	Nature	2011	A novel recurrent mutation in MITF predisposes to familial and sporadic melanoma.	Department of Dermatology; Cutaneous Biology Research Center; Massachusetts General Hospital; Harvard Medical School; Massachusetts 02114; USA.
Susan L Woods	2	Journal Article	22080950	Nature	2011	A novel recurrent mutation in MITF predisposes to familial and sporadic melanoma.	Department of Dermatology; Cutaneous Biology Research Center; Massachusetts General Hospital; Harvard Medical School; Massachusetts 02114; USA.
Glen M Boyle	3	Journal Article	22080950	Nature	2011	A novel recurrent mutation in MITF predisposes to familial and sporadic melanoma.	Department of Dermatology; Cutaneous Biology Research Center; Massachusetts General Hospital; Harvard Medical School; Massachusetts 02114; USA.
Lauren G Aoude	4	Journal Article	22080950	Nature	2011	A novel recurrent mutation in MITF predisposes to familial and sporadic melanoma.	Department of Dermatology; Cutaneous Biology Research Center; Massachusetts General Hospital; Harvard Medical School; Massachusetts 02114; USA.
Stuart MacGregor	5	Journal Article	22080950	Nature	2011	A novel recurrent mutation in MITF predisposes to familial and sporadic melanoma.	Department of Dermatology; Cutaneous Biology Research Center; Massachusetts General Hospital; Harvard Medical School; Massachusetts 02114; USA.
Victoria Zismann	6	Journal Article	22080950	Nature	2011	A novel recurrent mutation in MITF predisposes to familial and sporadic melanoma.	Department of Dermatology; Cutaneous Biology Research Center; Massachusetts General Hospital; Harvard Medical School; Massachusetts 02114; USA.
Michael Gartside	7	Journal Article	22080950	Nature	2011	A novel recurrent mutation in MITF predisposes to familial and sporadic melanoma.	Department of Dermatology; Cutaneous Biology Research Center; Massachusetts General Hospital; Harvard Medical School; Massachusetts 02114; USA.
Anne E Cust	8	Journal Article	22080950	Nature	2011	A novel recurrent mutation in MITF predisposes to familial and sporadic melanoma.	Department of Dermatology; Cutaneous Biology Research Center; Massachusetts General Hospital; Harvard Medical School; Massachusetts 02114; USA.
Rizwan Haq	9	Journal Article	22080950	Nature	2011	A novel recurrent mutation in MITF predisposes to familial and sporadic melanoma.	Department of Dermatology; Cutaneous Biology Research Center; Massachusetts General Hospital; Harvard Medical School; Massachusetts 02114; USA.
