Name	Author Type	Article Type	pmid	Journal	Year	Article title	Author affiliation
H S Yoon	First	Journal Article	9794762	Science	1998	Heterocyst pattern formation controlled by a diffusible peptide.	Department of Biology; Texas A&M University; College Station; TX 77843-3258; USA.
J W Golden	Corresponding	Journal Article	9794762	Science	1998	Heterocyst pattern formation controlled by a diffusible peptide.	Department of Biology; Texas A&M University; College Station; TX 77843-3258; USA.
M Barinaga	Corresponding	Comment	9750109	Science	1998	New timepiece has a familiar ring.	
M Ishiura	First	Journal Article	9727980	Science	1998	Expression of a gene cluster kaiABC as a circadian feedback process in cyanobacteria.	Division of Biological Science; Graduate School of Science; Nagoya University; Furo-cho; Chikusa-ku; Nagoya; 464-8602; Japan. ishiura@bio.nagoya-u.ac.jp
S Kutsuna	Corresponding	Journal Article	9727980	Science	1998	Expression of a gene cluster kaiABC as a circadian feedback process in cyanobacteria.	Division of Biological Science; Graduate School of Science; Nagoya University; Furo-cho; Chikusa-ku; Nagoya; 464-8602; Japan. ishiura@bio.nagoya-u.ac.jp
S Aoki	Corresponding	Journal Article	9727980	Science	1998	Expression of a gene cluster kaiABC as a circadian feedback process in cyanobacteria.	Division of Biological Science; Graduate School of Science; Nagoya University; Furo-cho; Chikusa-ku; Nagoya; 464-8602; Japan. ishiura@bio.nagoya-u.ac.jp
H Iwasaki	Corresponding	Journal Article	9727980	Science	1998	Expression of a gene cluster kaiABC as a circadian feedback process in cyanobacteria.	Division of Biological Science; Graduate School of Science; Nagoya University; Furo-cho; Chikusa-ku; Nagoya; 464-8602; Japan. ishiura@bio.nagoya-u.ac.jp
C R Andersson	Corresponding	Journal Article	9727980	Science	1998	Expression of a gene cluster kaiABC as a circadian feedback process in cyanobacteria.	Division of Biological Science; Graduate School of Science; Nagoya University; Furo-cho; Chikusa-ku; Nagoya; 464-8602; Japan. ishiura@bio.nagoya-u.ac.jp
A Tanabe	Corresponding	Journal Article	9727980	Science	1998	Expression of a gene cluster kaiABC as a circadian feedback process in cyanobacteria.	Division of Biological Science; Graduate School of Science; Nagoya University; Furo-cho; Chikusa-ku; Nagoya; 464-8602; Japan. ishiura@bio.nagoya-u.ac.jp
S S Golden	Corresponding	Journal Article	9727980	Science	1998	Expression of a gene cluster kaiABC as a circadian feedback process in cyanobacteria.	Division of Biological Science; Graduate School of Science; Nagoya University; Furo-cho; Chikusa-ku; Nagoya; 464-8602; Japan. ishiura@bio.nagoya-u.ac.jp
C H Johnson	Corresponding	Journal Article	9727980	Science	1998	Expression of a gene cluster kaiABC as a circadian feedback process in cyanobacteria.	Division of Biological Science; Graduate School of Science; Nagoya University; Furo-cho; Chikusa-ku; Nagoya; 464-8602; Japan. ishiura@bio.nagoya-u.ac.jp
T Kondo	Corresponding	Journal Article	9727980	Science	1998	Expression of a gene cluster kaiABC as a circadian feedback process in cyanobacteria.	Division of Biological Science; Graduate School of Science; Nagoya University; Furo-cho; Chikusa-ku; Nagoya; 464-8602; Japan. ishiura@bio.nagoya-u.ac.jp
G Vogel	Corresponding	Congresses	9714677	Science	1998	A two-piece protein assembles itself.	
R Psenner	First	Journal Article	9669962	Science	1998	Life at the freezing point.	Institute of Zoology and Limnology; Innsbruck University; Austria. roland.psenner@uibk.ac.at
B Sattler	Corresponding	Journal Article	9669962	Science	1998	Life at the freezing point.	Institute of Zoology and Limnology; Innsbruck University; Austria. roland.psenner@uibk.ac.at
J C Priscu	First	Journal Article	9641910	Science	1998	Perennial Antarctic lake ice: an oasis for life in a polar desert.	Department of Biological Sciences; Montana State University; Bozeman; MT 59717; USA. 59717; USA.
C H Fritsen	2	Journal Article	9641910	Science	1998	Perennial Antarctic lake ice: an oasis for life in a polar desert.	Department of Biological Sciences; Montana State University; Bozeman; MT 59717; USA. 59717; USA.
E E Adams	3	Journal Article	9641910	Science	1998	Perennial Antarctic lake ice: an oasis for life in a polar desert.	Department of Biological Sciences; Montana State University; Bozeman; MT 59717; USA. 59717; USA.
S J Giovannoni	4	Journal Article	9641910	Science	1998	Perennial Antarctic lake ice: an oasis for life in a polar desert.	Department of Biological Sciences; Montana State University; Bozeman; MT 59717; USA. 59717; USA.
H W Paerl	5	Journal Article	9641910	Science	1998	Perennial Antarctic lake ice: an oasis for life in a polar desert.	Department of Biological Sciences; Montana State University; Bozeman; MT 59717; USA. 59717; USA.
C P McKay	6	Journal Article	9641910	Science	1998	Perennial Antarctic lake ice: an oasis for life in a polar desert.	Department of Biological Sciences; Montana State University; Bozeman; MT 59717; USA. 59717; USA.
P T Doran	7	Journal Article	9641910	Science	1998	Perennial Antarctic lake ice: an oasis for life in a polar desert.	Department of Biological Sciences; Montana State University; Bozeman; MT 59717; USA. 59717; USA.
D A Gordon	8	Journal Article	9641910	Science	1998	Perennial Antarctic lake ice: an oasis for life in a polar desert.	Department of Biological Sciences; Montana State University; Bozeman; MT 59717; USA. 59717; USA.
B D Lanoil	9	Journal Article	9641910	Science	1998	Perennial Antarctic lake ice: an oasis for life in a polar desert.	Department of Biological Sciences; Montana State University; Bozeman; MT 59717; USA. 59717; USA.
J L Pinckney	Corresponding	Journal Article	9641910	Science	1998	Perennial Antarctic lake ice: an oasis for life in a polar desert.	Department of Biological Sciences; Montana State University; Bozeman; MT 59717; USA. 59717; USA.
L R Moore	First	Journal Article	9624000	Nature	1998	Physiology and molecular phylogeny of coexisting Prochlorococcus ecotypes.	Department of Civil and Environmental Engineering; Massachusetts Institute of Technology; Cambridge 02139; USA.
G Rocap	2	Journal Article	9624000	Nature	1998	Physiology and molecular phylogeny of coexisting Prochlorococcus ecotypes.	Department of Civil and Environmental Engineering; Massachusetts Institute of Technology; Cambridge 02139; USA.
S W Chisholm	Corresponding	Journal Article	9624000	Nature	1998	Physiology and molecular phylogeny of coexisting Prochlorococcus ecotypes.	Department of Civil and Environmental Engineering; Massachusetts Institute of Technology; Cambridge 02139; USA.
K C Yeh	First	Journal Article	9278513	Science	1997	A cyanobacterial phytochrome two-component light sensory system.	Section of Molecular and Cellular Biology; University of California; Davis; CA 95616; USA.
S H Wu	2	Journal Article	9278513	Science	1997	A cyanobacterial phytochrome two-component light sensory system.	Section of Molecular and Cellular Biology; University of California; Davis; CA 95616; USA.
J T Murphy	3	Journal Article	9278513	Science	1997	A cyanobacterial phytochrome two-component light sensory system.	Section of Molecular and Cellular Biology; University of California; Davis; CA 95616; USA.
J C Lagarias	Corresponding	Journal Article	9278513	Science	1997	A cyanobacterial phytochrome two-component light sensory system.	Section of Molecular and Cellular Biology; University of California; Davis; CA 95616; USA.
J Hughes	First	Letter	9109482	Nature	1997	A prokaryotic phytochrome.	
T Lamparter	2	Letter	9109482	Nature	1997	A prokaryotic phytochrome.	
F Mittmann	3	Letter	9109482	Nature	1997	A prokaryotic phytochrome.	
E Hartmann	4	Letter	9109482	Nature	1997	A prokaryotic phytochrome.	
W GÃ¤rtner	5	Letter	9109482	Nature	1997	A prokaryotic phytochrome.	
A Wilde	6	Letter	9109482	Nature	1997	A prokaryotic phytochrome.	
T BÃ¶rner	Corresponding	Letter	9109482	Nature	1997	A prokaryotic phytochrome.	
S KÃ¶hler	First	Journal Article	9045615	Science	1997	A plastid of probable green algal origin in Apicomplexan parasites.	Department of Biology; University of Pennsylvania; Philadelphia; PA 19104; USA.
C F Delwiche	2	Journal Article	9045615	Science	1997	A plastid of probable green algal origin in Apicomplexan parasites.	Department of Biology; University of Pennsylvania; Philadelphia; PA 19104; USA.
P W Denny	3	Journal Article	9045615	Science	1997	A plastid of probable green algal origin in Apicomplexan parasites.	Department of Biology; University of Pennsylvania; Philadelphia; PA 19104; USA.
L G Tilney	4	Journal Article	9045615	Science	1997	A plastid of probable green algal origin in Apicomplexan parasites.	Department of Biology; University of Pennsylvania; Philadelphia; PA 19104; USA.
P Webster	5	Journal Article	9045615	Science	1997	A plastid of probable green algal origin in Apicomplexan parasites.	Department of Biology; University of Pennsylvania; Philadelphia; PA 19104; USA.
R J Wilson	6	Journal Article	9045615	Science	1997	A plastid of probable green algal origin in Apicomplexan parasites.	Department of Biology; University of Pennsylvania; Philadelphia; PA 19104; USA.
J D Palmer	7	Journal Article	9045615	Science	1997	A plastid of probable green algal origin in Apicomplexan parasites.	Department of Biology; University of Pennsylvania; Philadelphia; PA 19104; USA.
D S Roos	Corresponding	Journal Article	9045615	Science	1997	A plastid of probable green algal origin in Apicomplexan parasites.	Department of Biology; University of Pennsylvania; Philadelphia; PA 19104; USA.
T Kondo	First	Journal Article	8985018	Science	1997	Circadian rhythms in rapidly dividing cyanobacteria.	Division of Biological Science; Graduate School of Science; Nagoya University; Chikusa; Nagoya; 464-01 Japan.
T Mori	2	Journal Article	8985018	Science	1997	Circadian rhythms in rapidly dividing cyanobacteria.	Division of Biological Science; Graduate School of Science; Nagoya University; Chikusa; Nagoya; 464-01 Japan.
N V Lebedeva	3	Journal Article	8985018	Science	1997	Circadian rhythms in rapidly dividing cyanobacteria.	Division of Biological Science; Graduate School of Science; Nagoya University; Chikusa; Nagoya; 464-01 Japan.
S Aoki	4	Journal Article	8985018	Science	1997	Circadian rhythms in rapidly dividing cyanobacteria.	Division of Biological Science; Graduate School of Science; Nagoya University; Chikusa; Nagoya; 464-01 Japan.
M Ishiura	5	Journal Article	8985018	Science	1997	Circadian rhythms in rapidly dividing cyanobacteria.	Division of Biological Science; Graduate School of Science; Nagoya University; Chikusa; Nagoya; 464-01 Japan.
S S Golden	Corresponding	Journal Article	8985018	Science	1997	Circadian rhythms in rapidly dividing cyanobacteria.	Division of Biological Science; Graduate School of Science; Nagoya University; Chikusa; Nagoya; 464-01 Japan.
D M Kehoe	First	Journal Article	8703080	Science	1996	Similarity of a chromatic adaptation sensor to phytochrome and ethylene receptors.	Department of Plant Biology; Carnegie Institution of Washington; 290 Panama Street; Stanford; CA 94305; USA.
A R Grossman	Corresponding	Journal Article	8703080	Science	1996	Similarity of a chromatic adaptation sensor to phytochrome and ethylene receptors.	Department of Plant Biology; Carnegie Institution of Washington; 290 Panama Street; Stanford; CA 94305; USA.
K Tanaka	First	Journal Article	8658165	Science	1996	Nuclear encoding of a chloroplast RNA polymerase sigma subunit in a red alga.	Institute of Molecular and Cellular Biosciences; University of Tokyo; Japan.
K Oikawa	2	Journal Article	8658165	Science	1996	Nuclear encoding of a chloroplast RNA polymerase sigma subunit in a red alga.	Institute of Molecular and Cellular Biosciences; University of Tokyo; Japan.
N Ohta	3	Journal Article	8658165	Science	1996	Nuclear encoding of a chloroplast RNA polymerase sigma subunit in a red alga.	Institute of Molecular and Cellular Biosciences; University of Tokyo; Japan.
H Kuroiwa	4	Journal Article	8658165	Science	1996	Nuclear encoding of a chloroplast RNA polymerase sigma subunit in a red alga.	Institute of Molecular and Cellular Biosciences; University of Tokyo; Japan.
T Kuroiwa	5	Journal Article	8658165	Science	1996	Nuclear encoding of a chloroplast RNA polymerase sigma subunit in a red alga.	Institute of Molecular and Cellular Biosciences; University of Tokyo; Japan.
H Takahashi	Corresponding	Journal Article	8658165	Science	1996	Nuclear encoding of a chloroplast RNA polymerase sigma subunit in a red alga.	Institute of Molecular and Cellular Biosciences; University of Tokyo; Japan.
S Barker	Corresponding	News	8587592	Nature	1996	Genome laboratory makes its mark.	
R F Doolittle	First	Journal Article	8560259	Science	1996	Determining divergence times of the major kingdoms of living organisms with a protein clock.	Center for Molecular Genetics University of California; San Diego; La Jolla 92093-0634; USA.
D F Feng	2	Journal Article	8560259	Science	1996	Determining divergence times of the major kingdoms of living organisms with a protein clock.	Center for Molecular Genetics University of California; San Diego; La Jolla 92093-0634; USA.
S Tsang	3	Journal Article	8560259	Science	1996	Determining divergence times of the major kingdoms of living organisms with a protein clock.	Center for Molecular Genetics University of California; San Diego; La Jolla 92093-0634; USA.
G Cho	4	Journal Article	8560259	Science	1996	Determining divergence times of the major kingdoms of living organisms with a protein clock.	Center for Molecular Genetics University of California; San Diego; La Jolla 92093-0634; USA.
E Little	Corresponding	Journal Article	8560259	Science	1996	Determining divergence times of the major kingdoms of living organisms with a protein clock.	Center for Molecular Genetics University of California; San Diego; La Jolla 92093-0634; USA.
V Morell	Corresponding	Comment	8560255	Science	1996	Proteins 'clock' the origins of all creatures--great and small.	
V K Yachandra	First	Journal Article	8480177	Science	1993	Where plants make oxygen: a structural model for the photosynthetic oxygen-evolving manganese cluster.	Structural Biology Division; Lawrence Berkeley Laboratory; University of California; Berkeley 94720.
V J DeRose	2	Journal Article	8480177	Science	1993	Where plants make oxygen: a structural model for the photosynthetic oxygen-evolving manganese cluster.	Structural Biology Division; Lawrence Berkeley Laboratory; University of California; Berkeley 94720.
M J Latimer	3	Journal Article	8480177	Science	1993	Where plants make oxygen: a structural model for the photosynthetic oxygen-evolving manganese cluster.	Structural Biology Division; Lawrence Berkeley Laboratory; University of California; Berkeley 94720.
I Mukerji	4	Journal Article	8480177	Science	1993	Where plants make oxygen: a structural model for the photosynthetic oxygen-evolving manganese cluster.	Structural Biology Division; Lawrence Berkeley Laboratory; University of California; Berkeley 94720.
K Sauer	5	Journal Article	8480177	Science	1993	Where plants make oxygen: a structural model for the photosynthetic oxygen-evolving manganese cluster.	Structural Biology Division; Lawrence Berkeley Laboratory; University of California; Berkeley 94720.
M P Klein	Corresponding	Journal Article	8480177	Science	1993	Where plants make oxygen: a structural model for the photosynthetic oxygen-evolving manganese cluster.	Structural Biology Division; Lawrence Berkeley Laboratory; University of California; Berkeley 94720.
B Maresca	First	News	8413623	Nature	1993	Cell physiology. Fatty feedback and fluidity.	
A R Cossins	Corresponding	News	8413623	Nature	1993	Cell physiology. Fatty feedback and fluidity.	
T M Roberts	First	Journal Article	827332	Cell	1976	The blue-green alga agmenellum quadruplicatum contains covalently closed DNA circles.	
K E Koths	Corresponding	Journal Article	827332	Cell	1976	The blue-green alga agmenellum quadruplicatum contains covalently closed DNA circles.	
A Aitken	Corresponding	Journal Article	825785	Nature	1976	Protein evolution in cyanobacteria.	
L Bonen	First	Journal Article	819841	Nature	1976	Partial sequences of 16S rRNA and the phylogeny of blue-green algae and chloroplasts.	
W F Doolittle	Corresponding	Journal Article	819841	Nature	1976	Partial sequences of 16S rRNA and the phylogeny of blue-green algae and chloroplasts.	
F K Gleason	First	Journal Article	818711	Science	1976	Ribonucleotide reductase in blue-green algae: dependence on adenosylcobalamin.	
J M Wood	Corresponding	Journal Article	818711	Science	1976	Ribonucleotide reductase in blue-green algae: dependence on adenosylcobalamin.	
T P Murphy	First	Journal Article	818707	Science	1976	Blue-green algae: their excretion of iron-selective chelators enables them to dominate other algae.	
D R Lean	2	Journal Article	818707	Science	1976	Blue-green algae: their excretion of iron-selective chelators enables them to dominate other algae.	
C Nalewajko	Corresponding	Journal Article	818707	Science	1976	Blue-green algae: their excretion of iron-selective chelators enables them to dominate other algae.	
G J Mitchison	First	Journal Article	814620	Science	1976	Measurement of an inhibitory zone.	
M Wilcox	2	Journal Article	814620	Science	1976	Measurement of an inhibitory zone.	
R J Smith	Corresponding	Journal Article	814620	Science	1976	Measurement of an inhibitory zone.	
R W Fisher	First	Journal Article	814467	Nature	1976	Substance stimulating the differentiation of spores of the blue-green alga Cylindrospermum licheniforme.	
C P Wolk	Corresponding	Journal Article	814467	Nature	1976	Substance stimulating the differentiation of spores of the blue-green alga Cylindrospermum licheniforme.	
J Lumsden	First	Journal Article	810720	Nature	1975	Superoxide dismutase in photosynthetic organisms provides an evolutionary hypothesis.	
D O Hall	Corresponding	Journal Article	810720	Nature	1975	Superoxide dismutase in photosynthetic organisms provides an evolutionary hypothesis.	
T Cavalier-tsmith	Corresponding	Journal Article	808732	Nature	1975	The origin of nuclei and of eukaryotic cells.	
W W Carmichael	First	Journal Article	803708	Science	1975	Toxicology and pharmacological action of anabaena flos-aquae toxin.	
D F Biggs	2	Journal Article	803708	Science	1975	Toxicology and pharmacological action of anabaena flos-aquae toxin.	
P R Gorham	Corresponding	Journal Article	803708	Science	1975	Toxicology and pharmacological action of anabaena flos-aquae toxin.	
R A Singer	First	Journal Article	803643	Nature	1975	Control of gene expression in blue-green algae.	
W F Doolittle	Corresponding	Journal Article	803643	Nature	1975	Control of gene expression in blue-green algae.	
R P Ambler	First	Journal Article	803642	Nature	1975	Amino acid sequence similarity between cytochrome f from a blue-green bacterium and algal chloroplasts.	
R G Bartsch	Corresponding	Journal Article	803642	Nature	1975	Amino acid sequence similarity between cytochrome f from a blue-green bacterium and algal chloroplasts.	
T Kondo	First	Journal Article	7973706	Science	1994	Circadian clock mutants of cyanobacteria.	National Institute for Basic Biology; Okazaki; Japan.
N F Tsinoremas	2	Journal Article	7973706	Science	1994	Circadian clock mutants of cyanobacteria.	National Institute for Basic Biology; Okazaki; Japan.
S S Golden	3	Journal Article	7973706	Science	1994	Circadian clock mutants of cyanobacteria.	National Institute for Basic Biology; Okazaki; Japan.
C H Johnson	4	Journal Article	7973706	Science	1994	Circadian clock mutants of cyanobacteria.	National Institute for Basic Biology; Okazaki; Japan.
S Kutsuna	5	Journal Article	7973706	Science	1994	Circadian clock mutants of cyanobacteria.	National Institute for Basic Biology; Okazaki; Japan.
M Ishiura	Corresponding	Journal Article	7973706	Science	1994	Circadian clock mutants of cyanobacteria.	National Institute for Basic Biology; Okazaki; Japan.
D Swinbanks	Corresponding	News	7969421	Nature	1994	Institute to boost Japan sequencing efforts.	
M Belfort	Corresponding	Journal Article	7694364	Science	1993	An expanding universe of introns.	David Axelrod Institute for Public Health; Wadsworth Center for Laboratories and Research; New York State Department of Health; Albany 12201-2002.
J L Ferat	First	Journal Article	7687328	Nature	1993	Group II self-splicing introns in bacteria.	Centre de GÃ©nÃ©tique MolÃ©culaire; CNRS; Gif-sur-Yvette; France.
F Michel	Corresponding	Journal Article	7687328	Nature	1993	Group II self-splicing introns in bacteria.	Centre de GÃ©nÃ©tique MolÃ©culaire; CNRS; Gif-sur-Yvette; France.
C P Mason	First	Journal Article	6800032	Science	1982	Isolation of chlorine-containing antibiotic from the freshwater cyanobacterium Scytonema hofmanni.	
K R Edwards	2	Journal Article	6800032	Science	1982	Isolation of chlorine-containing antibiotic from the freshwater cyanobacterium Scytonema hofmanni.	
R E Carlson	3	Journal Article	6800032	Science	1982	Isolation of chlorine-containing antibiotic from the freshwater cyanobacterium Scytonema hofmanni.	
J Pignatello	4	Journal Article	6800032	Science	1982	Isolation of chlorine-containing antibiotic from the freshwater cyanobacterium Scytonema hofmanni.	
F K Gleason	5	Journal Article	6800032	Science	1982	Isolation of chlorine-containing antibiotic from the freshwater cyanobacterium Scytonema hofmanni.	
J M Wood	Corresponding	Journal Article	6800032	Science	1982	Isolation of chlorine-containing antibiotic from the freshwater cyanobacterium Scytonema hofmanni.	
G E Fox	First	Journal Article	6771870	Science	1980	The phylogeny of prokaryotes.	
E Stackebrandt	2	Journal Article	6771870	Science	1980	The phylogeny of prokaryotes.	
R B Hespell	3	Journal Article	6771870	Science	1980	The phylogeny of prokaryotes.	
J Gibson	4	Journal Article	6771870	Science	1980	The phylogeny of prokaryotes.	
J Maniloff	5	Journal Article	6771870	Science	1980	The phylogeny of prokaryotes.	
T A Dyer	6	Journal Article	6771870	Science	1980	The phylogeny of prokaryotes.	
R S Wolfe	7	Journal Article	6771870	Science	1980	The phylogeny of prokaryotes.	
W E Balch	8	Journal Article	6771870	Science	1980	The phylogeny of prokaryotes.	
R S Tanner	9	Journal Article	6771870	Science	1980	The phylogeny of prokaryotes.	
L J Magrum	10	Journal Article	6771870	Science	1980	The phylogeny of prokaryotes.	
L B Zablen	11	Journal Article	6771870	Science	1980	The phylogeny of prokaryotes.	
R Blakemore	12	Journal Article	6771870	Science	1980	The phylogeny of prokaryotes.	
R Gupta	13	Journal Article	6771870	Science	1980	The phylogeny of prokaryotes.	
L Bonen	14	Journal Article	6771870	Science	1980	The phylogeny of prokaryotes.	
B J Lewis	15	Journal Article	6771870	Science	1980	The phylogeny of prokaryotes.	
D A Stahl	16	Journal Article	6771870	Science	1980	The phylogeny of prokaryotes.	
K R Luehrsen	17	Journal Article	6771870	Science	1980	The phylogeny of prokaryotes.	
K N Chen	18	Journal Article	6771870	Science	1980	The phylogeny of prokaryotes.	
C R Woese	Corresponding	Journal Article	6771870	Science	1980	The phylogeny of prokaryotes.	
D N Slatkin	First	Journal Article	6407109	Science	1983	Atypical pulmonary thrombosis caused by a toxic cyanobacterial peptide.	
R D Stoner	2	Journal Article	6407109	Science	1983	Atypical pulmonary thrombosis caused by a toxic cyanobacterial peptide.	
W H Adams	3	Journal Article	6407109	Science	1983	Atypical pulmonary thrombosis caused by a toxic cyanobacterial peptide.	
J H Kycia	4	Journal Article	6407109	Science	1983	Atypical pulmonary thrombosis caused by a toxic cyanobacterial peptide.	
H W Siegelman	Corresponding	Journal Article	6407109	Science	1983	Atypical pulmonary thrombosis caused by a toxic cyanobacterial peptide.	
H J van Gorkom	First	Journal Article	5002029	Nature	1971	Localization of nitrogen fixation in Anabaena.	
M Donze	Corresponding	Journal Article	5002029	Nature	1971	Localization of nitrogen fixation in Anabaena.	
F Makino	First	Journal Article	4996297	Nature	1971	Absence of histone in the blue-green alga Anabaena cylindrica.	
J Tsuzuki	Corresponding	Journal Article	4996297	Nature	1971	Absence of histone in the blue-green alga Anabaena cylindrica.	
J H Ryther	First	Journal Article	4993386	Science	1971	Nitrogen, phosphorus, and eutrophication in the coastal marine environment.	
W M Dunstan	Corresponding	Journal Article	4993386	Science	1971	Nitrogen, phosphorus, and eutrophication in the coastal marine environment.	
J H Hubschman	Corresponding	Journal Article	4992831	Science	1971	Lake Erie: pollution abatement, then what?	
M Wilcox	Corresponding	Journal Article	4990855	Nature	1970	One-dimensional pattern found in blue-green algae.	
J Thomas	Corresponding	Journal Article	4990051	Nature	1970	Absence of the pigments of photosystem II of photosynthesis in heterocysts of a blue-green alga.	
C N Kenyon	First	Journal Article	4988959	Nature	1970	Possible evolutionary significance of polyunsaturated fatty acids in blue-green algae.	
R Y Stanier	Corresponding	Journal Article	4988959	Nature	1970	Possible evolutionary significance of polyunsaturated fatty acids in blue-green algae.	
J S Bunt	First	Journal Article	4988958	Nature	1970	Assay of algal nitrogen fixation in the marine subtropics by acetylene reduction.	
K E Cooksey	2	Journal Article	4988958	Nature	1970	Assay of algal nitrogen fixation in the marine subtropics by acetylene reduction.	
M A Heeb	3	Journal Article	4988958	Nature	1970	Assay of algal nitrogen fixation in the marine subtropics by acetylene reduction.	
C C Lee	4	Journal Article	4988958	Nature	1970	Assay of algal nitrogen fixation in the marine subtropics by acetylene reduction.	
B F Taylor	Corresponding	Journal Article	4988958	Nature	1970	Assay of algal nitrogen fixation in the marine subtropics by acetylene reduction.	
J F Fredrick	Corresponding	Journal Article	4988900	Science	1970	Phylogeny and morphogenesis in the algae.	
P H Abelson	Corresponding	Journal Article	4988713	Science	1970	Excessive emotion about detergents.	
P H Raven	Corresponding	Journal Article	4988062	Science	1970	A multiple origin for plastids and mitochondria.	
P Garrett	Corresponding	Journal Article	4987788	Science	1970	Phanerozoic stromatolites: noncompetitive ecologic restriction by grazing and burrowing animals.	
D L Howard	First	Journal Article	4986715	Science	1970	Biological nitrogen fixation in Lake Erie.	
J I Frea	2	Journal Article	4986715	Science	1970	Biological nitrogen fixation in Lake Erie.	
R M Pfister	3	Journal Article	4986715	Science	1970	Biological nitrogen fixation in Lake Erie.	
P R Dugan	Corresponding	Journal Article	4986715	Science	1970	Biological nitrogen fixation in Lake Erie.	
P J McLaughlin	First	Journal Article	4986522	Science	1970	Eukaryotes versus prokaryotes: an estimate of evolutionary distance.	
M D Dayhoff	Corresponding	Journal Article	4986522	Science	1970	Eukaryotes versus prokaryotes: an estimate of evolutionary distance.	
J M Olson	Corresponding	Review	4985766	Science	1970	The evolution of photosynthesis.	
R V Smith	First	Journal Article	4985100	Nature	1970	Soluble nitrogenase from vegetative cells of the blue-green alga Anabaena cylindrica.	
M C Evans	Corresponding	Journal Article	4985100	Nature	1970	Soluble nitrogenase from vegetative cells of the blue-green alga Anabaena cylindrica.	
J R Postgate	Corresponding	Review	4985009	Nature	1970	Biological nitrogen fixation.	
L N Halfen	First	Journal Article	4984867	Nature	1970	Gliding in a blue-green alga: a possible mechanism.	
R W Castenholz	Corresponding	Journal Article	4984867	Nature	1970	Gliding in a blue-green alga: a possible mechanism.	
W D Stewart	First	Journal Article	4981122	Nature	1969	Nitrogenase activity in heterocysts of blue-green algae.	
A Haystead	2	Journal Article	4981122	Nature	1969	Nitrogenase activity in heterocysts of blue-green algae.	
H W Pearson	Corresponding	Journal Article	4981122	Nature	1969	Nitrogenase activity in heterocysts of blue-green algae.	
J Shapiro	Corresponding	Journal Article	4630211	Science	1973	Blue-green algae: why they become dominant.	
M W Berns	Corresponding	Journal Article	4629891	Nature	1972	Partial cell irradiation with a tunable organic dye laser.	
G H Pigott	First	Journal Article	4621951	Science	1972	Homology between nucleic acids of blue-green algae and chloroplasts of Euglena gracilis.	
N G Carr	Corresponding	Journal Article	4621951	Science	1972	Homology between nucleic acids of blue-green algae and chloroplasts of Euglena gracilis.	
A L Bak	First	Journal Article	4621783	Science	1972	Evolution of DNA base compositions in microorganisms.	
J F Atkins	2	Journal Article	4621783	Science	1972	Evolution of DNA base compositions in microorganisms.	
S A Meyer	Corresponding	Journal Article	4621783	Science	1972	Evolution of DNA base compositions in microorganisms.	
J C Batterton	First	Journal Article	4260831	Science	1972	DDT: inhibition of sodium chloride tolerance by the blue-green alga Anacystis nidulans.	
G M Boush	2	Journal Article	4260831	Science	1972	DDT: inhibition of sodium chloride tolerance by the blue-green alga Anacystis nidulans.	
F Matsumura	Corresponding	Journal Article	4260831	Science	1972	DDT: inhibition of sodium chloride tolerance by the blue-green alga Anacystis nidulans.	
H Fleming	First	Journal Article	4214619	Cell	1974	The program of protein synthesis during heterocyst differentiation in nitrogen-fixing blue-green algae.	
